disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - interleukin 4 and interleukin 13 signaling	up-up	1.98	1.94	9.16e-05	1.63e-04	93	100
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - pre notch expression and processing	up-up	1.56	2.09	2.98e-02	2.19e-04	67	67
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - degradation of the extracellular matrix	up-up	1.97	1.88	3.01e-05	2.56e-04	120	113
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - collagen formation	up-up	2.41	2.02	4.25e-09	2.98e-04	83	72
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - hdacs deacetylate histones	up-up	2.04	2.11	1.75e-04	3.22e-04	51	55
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - systemic lupus erythematosus	up-up	1.96	1.92	2.16e-04	6.13e-04	74	81
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - interleukin 10 signaling	up-up	1.95	2.07	8.96e-04	9.05e-04	39	43
Stomach cancer	Parkinson's disease	Canonical Pathways	biocarta - nfkb pathway	up-up	1.63	2.18	3.38e-02	9.56e-04	19	20
Stomach cancer	Parkinson's disease	Canonical Pathways	biocarta - hivnef pathway	up-up	1.53	2.04	4.82e-02	1.26e-03	49	53
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - hdms demethylate histones	up-up	1.77	2.14	1.14e-02	2.42e-03	25	29
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - positive epigenetic regulation of rrna expression	up-up	2.2	1.9	3.69e-06	2.51e-03	64	68
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - collagen biosynthesis and modifying enzymes	up-up	2.1	1.93	4.35e-05	2.89e-03	62	51
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - sirt1 negatively regulates rrna expression	up-up	1.82	2.03	8.72e-03	3.03e-03	32	37
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - traf6 mediated nf kb activation	up-up	1.76	2.08	8.96e-03	3.24e-03	20	20
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - cellular senescence	up-up	2.08	1.63	8.86e-07	3.38e-03	140	151
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - rna polymerase ii transcription	up-up	1.76	1.24	3.63e-09	3.76e-03	1070	955
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - senescence associated secretory phenotype sasp	up-up	1.88	1.8	7.19e-04	4.06e-03	68	74
Stomach cancer	Parkinson's disease	Canonical Pathways	naba - ecm regulators	up-up	1.68	1.56	5.85e-04	4.59e-03	195	184
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - integrin cell surface interactions	up-up	2.11	1.78	9.96e-06	5.21e-03	76	75
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - estrogen dependent gene expression	up-up	1.6	1.71	9.33e-03	5.31e-03	103	106
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - sumoylation	up-up	2.11	1.58	6.17e-07	5.36e-03	145	155
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - condensation of prophase chromosomes	up-up	2.05	1.87	1.73e-04	5.55e-03	38	44
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - signaling by nuclear receptors	up-up	1.4	1.5	2.63e-02	5.91e-03	226	221
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - hats acetylate histones	up-up	1.87	1.73	6.93e-04	6.07e-03	92	94
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - upa upar pathway	up-up	1.97	1.95	5.81e-04	6.26e-03	38	38
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - meiotic recombination	up-up	2.29	1.79	2.49e-06	6.39e-03	47	54
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - transcriptional regulation by e2f6	up-up	1.86	2.05	3.84e-03	6.39e-03	30	29
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - recognition and association of dna glycosylase with site containing an affected purine	up-up	1.76	1.94	1.65e-02	6.56e-03	32	35
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - activation of anterior hox genes in hindbrain development during early embryogenesis	up-up	1.99	1.71	1.38e-04	6.63e-03	74	83
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - formation of the beta catenin tcf transactivating complex	up-up	1.99	1.82	2.60e-04	6.89e-03	55	57
Stomach cancer	Parkinson's disease	Canonical Pathways	biocarta - il1r pathway	up-up	1.78	1.99	9.63e-03	6.92e-03	25	26
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - base excision repair ap site formation	up-up	1.68	1.89	2.34e-02	7.14e-03	37	40
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - delta np63 pathway	up-up	1.54	1.83	3.84e-02	7.35e-03	40	44
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - esr mediated signaling	up-up	1.69	1.58	1.66e-03	8.21e-03	166	163
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - integrin cs pathway	up-up	1.8	1.96	1.16e-02	8.86e-03	23	22
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - small cell lung cancer	up-up	2.12	1.66	9.02e-06	9.34e-03	77	84
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - meiotic synapsis	up-up	1.59	1.83	4.36e-02	9.47e-03	53	53
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - dna damage telomere stress induced senescence	up-up	1.95	1.7	6.27e-04	9.53e-03	51	59
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - epigenetic regulation of gene expression	up-up	2.33	1.58	1.10e-08	9.65e-03	102	99
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - ddx58 ifih1 mediated induction of interferon alpha beta	up-up	1.94	1.72	7.31e-04	1.01e-02	59	63
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - angiopoietin receptor pathway	up-up	1.75	1.78	7.32e-03	1.02e-02	41	48
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - oxidative stress induced senescence	up-up	1.75	1.65	2.33e-03	1.09e-02	81	87
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - reproduction	up-up	1.84	1.65	9.93e-04	1.15e-02	92	94
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - chronic myeloid leukemia	up-up	1.59	1.69	2.70e-02	1.27e-02	62	66
Stomach cancer	Parkinson's disease	Canonical Pathways	biocarta - nkt pathway	up-up	1.86	1.97	6.99e-03	1.32e-02	22	24
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - leishmania infection	up-up	2.19	1.73	1.01e-05	1.32e-02	53	58
Stomach cancer	Parkinson's disease	Canonical Pathways	biocarta - tnfr2 pathway	up-up	1.99	1.95	1.06e-03	1.47e-02	16	17
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - b wich complex positively regulates rrna expression	up-up	2.04	1.75	1.90e-04	1.54e-02	51	55
Stomach cancer	Parkinson's disease	Canonical Pathways	biocarta - cd40 pathway	up-up	1.7	1.98	3.15e-02	1.54e-02	14	15
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - deposition of new cenpa containing nucleosomes at the centromere	up-up	2.17	1.78	1.23e-05	1.54e-02	44	45
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - meiosis	up-up	2.11	1.64	1.09e-05	1.54e-02	76	81
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - amb2 neutrophils pathway	up-up	1.78	1.8	8.03e-03	1.60e-02	37	40
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - traf6 mediated irf7 activation	up-up	1.71	1.89	2.64e-02	1.63e-02	18	20
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - clec7a inflammasome pathway	up-up	1.82	1.8	7.20e-03	1.84e-02	6	6
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - interferon gamma signaling	up-up	1.63	1.62	2.11e-02	2.30e-02	65	66
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - p53 downstream pathway	up-up	1.74	1.47	1.84e-03	2.44e-02	116	115
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - toll like receptor signaling pathway	up-up	1.98	1.58	9.23e-05	2.66e-02	80	88
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - integrin1 pathway	up-up	2.54	1.69	3.63e-09	2.74e-02	61	60
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - integrin2 pathway	up-up	1.78	1.81	1.21e-02	2.74e-02	26	26
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - ecm proteoglycans	up-up	2.01	1.58	8.92e-05	2.80e-02	68	70
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - il4 2pathway	up-up	1.9	1.62	1.38e-03	3.15e-02	51	57
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - caspase activation via death receptors in the presence of ligand	up-up	1.64	1.87	4.82e-02	4.22e-02	15	14
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - nod like receptor signaling pathway	up-up	1.64	1.63	1.55e-02	4.22e-02	49	51
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - ap1 pathway	up-up	1.65	1.54	1.88e-02	4.25e-02	63	66
Stomach cancer	Parkinson's disease	Canonical Pathways	naba - core matrisome	up-up	1.65	1.39	4.63e-04	4.37e-02	245	196
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - interferon alpha beta signaling	up-up	1.92	1.58	9.06e-04	4.37e-02	48	57
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - tnf pathway	up-up	1.8	1.6	3.18e-03	4.44e-02	40	41
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - toll endogenous pathway	up-up	1.85	1.76	3.23e-03	4.47e-02	20	20
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - mitotic telophase cytokinesis	up-up	1.65	1.83	3.54e-02	4.47e-02	13	13
Stomach cancer	Parkinson's disease	Canonical Pathways	pid - rb 1pathway	up-up	1.68	1.62	1.22e-02	4.57e-02	58	60
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - cell surface interactions at the vascular wall	up-up	1.93	1.47	6.90e-05	4.61e-02	113	123
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - eukaryotic translation elongation	up-up	1.93	1.53	8.88e-04	4.74e-02	51	64
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - alzheimers disease	down-down	-1.71	-2.34	3.15e-03	7.41e-09	130	134
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - huntingtons disease	down-down	-1.44	-2.44	2.74e-02	7.41e-09	140	139
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - oxidative phosphorylation	down-down	-1.88	-2.77	2.15e-04	7.41e-09	94	91
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - parkinsons disease	down-down	-2	-2.79	7.94e-05	7.41e-09	91	89
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - complex i biogenesis	down-down	-1.65	-2.58	3.05e-02	7.41e-09	41	34
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - respiratory electron transport	down-down	-1.74	-2.8	4.23e-03	7.41e-09	75	67
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	down-down	-2.03	-2.89	2.57e-05	7.41e-09	94	85
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - the citric acid tca cycle and respiratory electron transport	down-down	-2.25	-2.91	9.74e-09	7.41e-09	140	129
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - transmission across chemical synapses	down-down	-1.43	-2.18	1.03e-02	7.41e-09	240	227
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - neuronal system	down-down	-1.57	-1.95	1.24e-04	1.91e-08	367	330
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - cristae formation	down-down	-1.63	-2.36	3.92e-02	4.92e-06	24	23
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - pyruvate metabolism and citric acid tca cycle	down-down	-2.02	-2.26	9.85e-04	1.55e-05	49	48
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - pyruvate metabolism	down-down	-1.85	-2.07	4.63e-03	4.34e-04	39	34
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - formation of atp by chemiosmotic coupling	down-down	-1.99	-2.11	6.38e-03	1.36e-03	14	14
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - butanoate metabolism	down-down	-2.31	-1.86	3.83e-05	9.53e-03	30	31
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of lipids	down-down	-1.63	-1.36	2.13e-07	1.86e-02	605	546
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - valine leucine and isoleucine degradation	down-down	-2.4	-1.74	2.64e-06	2.37e-02	42	40
Stomach cancer	Parkinson's disease	Canonical Pathways	kegg - peroxisome	down-down	-1.94	-1.65	4.26e-04	2.66e-02	69	66
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - mitochondrial fatty acid beta oxidation	down-down	-2.23	-1.75	1.39e-04	2.78e-02	30	26
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - glutathione conjugation	down-down	-1.69	-1.78	3.94e-02	3.30e-02	28	22
Stomach cancer	Parkinson's disease	Canonical Pathways	reactome - peroxisomal protein import	down-down	-1.82	-1.66	5.01e-03	3.78e-02	50	53
