disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Brain cancer	Parkinson's disease	Gene Ontology	regulation of long term neuronal synaptic plasticity	down-down	-2.14	-2.01	7.92e-04	2.46e-03	22	22
Brain cancer	Parkinson's disease	Gene Ontology	neuron development	down-down	-2.1	-1.4	4.41e-09	2.60e-03	978	863
Brain cancer	Parkinson's disease	Gene Ontology	atpase coupled ion transmembrane transporter activity	down-down	-1.79	-1.95	1.00e-02	2.79e-03	53	49
Brain cancer	Parkinson's disease	Gene Ontology	ion transport	down-down	-1.94	-1.32	4.41e-09	2.82e-03	1432	1217
Brain cancer	Parkinson's disease	Gene Ontology	axon cytoplasm	down-down	-2.41	-2.02	1.82e-06	2.84e-03	47	40
Brain cancer	Parkinson's disease	Gene Ontology	signal release	down-down	-2.48	-1.52	4.41e-09	2.87e-03	413	374
Brain cancer	Parkinson's disease	Gene Ontology	regulation of synapse assembly	down-down	-2.01	-1.85	1.23e-04	2.95e-03	92	73
Brain cancer	Parkinson's disease	Gene Ontology	cell morphogenesis involved in neuron differentiation	down-down	-2.24	-1.49	4.41e-09	3.24e-03	524	473
Brain cancer	Parkinson's disease	Gene Ontology	dendrite morphogenesis	down-down	-2.42	-1.77	4.41e-09	3.70e-03	124	126
Brain cancer	Parkinson's disease	Gene Ontology	presynaptic active zone	down-down	-2.87	-1.88	4.41e-09	3.82e-03	62	60
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of synapse assembly	down-down	-2.19	-1.9	6.77e-05	3.84e-03	57	45
Brain cancer	Parkinson's disease	Gene Ontology	dendrite development	down-down	-2.32	-1.63	4.41e-09	4.50e-03	212	197
Brain cancer	Parkinson's disease	Gene Ontology	synaptic vesicle localization	down-down	-2.4	-2	1.37e-06	4.68e-03	48	39
Brain cancer	Parkinson's disease	Gene Ontology	regulation of exocytosis	down-down	-2.48	-1.67	4.41e-09	5.18e-03	187	170
Brain cancer	Parkinson's disease	Gene Ontology	developmental cell growth	down-down	-1.97	-1.64	2.65e-06	5.58e-03	195	187
Brain cancer	Parkinson's disease	Gene Ontology	microtubule associated complex	down-down	-1.53	-1.72	3.26e-02	5.60e-03	129	104
Brain cancer	Parkinson's disease	Gene Ontology	membrane fusion	down-down	-1.61	-1.73	1.94e-02	5.72e-03	119	107
Brain cancer	Parkinson's disease	Gene Ontology	neuron projection extension	down-down	-2.12	-1.69	1.08e-06	6.38e-03	144	135
Brain cancer	Parkinson's disease	Gene Ontology	regulation of synaptic vesicle recycling	down-down	-2.3	-2	2.13e-05	6.39e-03	21	19
Brain cancer	Parkinson's disease	Gene Ontology	whole membrane	down-down	-1.27	-1.3	1.83e-03	6.43e-03	1412	1258
Brain cancer	Parkinson's disease	Gene Ontology	regulation of membrane potential	down-down	-2.63	-1.52	4.41e-09	7.12e-03	378	340
Brain cancer	Parkinson's disease	Gene Ontology	exocytic process	down-down	-2.3	-1.83	1.56e-06	7.40e-03	73	59
Brain cancer	Parkinson's disease	Gene Ontology	learning	down-down	-2.34	-1.66	4.41e-09	8.41e-03	127	122
Brain cancer	Parkinson's disease	Gene Ontology	golgi apparatus	down-down	-1.2	-1.32	2.36e-02	8.85e-03	1293	1112
Brain cancer	Parkinson's disease	Gene Ontology	calcium ion transmembrane transport	down-down	-1.95	-1.55	3.76e-07	9.12e-03	275	240
Brain cancer	Parkinson's disease	Gene Ontology	catecholamine secretion	down-down	-2.59	-1.88	1.80e-08	9.31e-03	50	41
Brain cancer	Parkinson's disease	Gene Ontology	calcium ion regulated exocytosis	down-down	-2.65	-1.82	4.41e-09	9.34e-03	59	49
Brain cancer	Parkinson's disease	Gene Ontology	monovalent inorganic cation transmembrane transporter activity	down-down	-2.33	-1.52	4.41e-09	9.76e-03	338	279
Brain cancer	Parkinson's disease	Gene Ontology	regulation of neurotransmitter levels	down-down	-2.44	-1.52	4.41e-09	1.00e-02	307	279
Brain cancer	Parkinson's disease	Gene Ontology	intrinsic component of postsynaptic specialization membrane	down-down	-2.63	-1.85	4.41e-09	1.02e-02	70	55
Brain cancer	Parkinson's disease	Gene Ontology	neuron differentiation	down-down	-1.96	-1.31	4.41e-09	1.14e-02	1192	1044
Brain cancer	Parkinson's disease	Gene Ontology	intrinsic component of postsynaptic density membrane	down-down	-2.6	-1.89	6.10e-09	1.18e-02	49	37
Brain cancer	Parkinson's disease	Gene Ontology	intrinsic component of synaptic membrane	down-down	-2.73	-1.67	4.41e-09	1.18e-02	152	134
Brain cancer	Parkinson's disease	Gene Ontology	regulation of postsynaptic membrane potential	down-down	-2.9	-1.68	4.41e-09	1.19e-02	126	113
Brain cancer	Parkinson's disease	Gene Ontology	proton transporting v type atpase v1 domain	down-down	-1.81	-1.84	2.03e-02	1.36e-02	9	7
Brain cancer	Parkinson's disease	Gene Ontology	ion transmembrane transporter activity	down-down	-2.03	-1.37	4.41e-09	1.38e-02	754	613
Brain cancer	Parkinson's disease	Gene Ontology	regulation of cell projection organization	down-down	-1.98	-1.39	4.41e-09	1.38e-02	594	539
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of neurotransmitter transport	down-down	-2.36	-1.81	3.86e-06	1.42e-02	38	33
Brain cancer	Parkinson's disease	Gene Ontology	regulation of transporter activity	down-down	-2.51	-1.56	4.41e-09	1.44e-02	230	193
Brain cancer	Parkinson's disease	Gene Ontology	clathrin coat of coated pit	down-down	-2.05	-1.96	3.12e-03	1.46e-02	16	13
Brain cancer	Parkinson's disease	Gene Ontology	clathrin dependent endocytosis	down-down	-1.85	-1.8	6.18e-03	1.47e-02	38	33
Brain cancer	Parkinson's disease	Gene Ontology	snare complex assembly	down-down	-1.96	-1.97	9.72e-03	1.61e-02	17	15
Brain cancer	Parkinson's disease	Gene Ontology	acidic amino acid transport	down-down	-2.78	-1.75	4.41e-09	1.74e-02	63	56
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of neuron projection development	down-down	-1.98	-1.49	3.42e-07	1.84e-02	250	240
Brain cancer	Parkinson's disease	Gene Ontology	primary active transmembrane transporter activity	down-down	-1.55	-1.65	3.37e-02	1.91e-02	92	88
Brain cancer	Parkinson's disease	Gene Ontology	synaptic vesicle priming	down-down	-2.32	-1.95	1.54e-05	2.02e-02	18	15
Brain cancer	Parkinson's disease	Gene Ontology	postsynapse organization	down-down	-2.46	-1.65	4.41e-09	2.05e-02	140	132
Brain cancer	Parkinson's disease	Gene Ontology	cellular monovalent inorganic cation homeostasis	down-down	-1.75	-1.63	5.74e-03	2.14e-02	96	86
Brain cancer	Parkinson's disease	Gene Ontology	dopamine transport	down-down	-2.39	-1.75	1.08e-06	2.19e-02	43	35
Brain cancer	Parkinson's disease	Gene Ontology	regulation of ph	down-down	-1.58	-1.65	3.31e-02	2.19e-02	87	77
Brain cancer	Parkinson's disease	Gene Ontology	structural constituent of postsynapse	down-down	-1.92	-1.92	5.39e-03	2.21e-02	10	10
Brain cancer	Parkinson's disease	Gene Ontology	intrinsic component of postsynaptic membrane	down-down	-2.67	-1.66	4.41e-09	2.28e-02	111	95
Brain cancer	Parkinson's disease	Gene Ontology	regulation of neuron differentiation	down-down	-1.98	-1.37	4.41e-09	2.32e-02	570	521
Brain cancer	Parkinson's disease	Gene Ontology	recycling endosome	down-down	-1.89	-1.59	7.56e-05	2.38e-02	148	125
Brain cancer	Parkinson's disease	Gene Ontology	phosphatidylinositol biosynthetic process	down-down	-1.56	-1.61	3.42e-02	2.42e-02	100	98
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of exocytosis	down-down	-2.21	-1.64	5.97e-06	2.51e-02	79	75
Brain cancer	Parkinson's disease	Gene Ontology	regulation of dopamine secretion	down-down	-2.45	-1.82	1.29e-06	2.66e-02	31	24
Brain cancer	Parkinson's disease	Gene Ontology	cognition	down-down	-2.44	-1.46	4.41e-09	2.73e-02	255	241
Brain cancer	Parkinson's disease	Gene Ontology	neuron migration	down-down	-1.71	-1.57	1.74e-03	2.87e-02	142	124
Brain cancer	Parkinson's disease	Gene Ontology	structural constituent of synapse	down-down	-2.3	-1.9	4.17e-05	2.95e-02	15	15
Brain cancer	Parkinson's disease	Gene Ontology	transporter activity	down-down	-1.93	-1.3	4.41e-09	2.99e-02	991	816
Brain cancer	Parkinson's disease	Gene Ontology	dendritic spine morphogenesis	down-down	-2.37	-1.7	2.60e-06	3.09e-02	52	51
Brain cancer	Parkinson's disease	Gene Ontology	calcium ion regulated exocytosis of neurotransmitter	down-down	-2.33	-1.83	1.02e-05	3.26e-02	19	12
Brain cancer	Parkinson's disease	Gene Ontology	dendritic spine development	down-down	-2.41	-1.62	4.41e-08	3.43e-02	83	81
Brain cancer	Parkinson's disease	Gene Ontology	clathrin coat	down-down	-1.71	-1.71	2.35e-02	3.44e-02	38	33
Brain cancer	Parkinson's disease	Gene Ontology	locomotory behavior	down-down	-2.31	-1.55	4.41e-09	3.44e-02	177	159
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of synaptic vesicle recycling	down-down	-1.84	-1.81	1.78e-02	3.47e-02	8	8
Brain cancer	Parkinson's disease	Gene Ontology	polymeric cytoskeletal fiber	down-down	-1.33	-1.37	1.93e-02	3.52e-02	532	445
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of neurotransmitter secretion	down-down	-2.64	-1.82	9.29e-09	3.52e-02	22	17
Brain cancer	Parkinson's disease	Gene Ontology	active ion transmembrane transporter activity	down-down	-1.87	-1.5	3.64e-05	3.54e-02	209	181
Brain cancer	Parkinson's disease	Gene Ontology	vesicle cytoskeletal trafficking	down-down	-2.01	-1.77	6.03e-04	3.59e-02	44	37
Brain cancer	Parkinson's disease	Gene Ontology	phospholipid biosynthetic process	down-down	-1.33	-1.49	4.31e-02	3.70e-02	228	196
Brain cancer	Parkinson's disease	Gene Ontology	trans synaptic signaling modulating synaptic transmission	down-down	-1.78	-1.81	2.09e-02	3.83e-02	10	12
Brain cancer	Parkinson's disease	Gene Ontology	regulation of dendritic spine development	down-down	-2.44	-1.61	1.90e-07	3.97e-02	63	61
Brain cancer	Parkinson's disease	Gene Ontology	regulation of postsynaptic membrane neurotransmitter receptor levels	down-down	-2.29	-1.67	6.90e-06	3.97e-02	64	53
Brain cancer	Parkinson's disease	Gene Ontology	neuromuscular process	down-down	-1.96	-1.59	1.87e-04	4.21e-02	95	81
Brain cancer	Parkinson's disease	Gene Ontology	regulation of regulated secretory pathway	down-down	-2.46	-1.52	4.41e-09	4.31e-02	137	124
Brain cancer	Parkinson's disease	Gene Ontology	neurotransmitter receptor transport	down-down	-2.07	-1.68	2.90e-04	4.39e-02	44	36
Brain cancer	Parkinson's disease	Gene Ontology	regulation of amino acid transport	down-down	-2.17	-1.73	1.33e-04	4.48e-02	30	29
Brain cancer	Parkinson's disease	Gene Ontology	anterograde axonal transport	down-down	-2.24	-1.7	4.27e-05	4.51e-02	39	31
Brain cancer	Parkinson's disease	Gene Ontology	calcium channel complex	down-down	-2.62	-1.66	5.43e-09	4.51e-02	52	45
Brain cancer	Parkinson's disease	Gene Ontology	regulation of cell morphogenesis involved in differentiation	down-down	-1.97	-1.39	1.36e-07	4.51e-02	270	254
Brain cancer	Parkinson's disease	Gene Ontology	presynaptic cytoskeleton	down-down	-2.03	-1.72	7.21e-04	4.66e-02	7	5
Brain cancer	Parkinson's disease	Gene Ontology	behavior	down-down	-2.35	-1.35	4.41e-09	4.67e-02	518	471
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of excitatory postsynaptic potential	down-down	-2.6	-1.73	1.36e-07	4.67e-02	26	21
Brain cancer	Parkinson's disease	Gene Ontology	regulation of cation transmembrane transport	down-down	-2.18	-1.41	4.41e-09	4.85e-02	285	238
Brain cancer	Parkinson's disease	Gene Ontology	organelle membrane fusion	down-down	-1.64	-1.59	1.78e-02	4.91e-02	84	74
Brain cancer	Alzheimer's disease	Gene Ontology	adaptive immune response	up-up	1.84	2.36	1.15e-06	5.63e-09	339	320
Brain cancer	Alzheimer's disease	Gene Ontology	alpha beta t cell activation	up-up	1.72	2.49	3.02e-03	5.63e-09	117	106
Brain cancer	Alzheimer's disease	Gene Ontology	anatomical structure formation involved in morphogenesis	up-up	1.67	2.09	4.41e-09	5.63e-09	961	883
Brain cancer	Alzheimer's disease	Gene Ontology	animal organ morphogenesis	up-up	1.39	2.05	3.17e-04	5.63e-09	943	846
Brain cancer	Alzheimer's disease	Gene Ontology	anterior posterior pattern specification	up-up	1.47	2.37	2.30e-02	5.63e-09	185	171
Brain cancer	Alzheimer's disease	Gene Ontology	biological adhesion	up-up	1.4	1.92	7.62e-05	5.63e-09	1176	1084
Brain cancer	Alzheimer's disease	Gene Ontology	blood vessel morphogenesis	up-up	2.02	2.36	4.41e-09	5.63e-09	521	510
Brain cancer	Alzheimer's disease	Gene Ontology	bone development	up-up	1.67	2.34	1.12e-03	5.63e-09	190	175
Brain cancer	Alzheimer's disease	Gene Ontology	cardiovascular system development	up-up	1.91	2.32	4.41e-09	5.63e-09	626	601
Brain cancer	Alzheimer's disease	Gene Ontology	cartilage development	up-up	1.79	2.31	2.83e-04	5.63e-09	178	167
Brain cancer	Alzheimer's disease	Gene Ontology	cell activation	up-up	1.73	1.77	4.41e-09	5.63e-09	1153	1094
Brain cancer	Alzheimer's disease	Gene Ontology	cell cell adhesion	up-up	1.25	1.87	4.49e-02	5.63e-09	704	633
Brain cancer	Alzheimer's disease	Gene Ontology	cell motility	up-up	1.29	1.77	3.43e-03	5.63e-09	1370	1245
Brain cancer	Alzheimer's disease	Gene Ontology	cell surface	up-up	1.51	2.11	4.65e-05	5.63e-09	697	667
Brain cancer	Alzheimer's disease	Gene Ontology	chromatin	up-up	1.44	2.23	7.24e-05	5.63e-09	1000	879
Brain cancer	Alzheimer's disease	Gene Ontology	chromosome	up-up	1.87	1.6	4.41e-09	5.63e-09	1430	1244
Brain cancer	Alzheimer's disease	Gene Ontology	circulatory system development	up-up	1.73	2.15	4.41e-09	5.63e-09	934	883
Brain cancer	Alzheimer's disease	Gene Ontology	cis regulatory region binding	up-up	1.51	2.55	6.80e-04	5.63e-09	521	493
Brain cancer	Alzheimer's disease	Gene Ontology	collagen containing extracellular matrix	up-up	2.27	2.59	4.41e-09	5.63e-09	354	327
Brain cancer	Alzheimer's disease	Gene Ontology	connective tissue development	up-up	1.74	2.19	1.66e-04	5.63e-09	237	218
Brain cancer	Alzheimer's disease	Gene Ontology	cytokine mediated signaling pathway	up-up	1.86	1.78	4.41e-09	5.63e-09	627	635
Brain cancer	Alzheimer's disease	Gene Ontology	cytokine production	up-up	1.87	2.04	4.41e-09	5.63e-09	644	607
Brain cancer	Alzheimer's disease	Gene Ontology	defense response	up-up	1.65	1.66	4.41e-09	5.63e-09	1304	1216
Brain cancer	Alzheimer's disease	Gene Ontology	dna binding transcription factor activity	up-up	1.22	2.35	2.59e-02	5.63e-09	1092	909
Brain cancer	Alzheimer's disease	Gene Ontology	double stranded dna binding	up-up	1.6	2.23	5.20e-07	5.63e-09	839	755
Brain cancer	Alzheimer's disease	Gene Ontology	embryonic morphogenesis	up-up	1.46	2.3	2.13e-03	5.63e-09	516	464
Brain cancer	Alzheimer's disease	Gene Ontology	embryonic organ development	up-up	1.41	2.48	1.54e-02	5.63e-09	380	348
Brain cancer	Alzheimer's disease	Gene Ontology	embryo development	up-up	1.45	1.81	1.55e-04	5.63e-09	895	798
Brain cancer	Alzheimer's disease	Gene Ontology	epithelial cell differentiation	up-up	1.33	2.32	1.98e-02	5.63e-09	573	537
Brain cancer	Alzheimer's disease	Gene Ontology	epithelial tube morphogenesis	up-up	1.59	2.15	2.49e-03	5.63e-09	291	264
Brain cancer	Alzheimer's disease	Gene Ontology	epithelium development	up-up	1.45	1.93	3.11e-05	5.63e-09	1039	944
Brain cancer	Alzheimer's disease	Gene Ontology	external side of plasma membrane	up-up	1.42	2.31	2.32e-02	5.63e-09	268	258
Brain cancer	Alzheimer's disease	Gene Ontology	extracellular matrix	up-up	1.98	2.67	4.41e-09	5.63e-09	458	412
Brain cancer	Alzheimer's disease	Gene Ontology	extracellular matrix structural constituent	up-up	2.38	2.49	4.41e-09	5.63e-09	148	133
Brain cancer	Alzheimer's disease	Gene Ontology	extracellular structure organization	up-up	2.29	2.51	4.41e-09	5.63e-09	326	310
Brain cancer	Alzheimer's disease	Gene Ontology	immune receptor activity	up-up	1.78	2.8	2.36e-03	5.63e-09	102	104
Brain cancer	Alzheimer's disease	Gene Ontology	immune system development	up-up	1.69	1.87	7.47e-09	5.63e-09	834	774
Brain cancer	Alzheimer's disease	Gene Ontology	inflammatory response	up-up	1.62	2.04	6.78e-06	5.63e-09	603	567
Brain cancer	Alzheimer's disease	Gene Ontology	leukocyte cell cell adhesion	up-up	1.85	2.21	4.35e-06	5.63e-09	291	281
Brain cancer	Alzheimer's disease	Gene Ontology	leukocyte differentiation	up-up	1.43	2.14	6.14e-03	5.63e-09	451	416
Brain cancer	Alzheimer's disease	Gene Ontology	leukocyte migration	up-up	1.57	2.09	7.12e-04	5.63e-09	374	373
Brain cancer	Alzheimer's disease	Gene Ontology	leukocyte proliferation	up-up	1.93	2.21	5.08e-07	5.63e-09	256	246
Brain cancer	Alzheimer's disease	Gene Ontology	lymphocyte activation	up-up	1.64	2.09	5.52e-06	5.63e-09	572	529
Brain cancer	Alzheimer's disease	Gene Ontology	lymphocyte differentiation	up-up	1.41	2.24	1.54e-02	5.63e-09	305	283
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of biosynthetic process	up-up	1.51	1.64	1.84e-07	5.63e-09	1305	1167
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of immune system process	up-up	1.66	2.04	5.31e-05	5.63e-09	375	357
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of multicellular organismal process	up-up	1.25	1.8	1.52e-02	5.63e-09	1051	967
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of nucleobase containing compound metabolic process	up-up	1.45	1.67	8.84e-06	5.63e-09	1201	1078
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of rna biosynthetic process	up-up	1.38	1.83	2.45e-04	5.63e-09	1054	950
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of transcription by rna polymerase ii	up-up	1.45	1.98	3.81e-04	5.63e-09	737	667
Brain cancer	Alzheimer's disease	Gene Ontology	nuclear chromosome	up-up	1.56	2.04	9.65e-08	5.63e-09	1040	910
Brain cancer	Alzheimer's disease	Gene Ontology	pattern specification process	up-up	1.43	2.26	1.09e-02	5.63e-09	381	334
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of cellular biosynthetic process	up-up	1.49	1.58	3.49e-08	5.63e-09	1677	1559
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell population proliferation	up-up	1.71	2.02	6.52e-09	5.63e-09	765	734
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of immune system process	up-up	1.71	1.71	4.41e-09	5.63e-09	886	843
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of nucleobase containing compound metabolic process	up-up	1.53	1.57	5.71e-09	5.63e-09	1592	1461
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of rna metabolic process	up-up	1.49	1.71	1.17e-07	5.63e-09	1464	1341
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of transcription by rna polymerase ii	up-up	1.44	1.99	3.88e-05	5.63e-09	1023	952
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of vasculature development	up-up	1.82	2.44	1.87e-04	5.63e-09	163	158
Brain cancer	Alzheimer's disease	Gene Ontology	regionalization	up-up	1.31	2.19	4.39e-02	5.63e-09	304	266
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of cell activation	up-up	1.61	2.11	1.02e-04	5.63e-09	462	432
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of cell adhesion	up-up	1.62	1.83	4.09e-06	5.63e-09	588	563
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of cell population proliferation	up-up	1.61	1.89	4.41e-09	5.63e-09	1370	1310
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of immune system process	up-up	1.67	1.83	4.41e-09	5.63e-09	1255	1185
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte proliferation	up-up	2	2.38	1.72e-06	5.63e-09	192	183
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of lymphocyte activation	up-up	1.7	2.09	3.82e-05	5.63e-09	363	337
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of vasculature development	up-up	1.8	2.18	7.15e-06	5.63e-09	287	274
Brain cancer	Alzheimer's disease	Gene Ontology	regulatory region nucleic acid binding	up-up	1.34	2.4	4.35e-03	5.63e-09	817	732
Brain cancer	Alzheimer's disease	Gene Ontology	response to bacterium	up-up	1.68	2.17	4.26e-06	5.63e-09	506	459
Brain cancer	Alzheimer's disease	Gene Ontology	response to biotic stimulus	up-up	1.86	1.63	4.41e-09	5.63e-09	1173	1089
Brain cancer	Alzheimer's disease	Gene Ontology	response to lipid	up-up	1.35	1.72	4.75e-03	5.63e-09	804	784
Brain cancer	Alzheimer's disease	Gene Ontology	response to molecule of bacterial origin	up-up	1.66	2.11	2.45e-04	5.63e-09	297	289
Brain cancer	Alzheimer's disease	Gene Ontology	response to wounding	up-up	1.5	1.93	4.02e-04	5.63e-09	570	557
Brain cancer	Alzheimer's disease	Gene Ontology	sequence specific dna binding	up-up	1.51	2.28	2.70e-06	5.63e-09	987	861
Brain cancer	Alzheimer's disease	Gene Ontology	sequence specific double stranded dna binding	up-up	1.54	2.36	1.40e-05	5.63e-09	759	680
Brain cancer	Alzheimer's disease	Gene Ontology	skeletal system development	up-up	1.74	2.33	1.17e-06	5.63e-09	454	419
Brain cancer	Alzheimer's disease	Gene Ontology	skeletal system morphogenesis	up-up	1.66	2.38	9.02e-04	5.63e-09	207	191
Brain cancer	Alzheimer's disease	Gene Ontology	transcription regulator activity	up-up	1.35	1.98	3.34e-04	5.63e-09	1410	1212
Brain cancer	Alzheimer's disease	Gene Ontology	tube development	up-up	1.8	2.35	4.41e-09	5.63e-09	906	858
Brain cancer	Alzheimer's disease	Gene Ontology	tube morphogenesis	up-up	1.84	2.34	4.41e-09	5.63e-09	735	694
Brain cancer	Alzheimer's disease	Gene Ontology	t cell activation	up-up	1.83	2.18	1.96e-07	5.63e-09	398	373
Brain cancer	Alzheimer's disease	Gene Ontology	urogenital system development	up-up	1.73	2.13	7.33e-05	5.63e-09	295	284
Brain cancer	Alzheimer's disease	Gene Ontology	wound healing	up-up	1.53	2.02	6.48e-04	5.63e-09	472	461
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell adhesion	up-up	1.82	2	1.78e-06	8.21e-09	348	333
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte differentiation	up-up	1.55	2.13	4.63e-03	8.43e-09	238	218
Brain cancer	Alzheimer's disease	Gene Ontology	response to cytokine	up-up	1.86	1.6	4.41e-09	1.12e-08	967	972
Brain cancer	Alzheimer's disease	Gene Ontology	t cell differentiation	up-up	1.69	2.22	5.75e-04	1.22e-08	211	197
Brain cancer	Alzheimer's disease	Gene Ontology	cytokine receptor activity	up-up	1.61	2.6	3.05e-02	1.33e-08	85	84
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of cytokine production	up-up	1.6	2.12	1.68e-03	1.83e-08	230	220
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of cell cell adhesion	up-up	1.63	1.96	2.60e-04	2.37e-08	352	332
Brain cancer	Alzheimer's disease	Gene Ontology	renal system development	up-up	1.74	2.09	7.03e-05	2.66e-08	263	249
Brain cancer	Alzheimer's disease	Gene Ontology	defense response to other organism	up-up	1.89	1.62	4.41e-09	2.75e-08	864	805
Brain cancer	Alzheimer's disease	Gene Ontology	humoral immune response	up-up	1.41	2.19	3.64e-02	4.22e-08	187	194
Brain cancer	Alzheimer's disease	Gene Ontology	heart development	up-up	1.39	1.82	1.23e-02	4.92e-08	493	460
Brain cancer	Alzheimer's disease	Gene Ontology	gland development	up-up	1.61	1.9	5.02e-04	4.99e-08	377	375
Brain cancer	Alzheimer's disease	Gene Ontology	cytokine binding	up-up	1.77	2.4	1.80e-03	5.18e-08	113	111
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of immune response	up-up	1.75	1.62	4.41e-09	6.55e-08	806	775
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell activation	up-up	1.75	2.06	2.50e-05	7.28e-08	276	263
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of immune effector process	up-up	1.86	1.98	5.02e-07	7.72e-08	329	314
Brain cancer	Alzheimer's disease	Gene Ontology	b cell activation	up-up	1.59	2.11	2.66e-03	8.71e-08	206	191
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of t cell activation	up-up	1.7	2.07	9.97e-05	9.03e-08	271	256
Brain cancer	Alzheimer's disease	Gene Ontology	embryo development ending in birth or egg hatching	up-up	1.48	1.75	6.02e-04	9.65e-08	568	508
Brain cancer	Alzheimer's disease	Gene Ontology	morphogenesis of a branching structure	up-up	1.54	2.16	9.39e-03	1.02e-07	179	172
Brain cancer	Alzheimer's disease	Gene Ontology	branching morphogenesis of an epithelial tube	up-up	1.87	2.31	3.47e-04	1.64e-07	136	129
Brain cancer	Alzheimer's disease	Gene Ontology	t cell proliferation	up-up	2.05	2.21	6.49e-07	1.66e-07	163	154
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of intracellular signal transduction	up-up	1.22	1.6	4.12e-02	1.67e-07	858	794
Brain cancer	Alzheimer's disease	Gene Ontology	artery morphogenesis	up-up	1.75	2.58	9.64e-03	2.43e-07	61	59
Brain cancer	Alzheimer's disease	Gene Ontology	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	up-up	1.83	2.02	1.40e-05	3.03e-07	222	206
Brain cancer	Alzheimer's disease	Gene Ontology	myeloid cell differentiation	up-up	1.39	1.88	2.03e-02	4.28e-07	349	329
Brain cancer	Alzheimer's disease	Gene Ontology	tissue morphogenesis	up-up	1.59	1.69	1.13e-05	4.82e-07	594	537
Brain cancer	Alzheimer's disease	Gene Ontology	tumor necrosis factor superfamily cytokine production	up-up	2.07	2.24	3.95e-06	6.02e-07	131	124
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of epithelial cell differentiation	up-up	1.64	2.24	7.86e-03	6.26e-07	123	125
Brain cancer	Alzheimer's disease	Gene Ontology	gland morphogenesis	up-up	1.62	2.28	1.56e-02	7.02e-07	105	109
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of leukocyte cell cell adhesion	up-up	1.92	2.08	6.95e-06	9.19e-07	189	183
Brain cancer	Alzheimer's disease	Gene Ontology	respiratory system development	up-up	1.49	2.09	1.94e-02	9.76e-07	171	167
Brain cancer	Alzheimer's disease	Gene Ontology	cellular response to biotic stimulus	up-up	1.93	2.05	4.00e-06	1.07e-06	200	194
Brain cancer	Alzheimer's disease	Gene Ontology	epithelial cell development	up-up	1.41	2.08	4.75e-02	1.07e-06	186	174
Brain cancer	Alzheimer's disease	Gene Ontology	tissue remodeling	up-up	1.6	2.12	6.15e-03	1.40e-06	146	145
Brain cancer	Alzheimer's disease	Gene Ontology	defense response to bacterium	up-up	1.51	2.11	1.57e-02	1.51e-06	185	157
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of lymphocyte activation	up-up	1.57	2.23	1.56e-02	1.62e-06	123	120
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell activation	up-up	1.59	2.13	7.86e-03	1.69e-06	165	159
Brain cancer	Alzheimer's disease	Gene Ontology	interleukin 6 production	up-up	1.81	2.19	4.86e-04	1.81e-06	127	115
