disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Alzheimer's disease	Liver cancer	Gene Ontology	side of membrane	up-down	1.8	-1.67	7.99e-07	6.13e-06	407	376
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of leukocyte cell cell adhesion	up-down	2.08	-1.54	9.19e-07	1.41e-02	183	165
Alzheimer's disease	Liver cancer	Gene Ontology	defense response to bacterium	up-down	2.11	-1.45	1.51e-06	3.50e-02	157	144
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of receptor signaling pathway via stat	up-down	2.33	-1.82	1.52e-06	4.42e-03	75	72
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of lymphocyte activation	up-down	2.23	-1.56	1.62e-06	3.03e-02	120	103
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of cell activation	up-down	2.13	-1.74	1.69e-06	2.82e-03	159	140
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of cellular component movement	up-down	1.54	-1.22	2.19e-06	3.32e-02	803	754
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of cell cell adhesion	up-down	1.96	-1.67	2.54e-06	8.72e-04	217	198
Alzheimer's disease	Liver cancer	Gene Ontology	cytokine receptor binding	up-down	1.9	-1.47	4.02e-06	1.04e-02	219	196
Alzheimer's disease	Liver cancer	Gene Ontology	receptor regulator activity	up-down	1.73	-1.43	4.43e-06	3.72e-03	364	339
Alzheimer's disease	Liver cancer	Gene Ontology	signaling receptor binding	up-down	1.4	-1.23	5.03e-06	3.95e-03	1185	1096
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of phosphatidylinositol 3 kinase signaling	up-down	2.31	-1.69	6.06e-06	1.83e-02	80	76
Alzheimer's disease	Liver cancer	Gene Ontology	collagen trimer	up-down	2.39	-1.91	7.14e-06	3.85e-03	55	54
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of tyrosine phosphorylation of stat protein	up-down	2.38	-1.89	8.06e-06	3.59e-03	55	52
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of mapk cascade	up-down	1.65	-1.4	1.08e-05	3.53e-03	437	398
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of body fluid levels	up-down	1.66	-1.56	1.46e-05	1.34e-04	419	385
Alzheimer's disease	Liver cancer	Gene Ontology	cytokine secretion	up-down	1.94	-1.46	1.82e-05	4.14e-02	175	156
Alzheimer's disease	Liver cancer	Gene Ontology	immune effector process	up-down	1.43	-1.34	2.07e-05	4.59e-04	924	842
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of leukocyte proliferation	up-down	2.12	-1.75	2.09e-05	5.76e-03	109	100
Alzheimer's disease	Liver cancer	Gene Ontology	golgi lumen	up-down	2.2	-1.76	2.28e-05	8.29e-03	76	72
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of immune response	up-down	1.54	-1.33	2.32e-05	1.08e-02	609	555
Alzheimer's disease	Liver cancer	Gene Ontology	cell chemotaxis	up-down	1.81	-1.53	2.70e-05	6.28e-03	246	224
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of phagocytosis	up-down	2.18	-1.65	2.99e-05	2.70e-02	79	72
Alzheimer's disease	Liver cancer	Gene Ontology	multicellular organismal homeostasis	up-down	1.65	-1.41	3.17e-05	4.44e-03	388	362
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of leukocyte mediated immunity	up-down	1.91	-1.95	3.95e-05	7.41e-05	161	149
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of leukocyte cell cell adhesion	up-down	2.11	-1.57	4.28e-05	4.74e-02	99	85
Alzheimer's disease	Liver cancer	Gene Ontology	granulocyte migration	up-down	2.01	-1.56	4.55e-05	2.84e-02	119	108
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of t cell proliferation	up-down	2.13	-1.96	4.59e-05	9.53e-04	75	69
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of cell cell adhesion	up-down	1.96	-1.63	4.82e-05	1.61e-02	140	123
Alzheimer's disease	Liver cancer	Gene Ontology	coagulation	up-down	1.72	-1.48	5.27e-05	6.92e-03	285	258
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of response to external stimulus	up-down	1.45	-1.23	5.45e-05	1.74e-02	845	782
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of inflammatory response	up-down	1.77	-1.58	8.09e-05	1.54e-03	256	239
Alzheimer's disease	Liver cancer	Gene Ontology	erk1 and erk2 cascade	up-down	1.76	-1.66	8.79e-05	1.16e-03	245	226
Alzheimer's disease	Liver cancer	Gene Ontology	lymphocyte mediated immunity	up-down	1.81	-2.09	9.19e-05	6.84e-07	200	183
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of cell population proliferation	up-down	1.49	-1.25	9.24e-05	2.57e-02	580	542
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of sterol transport	up-down	2.34	-2.08	1.02e-04	2.46e-03	34	31
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of alpha beta t cell activation	up-down	2.11	-1.75	1.24e-04	1.72e-02	71	64
Alzheimer's disease	Liver cancer	Gene Ontology	cellular defense response	up-down	2.25	-1.68	1.27e-04	4.41e-02	45	41
Alzheimer's disease	Liver cancer	Gene Ontology	scavenger receptor activity	up-down	2.32	-2.02	1.30e-04	3.20e-03	36	33
Alzheimer's disease	Liver cancer	Gene Ontology	b cell proliferation	up-down	2.07	-1.55	1.32e-04	4.54e-02	75	67
Alzheimer's disease	Liver cancer	Gene Ontology	complement activation	up-down	2.18	-3.07	1.43e-04	6.69e-09	60	54
Alzheimer's disease	Liver cancer	Gene Ontology	sensory perception of light stimulus	up-down	1.87	-1.66	1.55e-04	5.07e-03	156	149
Alzheimer's disease	Liver cancer	Gene Ontology	taxis	up-down	1.5	-1.47	1.96e-04	6.70e-04	516	478
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of humoral immune response	up-down	2.14	-2.52	2.24e-04	4.73e-07	60	53
Alzheimer's disease	Liver cancer	Gene Ontology	phagocytosis	up-down	1.72	-1.42	2.79e-04	2.79e-02	214	195
Alzheimer's disease	Liver cancer	Gene Ontology	peptide receptor activity	up-down	1.96	-2.29	2.86e-04	1.18e-06	122	117
Alzheimer's disease	Liver cancer	Gene Ontology	tyrosine phosphorylation of stat protein	up-down	2	-1.64	3.22e-04	3.58e-02	66	63
Alzheimer's disease	Liver cancer	Gene Ontology	cytolysis	up-down	2.27	-2.17	3.27e-04	1.42e-03	33	30
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of wound healing	up-down	1.89	-1.67	3.70e-04	9.41e-03	124	117
Alzheimer's disease	Liver cancer	Gene Ontology	myeloid leukocyte migration	up-down	1.75	-1.52	3.93e-04	1.53e-02	175	160
Alzheimer's disease	Liver cancer	Gene Ontology	cornification	up-down	2.05	-1.66	4.56e-04	1.68e-02	73	57
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of adaptive immune response	up-down	1.88	-1.74	4.85e-04	1.81e-03	129	120
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of cell killing	up-down	1.96	-2.03	4.95e-04	7.36e-04	75	66
Alzheimer's disease	Liver cancer	Gene Ontology	cell killing	up-down	1.85	-1.93	5.23e-04	5.65e-04	125	108
Alzheimer's disease	Liver cancer	Gene Ontology	b cell receptor signaling pathway	up-down	2.12	-2.25	5.33e-04	2.80e-04	43	42
Alzheimer's disease	Liver cancer	Gene Ontology	blood microparticle	up-down	1.98	-2.61	6.32e-04	8.88e-09	85	78
Alzheimer's disease	Liver cancer	Gene Ontology	cardiac chamber morphogenesis	up-down	1.88	-1.55	6.67e-04	3.58e-02	114	107
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of lymphocyte mediated immunity	up-down	1.83	-1.98	6.72e-04	1.91e-04	115	106
Alzheimer's disease	Liver cancer	Gene Ontology	cd4 positive alpha beta t cell activation	up-down	1.96	-1.77	6.77e-04	5.57e-03	70	65
Alzheimer's disease	Liver cancer	Gene Ontology	endoplasmic reticulum lumen	up-down	1.63	-1.46	6.82e-04	9.09e-03	246	240
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of peptidyl tyrosine phosphorylation	up-down	1.79	-1.53	6.97e-04	2.27e-02	159	149
Alzheimer's disease	Liver cancer	Gene Ontology	activation of immune response	up-down	1.49	-1.35	6.97e-04	1.33e-02	475	436
Alzheimer's disease	Liver cancer	Gene Ontology	t cell selection	up-down	2.14	-1.78	7.13e-04	2.86e-02	41	39
Alzheimer's disease	Liver cancer	Gene Ontology	muscle system process	up-down	1.54	-1.41	7.21e-04	6.62e-03	374	346
Alzheimer's disease	Liver cancer	Gene Ontology	interferon gamma production	up-down	1.9	-1.82	7.57e-04	4.58e-03	87	81
Alzheimer's disease	Liver cancer	Gene Ontology	peptidyl tyrosine modification	up-down	1.64	-1.53	7.98e-04	2.70e-03	308	281
Alzheimer's disease	Liver cancer	Gene Ontology	b cell mediated immunity	up-down	1.92	-1.98	9.14e-04	3.44e-04	97	88
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of erk1 and erk2 cascade	up-down	1.75	-1.75	9.19e-04	1.73e-03	168	154
Alzheimer's disease	Liver cancer	Gene Ontology	sterol transport	up-down	1.97	-2.17	9.22e-04	6.78e-05	65	57
Alzheimer's disease	Liver cancer	Gene Ontology	complement activation alternative pathway	up-down	2.16	-2.25	9.72e-04	2.63e-04	14	12
Alzheimer's disease	Liver cancer	Gene Ontology	circulatory system process	up-down	1.47	-1.73	9.98e-04	5.06e-07	462	434
Alzheimer's disease	Liver cancer	Gene Ontology	positive t cell selection	up-down	2.23	-1.76	1.02e-03	3.22e-02	29	27
Alzheimer's disease	Liver cancer	Gene Ontology	endocrine process	up-down	1.89	-1.58	1.17e-03	4.49e-02	75	71
Alzheimer's disease	Liver cancer	Gene Ontology	olfactory receptor activity	up-down	2.14	-2.44	1.23e-03	1.56e-05	36	32
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of antigen receptor mediated signaling pathway	up-down	2.06	-1.66	1.29e-03	3.92e-02	49	43
Alzheimer's disease	Liver cancer	Gene Ontology	sensory perception	up-down	1.47	-1.94	1.34e-03	6.69e-09	429	406
Alzheimer's disease	Liver cancer	Gene Ontology	leukocyte chemotaxis	up-down	1.63	-1.5	1.63e-03	1.90e-02	185	169
Alzheimer's disease	Liver cancer	Gene Ontology	sensory perception of chemical stimulus	up-down	1.88	-2.21	1.63e-03	9.78e-06	93	84
Alzheimer's disease	Liver cancer	Gene Ontology	cd4 positive alpha beta t cell differentiation	up-down	2.01	-1.61	1.82e-03	3.37e-02	58	55
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of mapk cascade	up-down	1.4	-1.36	1.88e-03	2.74e-03	594	547
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of leukocyte mediated cytotoxicity	up-down	1.97	-2.01	1.92e-03	1.01e-03	57	52
Alzheimer's disease	Liver cancer	Gene Ontology	inositol lipid mediated signaling	up-down	1.69	-1.54	1.98e-03	1.67e-02	162	151
Alzheimer's disease	Liver cancer	Gene Ontology	immunoglobulin binding	up-down	2.16	-1.95	2.14e-03	1.07e-02	19	16
Alzheimer's disease	Liver cancer	Gene Ontology	excretion	up-down	1.95	-1.9	2.30e-03	3.63e-03	55	55
Alzheimer's disease	Liver cancer	Gene Ontology	protein kinase b signaling	up-down	1.66	-1.5	2.33e-03	1.78e-02	212	193
Alzheimer's disease	Liver cancer	Gene Ontology	lipid homeostasis	up-down	1.83	-2.13	2.34e-03	3.04e-05	102	94
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of immune effector process	up-down	1.63	-1.53	2.35e-03	2.05e-02	175	158
Alzheimer's disease	Liver cancer	Gene Ontology	lipid binding	up-down	1.39	-1.52	2.35e-03	1.66e-04	530	501
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of coagulation	up-down	1.82	-1.86	2.35e-03	3.27e-03	74	70
Alzheimer's disease	Liver cancer	Gene Ontology	response to steroid hormone	up-down	1.52	-1.28	2.36e-03	4.27e-02	335	314
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of leukocyte mediated immunity	up-down	2.07	-2.12	2.41e-03	1.48e-03	40	32
Alzheimer's disease	Liver cancer	Gene Ontology	muscle contraction	up-down	1.55	-1.34	2.42e-03	3.39e-02	299	275
Alzheimer's disease	Liver cancer	Gene Ontology	carreceptor activity	up-down	1.96	-2.11	2.44e-03	1.89e-04	60	57
Alzheimer's disease	Liver cancer	Gene Ontology	humoral immune response mediated by circulating immunoglobulin	up-down	2.03	-2.69	2.53e-03	8.69e-08	41	37
Alzheimer's disease	Liver cancer	Gene Ontology	g protein coupled chemoattractant receptor activity	up-down	2.12	-1.8	2.56e-03	3.48e-02	24	22
Alzheimer's disease	Liver cancer	Gene Ontology	fat soluble vitamin metabolic process	up-down	2.07	-1.74	2.59e-03	2.96e-02	40	35
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of systemic arterial blood pressure	up-down	1.85	-1.83	2.85e-03	3.25e-03	85	80
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of lipid localization	up-down	1.76	-1.61	2.95e-03	1.51e-02	112	105
Alzheimer's disease	Liver cancer	Gene Ontology	aminoglycan catabolic process	up-down	1.92	-1.75	2.96e-03	1.30e-02	55	52
Alzheimer's disease	Liver cancer	Gene Ontology	protein tyrosine kinase activity	up-down	1.74	-1.73	3.10e-03	4.56e-03	121	105
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of phosphatidylinositol 3 kinase signaling	up-down	1.76	-1.53	3.38e-03	4.41e-02	109	100
Alzheimer's disease	Liver cancer	Gene Ontology	steroid hormone receptor activity	up-down	1.95	-1.69	3.47e-03	2.83e-02	52	48
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of cell killing	up-down	1.95	-1.69	3.53e-03	2.35e-02	52	50
Alzheimer's disease	Liver cancer	Gene Ontology	hydrolase activity acting on acid phosphorus nitrogen bonds	up-down	1.76	-2.28	3.53e-03	9.53e-07	130	114
Alzheimer's disease	Liver cancer	Gene Ontology	lipid localization	up-down	1.51	-1.84	3.56e-03	4.76e-06	295	274
Alzheimer's disease	Liver cancer	Gene Ontology	leukocyte mediated immunity	up-down	1.33	-1.38	3.74e-03	1.38e-03	622	565
Alzheimer's disease	Liver cancer	Gene Ontology	apical plasma membrane	up-down	1.55	-1.55	3.99e-03	4.35e-03	256	242
Alzheimer's disease	Liver cancer	Gene Ontology	macrophage activation	up-down	1.82	-1.76	4.41e-03	1.59e-02	72	64
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of cholesterol efflux	up-down	2.02	-1.74	4.52e-03	4.74e-02	14	15
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of peptidyl tyrosine phosphorylation	up-down	1.55	-1.35	4.57e-03	4.74e-02	209	195
Alzheimer's disease	Liver cancer	Gene Ontology	sodium ion homeostasis	up-down	1.93	-1.69	4.66e-03	2.88e-02	49	45
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of inflammatory response	up-down	1.71	-1.65	4.73e-03	1.93e-02	112	102
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of sterol transport	up-down	2.1	-1.94	4.78e-03	1.74e-02	20	19
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of lymphocyte mediated immunity	up-down	2	-1.83	5.06e-03	2.82e-02	31	23
Alzheimer's disease	Liver cancer	Gene Ontology	plasma membrane signaling receptor complex	up-down	1.61	-1.71	5.64e-03	2.29e-03	150	148
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of lipid transport	up-down	1.74	-1.66	6.10e-03	1.75e-02	89	83
Alzheimer's disease	Liver cancer	Gene Ontology	antigen binding	up-down	1.92	-2.06	6.47e-03	2.89e-03	38	31
Alzheimer's disease	Liver cancer	Gene Ontology	fluid transport	up-down	2	-1.69	6.55e-03	4.53e-02	22	20
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of cytosolic calcium ion concentration	up-down	1.49	-1.71	6.56e-03	4.13e-05	304	289
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of cd4 positive alpha beta t cell activation	up-down	1.93	-1.71	6.73e-03	3.80e-02	46	41
Alzheimer's disease	Liver cancer	Gene Ontology	t cell mediated immunity	up-down	1.69	-1.8	7.07e-03	4.28e-03	87	80
Alzheimer's disease	Liver cancer	Gene Ontology	g protein coupled receptor signaling pathway	up-down	1.3	-2.1	7.10e-03	6.69e-09	726	692
Alzheimer's disease	Liver cancer	Gene Ontology	transmembrane receptor protein kinase activity	up-down	1.77	-1.96	7.24e-03	1.95e-03	72	64
Alzheimer's disease	Liver cancer	Gene Ontology	ligand activated transcription factor activity	up-down	1.87	-1.71	7.64e-03	3.82e-02	45	41
Alzheimer's disease	Liver cancer	Gene Ontology	interleukin 2 production	up-down	1.83	-1.86	7.69e-03	7.67e-03	56	49
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of b cell receptor signaling pathway	up-down	1.94	-1.76	7.79e-03	4.20e-02	16	15
Alzheimer's disease	Liver cancer	Gene Ontology	leukocyte mediated cytotoxicity	up-down	1.75	-1.74	7.90e-03	1.22e-02	82	74
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of coagulation	up-down	1.91	-1.9	8.29e-03	4.90e-03	48	45
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of cytokine production involved in immune response	up-down	1.71	-1.68	8.54e-03	2.85e-02	75	68
Alzheimer's disease	Liver cancer	Gene Ontology	sterol homeostasis	up-down	1.74	-1.98	9.08e-03	1.64e-03	65	60
Alzheimer's disease	Liver cancer	Gene Ontology	cholesterol efflux	up-down	1.89	-1.88	9.70e-03	1.29e-02	33	32
Alzheimer's disease	Liver cancer	Gene Ontology	interleukin 2 biosynthetic process	up-down	2	-1.96	9.73e-03	1.02e-02	20	18
Alzheimer's disease	Liver cancer	Gene Ontology	response to endogenous stimulus	up-down	1.22	-1.18	9.95e-03	1.44e-02	1363	1267
Alzheimer's disease	Liver cancer	Gene Ontology	cytokine production involved in immune response	up-down	1.7	-1.65	1.00e-02	1.41e-02	93	86
Alzheimer's disease	Liver cancer	Gene Ontology	c c chemokine binding	up-down	1.94	-2.1	1.03e-02	3.85e-03	23	21
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of lipid localization	up-down	1.72	-1.65	1.05e-02	3.07e-02	67	61
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of cholesterol efflux	up-down	1.99	-1.8	1.10e-02	4.68e-02	19	19
Alzheimer's disease	Liver cancer	Gene Ontology	phosphatidylinositol 3 kinase signaling	up-down	1.66	-1.59	1.12e-02	2.21e-02	130	121
Alzheimer's disease	Liver cancer	Gene Ontology	intestinal absorption	up-down	1.93	-1.94	1.13e-02	8.98e-03	32	28
Alzheimer's disease	Liver cancer	Gene Ontology	fibrinolysis	up-down	1.9	-2.07	1.30e-02	3.84e-03	25	24
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of leukocyte mediated cytotoxicity	up-down	1.84	-1.67	1.37e-02	4.74e-02	41	39
Alzheimer's disease	Liver cancer	Gene Ontology	response to mechanical stimulus	up-down	1.55	-1.45	1.45e-02	2.84e-02	180	173
Alzheimer's disease	Liver cancer	Gene Ontology	adaptive thermogenesis	up-down	1.54	-1.61	1.47e-02	1.47e-02	137	131
Alzheimer's disease	Liver cancer	Gene Ontology	metal ion homeostasis	up-down	1.3	-1.71	1.57e-02	2.69e-07	538	506
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of response to wounding	up-down	1.54	-1.57	1.70e-02	1.81e-02	146	136
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of t cell mediated immunity	up-down	1.72	-1.7	1.87e-02	1.17e-02	62	57
Alzheimer's disease	Liver cancer	Gene Ontology	acylglycerol homeostasis	up-down	1.86	-2.28	1.96e-02	4.41e-04	23	22
Alzheimer's disease	Liver cancer	Gene Ontology	detection of stimulus involved in sensory perception	up-down	1.64	-2.03	1.97e-02	2.57e-04	101	91
Alzheimer's disease	Liver cancer	Gene Ontology	response to protozoan	up-down	1.89	-1.83	1.97e-02	2.16e-02	18	17
Alzheimer's disease	Liver cancer	Gene Ontology	apical part of cell	up-down	1.41	-1.51	2.11e-02	2.59e-03	311	291
Alzheimer's disease	Liver cancer	Gene Ontology	response to corticosteroid	up-down	1.49	-1.8	2.16e-02	1.18e-03	143	136
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of cold induced thermogenesis	up-down	1.56	-1.59	2.33e-02	3.33e-02	87	81
Alzheimer's disease	Liver cancer	Gene Ontology	response to organic cyclic compound	up-down	1.24	-1.24	2.35e-02	1.37e-02	811	756
Alzheimer's disease	Liver cancer	Gene Ontology	response to oxygen containing compound	up-down	1.2	-1.41	2.38e-02	5.56e-07	1376	1286
Alzheimer's disease	Liver cancer	Gene Ontology	chylomicron	up-down	1.85	-1.8	2.40e-02	3.20e-02	11	10
Alzheimer's disease	Liver cancer	Gene Ontology	heparin binding	up-down	1.51	-1.69	2.49e-02	5.74e-03	132	126
Alzheimer's disease	Liver cancer	Gene Ontology	neuroinflammatory response	up-down	1.67	-1.85	2.55e-02	6.86e-03	56	50
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of wound healing	up-down	1.72	-1.87	2.61e-02	6.30e-03	50	48
Alzheimer's disease	Liver cancer	Gene Ontology	sensory perception of smell	up-down	1.68	-2.34	2.61e-02	2.52e-05	52	48
Alzheimer's disease	Liver cancer	Gene Ontology	glycosaminoglycan binding	up-down	1.5	-1.85	2.61e-02	1.07e-04	180	169
Alzheimer's disease	Liver cancer	Gene Ontology	transmembrane receptor protein tyrosine kinase activity	up-down	1.67	-1.87	2.65e-02	7.35e-03	57	49
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of blood pressure	up-down	1.45	-1.97	2.65e-02	5.07e-05	161	154
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of wound healing	up-down	1.58	-1.84	2.81e-02	6.05e-03	65	62
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of peptide secretion	up-down	1.31	-1.33	2.81e-02	1.89e-02	391	362
Alzheimer's disease	Liver cancer	Gene Ontology	glial cell activation	up-down	1.68	-1.74	3.12e-02	3.58e-02	45	39
Alzheimer's disease	Liver cancer	Gene Ontology	steroid binding	up-down	1.57	-1.99	3.16e-02	6.28e-04	79	74
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of response to external stimulus	up-down	1.36	-1.44	3.19e-02	1.32e-02	287	272
Alzheimer's disease	Liver cancer	Gene Ontology	phospholipid efflux	up-down	1.79	-2.23	3.24e-02	2.00e-04	10	9
Alzheimer's disease	Liver cancer	Gene Ontology	plasma membrane protein complex	up-down	1.29	-1.62	3.33e-02	2.56e-05	441	420
Alzheimer's disease	Liver cancer	Gene Ontology	phosphatidylcholine sterol o acyltransferase activator activity	up-down	1.73	-1.78	3.56e-02	1.25e-02	5	4
Alzheimer's disease	Liver cancer	Gene Ontology	terpenoid metabolic process	up-down	1.54	-1.95	3.70e-02	1.42e-03	89	71
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of adaptive immune response	up-down	1.72	-1.73	3.79e-02	4.68e-02	38	31
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of ossification	up-down	1.67	-1.76	3.83e-02	1.04e-02	59	60
Alzheimer's disease	Liver cancer	Gene Ontology	response to retinoic acid	up-down	1.56	-1.67	4.04e-02	1.50e-02	97	89
Alzheimer's disease	Liver cancer	Gene Ontology	intestinal lipid absorption	up-down	1.78	-1.86	4.05e-02	2.69e-02	15	12
Alzheimer's disease	Liver cancer	Gene Ontology	response to fungus	up-down	1.67	-1.73	4.36e-02	3.40e-02	35	32
Alzheimer's disease	Liver cancer	Gene Ontology	positive regulation of leukocyte mediated immunity	up-down	1.5	-1.61	4.64e-02	2.45e-02	106	100
Alzheimer's disease	Liver cancer	Gene Ontology	negative regulation of cellular response to growth factor stimulus	up-down	1.48	-1.86	4.72e-02	1.88e-03	108	100
Alzheimer's disease	Liver cancer	Gene Ontology	regulation of production of molecular mediator of immune response	up-down	1.56	-1.52	4.74e-02	4.31e-02	118	107
Alzheimer's disease	Liver cancer	Gene Ontology	sterol binding	up-down	1.68	-1.96	4.79e-02	3.92e-03	46	43
Alzheimer's disease	Liver cancer	Gene Ontology	organic hydroxy compound transmembrane transporter activity	up-down	1.71	-2.19	4.88e-02	1.14e-03	32	30
Alzheimer's disease	Liver cancer	Gene Ontology	chemokine activity	up-down	1.64	-1.72	4.91e-02	3.49e-02	36	32
Alzheimer's disease	Liver cancer	Gene Ontology	amide biosynthetic process	down-up	-2.19	1.89	5.63e-09	6.69e-09	566	517
Alzheimer's disease	Liver cancer	Gene Ontology	anaphase promoting complex dependent catabolic process	down-up	-2.58	2.56	5.63e-09	6.69e-09	67	62
Alzheimer's disease	Liver cancer	Gene Ontology	catalytic activity acting on rna	down-up	-2.15	2.46	5.63e-09	6.69e-09	257	244
Alzheimer's disease	Liver cancer	Gene Ontology	catalytic complex	down-up	-2.04	2.31	5.63e-09	6.69e-09	990	932
Alzheimer's disease	Liver cancer	Gene Ontology	cellular amide metabolic process	down-up	-1.91	1.57	5.63e-09	3.52e-05	770	704
Alzheimer's disease	Liver cancer	Gene Ontology	cellular macromolecule catabolic process	down-up	-1.75	2	5.63e-09	6.69e-09	816	750
Alzheimer's disease	Liver cancer	Gene Ontology	cellular macromolecule localization	down-up	-1.71	1.62	5.63e-09	6.69e-09	1416	1305
Alzheimer's disease	Liver cancer	Gene Ontology	cellular protein catabolic process	down-up	-1.96	1.82	5.63e-09	1.70e-07	531	495
Alzheimer's disease	Liver cancer	Gene Ontology	cellular protein containing complex assembly	down-up	-2.06	2.17	5.63e-09	6.69e-09	747	683
Alzheimer's disease	Liver cancer	Gene Ontology	envelope	down-up	-2.48	1.47	5.63e-09	6.37e-04	826	771
Alzheimer's disease	Liver cancer	Gene Ontology	golgi vesicle transport	down-up	-2.16	1.48	5.63e-09	2.50e-02	277	250
Alzheimer's disease	Liver cancer	Gene Ontology	hydrolase activity acting on acid anhydrides	down-up	-1.84	1.89	5.63e-09	6.69e-09	613	558
Alzheimer's disease	Liver cancer	Gene Ontology	intracellular protein transport	down-up	-1.94	1.76	5.63e-09	6.69e-09	833	761
Alzheimer's disease	Liver cancer	Gene Ontology	intracellular transport	down-up	-2.01	1.72	5.63e-09	6.69e-09	1265	1153
Alzheimer's disease	Liver cancer	Gene Ontology	macroautophagy	down-up	-2.21	1.75	5.63e-09	3.70e-04	209	198
Alzheimer's disease	Liver cancer	Gene Ontology	mitochondrial gene expression	down-up	-2.89	2.25	5.63e-09	1.41e-06	109	101
Alzheimer's disease	Liver cancer	Gene Ontology	mitochondrial protein complex	down-up	-3.42	1.71	5.63e-09	1.81e-03	168	159
Alzheimer's disease	Liver cancer	Gene Ontology	mitochondrial translation	down-up	-2.91	2.25	5.63e-09	4.47e-06	92	86
Alzheimer's disease	Liver cancer	Gene Ontology	mitochondrial translational termination	down-up	-2.71	2	5.63e-09	1.85e-03	58	55
Alzheimer's disease	Liver cancer	Gene Ontology	modification dependent macromolecule catabolic process	down-up	-2.14	2	5.63e-09	6.69e-09	426	398
Alzheimer's disease	Liver cancer	Gene Ontology	ncrna metabolic process	down-up	-2.18	2.68	5.63e-09	6.69e-09	313	293
Alzheimer's disease	Liver cancer	Gene Ontology	ncrna processing	down-up	-2.13	2.66	5.63e-09	6.69e-09	264	245
Alzheimer's disease	Liver cancer	Gene Ontology	organellar ribosome	down-up	-2.77	2.05	5.63e-09	1.07e-03	56	53
