disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Liver cancer	Alzheimer's disease	Gene Ontology	hematopoietic stem cell differentiation	up-down	1.99	-1.86	6.17e-04	3.48e-03	72	75
Liver cancer	Alzheimer's disease	Gene Ontology	establishment of protein localization to mitochondrial membrane	up-down	1.79	-2.01	3.62e-02	3.65e-03	11	12
Liver cancer	Alzheimer's disease	Gene Ontology	ap type membrane coat adaptor complex	up-down	1.74	-2.01	3.81e-02	3.78e-03	25	30
Liver cancer	Alzheimer's disease	Gene Ontology	dna repair	up-down	2.62	-1.5	6.69e-09	3.85e-03	367	394
Liver cancer	Alzheimer's disease	Gene Ontology	antigen processing and presentation of peptide antigen via mhc class i	up-down	1.82	-1.84	5.43e-03	3.95e-03	75	79
Liver cancer	Alzheimer's disease	Gene Ontology	spliceosomal snrnp assembly	up-down	2.24	-1.96	3.63e-05	4.45e-03	32	33
Liver cancer	Alzheimer's disease	Gene Ontology	catalytic step 2 spliceosome	up-down	2.29	-1.83	1.49e-05	4.52e-03	59	64
Liver cancer	Alzheimer's disease	Gene Ontology	translation regulator activity	up-down	2.02	-1.76	1.40e-04	4.68e-03	92	99
Liver cancer	Alzheimer's disease	Gene Ontology	protein localization to chromosome telomeric region	up-down	2	-1.99	4.48e-03	5.08e-03	20	25
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of mrna metabolic process	up-down	1.99	-1.59	4.67e-07	5.10e-03	229	250
Liver cancer	Alzheimer's disease	Gene Ontology	rna export from nucleus	up-down	2.43	-1.72	8.88e-09	5.26e-03	93	101
Liver cancer	Alzheimer's disease	Gene Ontology	nuclear export	up-down	2.26	-1.66	2.41e-08	5.27e-03	136	148
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of dna templated transcription in response to stress	up-down	1.9	-1.73	6.40e-04	5.31e-03	95	104
Liver cancer	Alzheimer's disease	Gene Ontology	translation initiation factor activity	up-down	2.22	-1.94	5.83e-05	5.47e-03	38	39
Liver cancer	Alzheimer's disease	Gene Ontology	establishment of rna localization	up-down	2.21	-1.69	4.58e-08	5.52e-03	137	150
Liver cancer	Alzheimer's disease	Gene Ontology	rna polymerase ii holoenzyme	up-down	2.29	-1.81	5.76e-06	5.53e-03	60	64
Liver cancer	Alzheimer's disease	Gene Ontology	membrane docking	up-down	1.7	-1.71	4.68e-03	6.36e-03	130	142
Liver cancer	Alzheimer's disease	Gene Ontology	microtubule cytoskeleton organization	up-down	1.99	-1.49	6.69e-09	6.47e-03	362	389
Liver cancer	Alzheimer's disease	Gene Ontology	organelle assembly	up-down	1.57	-1.41	1.97e-04	6.47e-03	518	571
Liver cancer	Alzheimer's disease	Gene Ontology	intrinsic component of endoplasmic reticulum membrane	up-down	1.62	-1.72	3.58e-02	6.68e-03	94	104
Liver cancer	Alzheimer's disease	Gene Ontology	rna polymerase complex	up-down	2.4	-1.81	5.50e-08	7.01e-03	78	83
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of microtubule based process	up-down	1.81	-1.62	6.35e-04	7.17e-03	155	166
Liver cancer	Alzheimer's disease	Gene Ontology	ubiquitin like protein conjugating enzyme activity	up-down	1.8	-1.91	1.83e-02	7.42e-03	28	29
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of establishment of protein localization to chromosome	up-down	1.83	-1.96	1.31e-02	7.48e-03	8	10
Liver cancer	Alzheimer's disease	Gene Ontology	u2 type catalytic step 2 spliceosome	up-down	2.15	-1.91	3.31e-04	7.54e-03	23	24
Liver cancer	Alzheimer's disease	Gene Ontology	antigen processing and presentation of peptide or polysaccharide antigen via mhc class ii	up-down	1.66	-1.78	3.67e-02	7.81e-03	65	82
Liver cancer	Alzheimer's disease	Gene Ontology	protein monoubiquitination	up-down	1.77	-1.88	1.53e-02	7.81e-03	47	50
Liver cancer	Alzheimer's disease	Gene Ontology	organic cyclic compound catabolic process	up-down	1.56	-1.43	8.75e-04	8.02e-03	423	469
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of hematopoietic progenitor cell differentiation	up-down	2.07	-1.79	1.15e-04	8.23e-03	73	75
Liver cancer	Alzheimer's disease	Gene Ontology	small nuclear ribonucleoprotein complex	up-down	2.37	-1.86	1.41e-06	9.04e-03	48	51
Liver cancer	Alzheimer's disease	Gene Ontology	protein localization to endoplasmic reticulum	up-down	1.99	-1.69	3.59e-04	9.42e-03	79	98
Liver cancer	Alzheimer's disease	Gene Ontology	morphogenesis of a polarized epithelium	up-down	1.61	-1.68	2.10e-02	9.60e-03	112	113
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of protein localization to chromosome telomeric region	up-down	1.86	-1.91	8.38e-03	9.82e-03	8	11
Liver cancer	Alzheimer's disease	Gene Ontology	fc receptor signaling pathway	up-down	1.58	-1.62	2.25e-02	1.04e-02	138	158
Liver cancer	Alzheimer's disease	Gene Ontology	small subunit processome	up-down	1.88	-1.86	1.23e-02	1.05e-02	27	28
Liver cancer	Alzheimer's disease	Gene Ontology	nucleobase containing compound transport	up-down	2.09	-1.58	1.83e-07	1.06e-02	165	179
Liver cancer	Alzheimer's disease	Gene Ontology	centrosome	up-down	2.02	-1.47	6.69e-09	1.10e-02	393	417
Liver cancer	Alzheimer's disease	Gene Ontology	multi organism localization	up-down	2.36	-1.85	3.15e-06	1.11e-02	44	50
Liver cancer	Alzheimer's disease	Gene Ontology	precatalytic spliceosome	up-down	2.27	-1.85	2.48e-05	1.13e-02	41	42
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of cellular protein localization	up-down	1.55	-1.44	1.48e-03	1.14e-02	404	429
Liver cancer	Alzheimer's disease	Gene Ontology	nuclear pore	up-down	2.37	-1.77	4.96e-07	1.14e-02	61	70
Liver cancer	Alzheimer's disease	Gene Ontology	rrna binding	up-down	1.97	-1.84	3.28e-03	1.14e-02	35	44
Liver cancer	Alzheimer's disease	Gene Ontology	cellular response to heat	up-down	1.87	-1.64	1.67e-03	1.17e-02	97	107
Liver cancer	Alzheimer's disease	Gene Ontology	rna capping	up-down	2.02	-1.89	1.71e-03	1.19e-02	28	30
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of vesicle size	up-down	1.71	-1.86	3.75e-02	1.26e-02	7	7
Liver cancer	Alzheimer's disease	Gene Ontology	spindle organization	up-down	2.44	-1.66	6.69e-09	1.29e-02	119	127
Liver cancer	Alzheimer's disease	Gene Ontology	microtubule binding	up-down	1.6	-1.54	6.72e-03	1.33e-02	165	178
Liver cancer	Alzheimer's disease	Gene Ontology	positive regulation of telomere maintenance via telomere lengthening	up-down	1.88	-1.88	1.33e-02	1.34e-02	24	30
Liver cancer	Alzheimer's disease	Gene Ontology	non canonical wnt signaling pathway	up-down	1.76	-1.64	3.51e-03	1.37e-02	115	119
Liver cancer	Alzheimer's disease	Gene Ontology	error free translesion synthesis	up-down	1.8	-1.84	3.37e-02	1.55e-02	15	19
Liver cancer	Alzheimer's disease	Gene Ontology	methylosome	up-down	2.05	-1.88	2.16e-03	1.63e-02	11	12
Liver cancer	Alzheimer's disease	Gene Ontology	rna dependent dna biosynthetic process	up-down	2.02	-1.73	1.25e-03	1.63e-02	49	59
Liver cancer	Alzheimer's disease	Gene Ontology	h4 histone acetyltransferase complex	up-down	1.72	-1.79	3.73e-02	1.70e-02	30	32
Liver cancer	Alzheimer's disease	Gene Ontology	rna polymerase activity	up-down	1.92	-1.81	5.16e-03	1.72e-02	28	29
Liver cancer	Alzheimer's disease	Gene Ontology	small nucleolar ribonucleoprotein complex	up-down	2.15	-1.86	6.34e-04	1.73e-02	16	17
Liver cancer	Alzheimer's disease	Gene Ontology	protein targeting to membrane	up-down	1.71	-1.64	7.35e-03	1.82e-02	110	126
Liver cancer	Alzheimer's disease	Gene Ontology	microtubule associated complex	up-down	1.71	-1.62	7.67e-03	1.83e-02	98	104
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of cellular amide metabolic process	up-down	1.75	-1.48	1.15e-04	1.92e-02	284	300
Liver cancer	Alzheimer's disease	Gene Ontology	rna modification	up-down	2.04	-1.61	6.85e-05	2.04e-02	102	106
Liver cancer	Alzheimer's disease	Gene Ontology	chaperone mediated protein folding	up-down	1.84	-1.73	9.73e-03	2.05e-02	38	41
Liver cancer	Alzheimer's disease	Gene Ontology	ubiquitin like protein binding	up-down	2.07	-1.68	1.49e-04	2.05e-02	72	76
Liver cancer	Alzheimer's disease	Gene Ontology	nucleotide excision repair preincision complex assembly	up-down	1.84	-1.82	1.43e-02	2.19e-02	23	27
Liver cancer	Alzheimer's disease	Gene Ontology	translation preinitiation complex	up-down	1.92	-1.78	9.84e-03	2.20e-02	16	16
Liver cancer	Alzheimer's disease	Gene Ontology	histone mrna metabolic process	up-down	2.03	-1.83	3.26e-03	2.21e-02	15	17
Liver cancer	Alzheimer's disease	Gene Ontology	phagosome acidification	up-down	1.88	-1.85	1.75e-02	2.38e-02	19	22
Liver cancer	Alzheimer's disease	Gene Ontology	cytoskeleton dependent cytokinesis	up-down	1.64	-1.7	4.68e-02	2.39e-02	56	67
Liver cancer	Alzheimer's disease	Gene Ontology	positive regulation of establishment of protein localization to telomere	up-down	1.79	-1.82	1.75e-02	2.39e-02	7	8
Liver cancer	Alzheimer's disease	Gene Ontology	protein localization to nucleoplasm	up-down	1.79	-1.82	1.75e-02	2.39e-02	7	8
Liver cancer	Alzheimer's disease	Gene Ontology	ubiquitin like protein specific protease activity	up-down	1.7	-1.7	2.79e-02	2.45e-02	62	66
Liver cancer	Alzheimer's disease	Gene Ontology	escrt complex	up-down	1.81	-1.77	3.02e-02	2.57e-02	16	16
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of telomere maintenance via telomere lengthening	up-down	1.94	-1.69	3.60e-03	2.60e-02	38	46
Liver cancer	Alzheimer's disease	Gene Ontology	mitotic cell cycle	up-down	2.51	-1.31	6.69e-09	2.61e-02	739	792
Liver cancer	Alzheimer's disease	Gene Ontology	ribosome assembly	up-down	1.95	-1.74	2.08e-03	2.62e-02	33	42
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of proteasomal protein catabolic process	up-down	1.62	-1.56	2.23e-02	2.67e-02	126	135
Liver cancer	Alzheimer's disease	Gene Ontology	smn sm protein complex	up-down	1.8	-1.85	3.32e-02	2.72e-02	13	13
Liver cancer	Alzheimer's disease	Gene Ontology	spindle	up-down	2.59	-1.46	6.69e-09	2.80e-02	242	261
Liver cancer	Alzheimer's disease	Gene Ontology	establishment of protein localization to telomere	up-down	1.95	-1.75	7.39e-03	2.82e-02	13	16
Liver cancer	Alzheimer's disease	Gene Ontology	postreplication repair	up-down	1.91	-1.73	6.05e-03	2.85e-02	36	39
Liver cancer	Alzheimer's disease	Gene Ontology	ubiquitin like protein ligase activity	up-down	1.56	-1.52	2.72e-02	2.92e-02	133	140
Liver cancer	Alzheimer's disease	Gene Ontology	synaptic vesicle recycling via endosome	up-down	1.58	-1.57	2.95e-02	2.92e-02	3	3
Liver cancer	Alzheimer's disease	Gene Ontology	dna templated transcription elongation	up-down	2.15	-1.59	1.44e-05	2.95e-02	82	89
Liver cancer	Alzheimer's disease	Gene Ontology	response to heat	up-down	1.54	-1.52	3.41e-02	2.98e-02	129	140
Liver cancer	Alzheimer's disease	Gene Ontology	microtubule organizing center	up-down	1.92	-1.36	6.69e-09	3.16e-02	494	520
Liver cancer	Alzheimer's disease	Gene Ontology	translational initiation	up-down	2.5	-1.56	6.69e-09	3.21e-02	112	137
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of autophagy	up-down	1.51	-1.46	1.72e-02	3.32e-02	234	247
Liver cancer	Alzheimer's disease	Gene Ontology	arp2 3 protein complex	up-down	1.67	-1.79	2.28e-02	3.36e-02	5	8
Liver cancer	Alzheimer's disease	Gene Ontology	microtubule cytoskeleton organization involved in mitosis	up-down	2.29	-1.53	9.69e-08	3.45e-02	103	109
Liver cancer	Alzheimer's disease	Gene Ontology	proteasome regulatory particle lid subcomplex	up-down	1.77	-1.78	2.07e-02	3.59e-02	7	7
Liver cancer	Alzheimer's disease	Gene Ontology	cul4 ring e3 ubiquitin ligase complex	up-down	1.78	-1.7	2.83e-02	3.64e-02	24	24
Liver cancer	Alzheimer's disease	Gene Ontology	nuclear exosome rnase complex	up-down	1.97	-1.77	8.73e-03	3.64e-02	14	14
Liver cancer	Alzheimer's disease	Gene Ontology	synaptic vesicle endosomal processing	up-down	1.79	-1.69	1.90e-02	3.69e-02	6	6
Liver cancer	Alzheimer's disease	Gene Ontology	u5 snrnp	up-down	1.98	-1.77	5.43e-03	3.73e-02	13	14
Liver cancer	Alzheimer's disease	Gene Ontology	host cellular component	up-down	2.2	-1.63	3.93e-05	3.78e-02	52	59
Liver cancer	Alzheimer's disease	Gene Ontology	spindle microtubule	up-down	2.16	-1.66	1.88e-04	3.82e-02	41	48
Liver cancer	Alzheimer's disease	Gene Ontology	condensed chromosome centromeric region	up-down	2.54	-1.57	6.69e-09	3.88e-02	81	87
Liver cancer	Alzheimer's disease	Gene Ontology	outer mitochondrial membrane protein complex	up-down	1.82	-1.77	3.43e-02	3.96e-02	9	10
Liver cancer	Alzheimer's disease	Gene Ontology	ncrna export from nucleus	up-down	2.43	-1.7	5.46e-07	4.01e-02	29	31
Liver cancer	Alzheimer's disease	Gene Ontology	innate immune response activating cell surface receptor signaling pathway	up-down	1.81	-1.6	4.53e-03	4.04e-02	86	90
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of proteasomal ubiquitin dependent protein catabolic process	up-down	1.55	-1.58	4.63e-02	4.05e-02	83	92
Liver cancer	Alzheimer's disease	Gene Ontology	ciliary basal body plasma membrane docking	up-down	1.83	-1.54	6.83e-03	4.35e-02	71	77
Liver cancer	Alzheimer's disease	Gene Ontology	regulation of translational fidelity	up-down	1.89	-1.79	1.44e-02	4.48e-02	11	13
Liver cancer	Alzheimer's disease	Gene Ontology	microtubule depolymerization	up-down	1.7	-1.7	3.45e-02	4.49e-02	34	35
Liver cancer	Alzheimer's disease	Gene Ontology	proton transporting v type atpase v1 domain	up-down	1.79	-1.76	1.75e-02	4.51e-02	7	7
Liver cancer	Alzheimer's disease	Gene Ontology	response to endoplasmic reticulum stress	up-down	1.51	-1.41	3.33e-02	4.68e-02	201	215
Liver cancer	Alzheimer's disease	Gene Ontology	dna templated transcription termination	up-down	2.37	-1.58	7.51e-07	4.82e-02	56	58
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - cytokine cytokine receptor interaction	down-up	-2.15	2.67	5.47e-09	5.07e-09	197	218
Liver cancer	Alzheimer's disease	Canonical Pathways	naba - core matrisome	down-up	-1.97	2.28	8.15e-07	5.07e-09	190	196
Liver cancer	Alzheimer's disease	Canonical Pathways	naba - matrisome	down-up	-1.93	2.47	3.92e-09	5.07e-09	662	733
Liver cancer	Alzheimer's disease	Canonical Pathways	naba - matrisome associated	down-up	-1.78	2.33	6.95e-08	5.07e-09	472	537
Liver cancer	Alzheimer's disease	Canonical Pathways	naba - secreted factors	down-up	-1.66	2.17	1.77e-04	5.07e-09	224	249
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	down-up	-2.33	2.57	1.66e-06	5.07e-09	74	91
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - interleukin 4 and interleukin 13 signaling	down-up	-1.55	2.45	1.95e-02	2.48e-08	91	100
Liver cancer	Alzheimer's disease	Canonical Pathways	naba - ecm regulators	down-up	-1.49	2.1	1.37e-02	7.39e-08	158	185
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - hematopoietic cell lineage	down-up	-2.03	2.4	2.38e-04	2.22e-07	71	78
Liver cancer	Alzheimer's disease	Canonical Pathways	naba - ecm glycoproteins	down-up	-2.04	2.16	1.57e-05	6.72e-07	129	135
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - class a 1 rhodopsin like receptors	down-up	-2.47	1.9	3.92e-09	8.78e-07	247	261
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - complement cascade	down-up	-3.01	2.46	3.92e-09	9.69e-07	45	50
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - complement and coagulation cascades	down-up	-2.79	2.29	3.92e-09	7.62e-06	60	64
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - cell adhesion molecules cams	down-up	-1.91	2.09	1.87e-04	9.90e-06	104	108
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of the cornified envelope	down-up	-1.65	2.17	1.83e-02	1.33e-05	56	73
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - keratinization	down-up	-1.63	2.2	2.74e-02	2.28e-05	57	75
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - gpcr ligand binding	down-up	-2.3	1.69	3.92e-09	2.32e-05	335	353
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - jak stat signaling pathway	down-up	-1.76	1.95	1.27e-03	1.13e-04	113	131
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - intestinal immune network for iga production	down-up	-1.83	2.31	7.75e-03	1.42e-04	34	35
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - peptide ligand binding receptors	down-up	-2.5	1.76	3.92e-09	2.99e-04	151	160
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - chemokine receptors bind chemokines	down-up	-2.11	2.06	2.22e-04	3.21e-04	44	50
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - graft versus host disease	down-up	-1.88	2.25	1.01e-02	4.94e-04	21	23
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - autoimmune thyroid disease	down-up	-1.95	2.17	6.29e-03	5.74e-04	27	34
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - interleukin 10 signaling	down-up	-1.89	2.12	3.63e-03	5.74e-04	39	43
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - asthma	down-up	-1.85	2.17	1.27e-02	9.24e-04	23	24
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - allograft rejection	down-up	-1.94	2.24	6.94e-03	1.19e-03	24	26
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - dc pathway	down-up	-1.78	2.16	2.83e-02	2.21e-03	16	16
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of insulin like growth factor igf transport and uptake by insulin like growth factor binding proteins igfbps	down-up	-1.45	1.75	4.97e-02	2.72e-03	103	106
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - hemostasis	down-up	-1.24	1.38	3.49e-02	3.82e-03	469	521
Liver cancer	Alzheimer's disease	Canonical Pathways	naba - ecm affiliated	down-up	-1.88	1.73	4.54e-04	4.78e-03	90	103
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - initial triggering of complement	down-up	-2.53	2.05	1.18e-06	5.65e-03	18	19
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - comp pathway	down-up	-2.41	2.04	7.58e-06	6.14e-03	15	16
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - ctl pathway	down-up	-1.81	2.03	2.50e-02	6.32e-03	12	12
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by gpcr	down-up	-2.03	1.31	3.92e-09	7.64e-03	617	657
Liver cancer	Alzheimer's disease	Canonical Pathways	pid - il23 pathway	down-up	-2	1.88	1.31e-03	8.48e-03	33	35
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - tcra pathway	down-up	-1.87	1.95	1.30e-02	9.31e-03	9	9
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - phase i functionalization of compounds	down-up	-2.26	1.68	5.76e-06	1.03e-02	64	85
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - nuclearrs pathway	down-up	-1.93	1.85	6.66e-03	1.08e-02	26	32
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - common pathway of fibrin clot formation	down-up	-1.89	1.96	9.48e-03	1.10e-02	21	20
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - alternative pathway	down-up	-2.16	1.92	2.16e-04	1.33e-02	9	9
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of fibrin clot clotting cascade	down-up	-2.2	1.8	1.07e-04	1.46e-02	35	35
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - metallothioneins bind metals	down-up	-1.84	1.88	1.39e-02	1.77e-02	6	9
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - plasma lipoprotein remodeling	down-up	-2.12	1.9	1.73e-03	1.83e-02	24	26
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - olfactory transduction	down-up	-2.39	1.59	3.88e-06	1.98e-02	54	61
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - drug metabolism cytochrome p450	down-up	-2.29	1.67	1.01e-04	2.18e-02	28	46
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - ami pathway	down-up	-1.79	1.81	3.45e-02	2.28e-02	19	19
Liver cancer	Alzheimer's disease	Canonical Pathways	naba - proteoglycans	down-up	-1.66	1.72	4.29e-02	2.40e-02	30	30
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - lair pathway	down-up	-1.81	1.88	2.64e-02	2.43e-02	17	17
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - extrinsic pathway	down-up	-1.93	1.87	8.06e-03	2.56e-02	13	12
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - classic pathway	down-up	-2.19	1.76	2.50e-04	3.03e-02	10	11
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - cytokine pathway	down-up	-1.66	1.8	4.75e-02	3.13e-02	18	18
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - chylomicron remodeling	down-up	-1.74	1.7	3.83e-02	3.80e-02	7	7
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - creation of c4 and c2 activators	down-up	-2.34	1.8	1.67e-05	4.16e-02	12	13
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - stem pathway	down-up	-1.79	1.75	2.71e-02	4.24e-02	14	15
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cytochrome p450 arranged by substrate type	down-up	-2.02	1.53	1.89e-03	4.27e-02	37	50
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - anti inflammatory response favouring leishmania parasite infection	down-up	-1.55	1.42	1.78e-02	4.48e-02	125	131
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - arachidonic acid metabolism	down-up	-2.01	1.54	9.70e-04	4.71e-02	39	46
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - huntingtons disease	up-down	1.54	-2.8	1.86e-02	5.07e-09	135	139
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - oxidative phosphorylation	up-down	1.68	-3.34	1.07e-02	5.07e-09	86	91
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - antigen processing ubiquitination proteasome degradation	up-down	2.1	-2.41	1.12e-07	5.07e-09	196	213
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	up-down	2.44	-2.64	8.75e-08	5.07e-09	55	60
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - asparagine n linked glycosylation	up-down	1.59	-2.17	3.83e-03	5.07e-09	200	237
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - assembly of the pre replicative complex	up-down	2.62	-2.6	3.92e-09	5.07e-09	58	62
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - auf1 hnrnp d0 binds and destabilizes mrna	up-down	2.4	-2.65	1.18e-06	5.07e-09	43	48
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle checkpoints	up-down	3.01	-2.16	3.92e-09	5.07e-09	215	234
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - class i mhc mediated antigen processing presentation	up-down	1.86	-2.19	6.10e-06	5.07e-09	239	261
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - defective cftr causes cystic fibrosis	up-down	2.12	-2.72	5.84e-05	5.07e-09	47	51
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of gli1 by the proteasome	up-down	2.17	-2.69	6.98e-05	5.07e-09	49	53
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - dna replication	up-down	2.73	-2.47	3.92e-09	5.07e-09	108	113
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - hedgehog ligand biogenesis	up-down	2.33	-2.66	2.89e-06	5.07e-09	48	54
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv infection	up-down	2.62	-2.45	3.92e-09	5.07e-09	179	197
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - host interactions of hiv factors	up-down	2.46	-2.51	3.92e-09	5.07e-09	103	113
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - membrane trafficking	up-down	1.62	-1.91	1.23e-04	5.07e-09	423	482
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of rna	up-down	2.84	-2.2	3.92e-09	5.07e-09	467	508
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial translation	up-down	2.01	-2.76	4.40e-04	5.07e-09	58	61
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic g2 g2 m phases	up-down	2.52	-2.26	3.92e-09	5.07e-09	147	163
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic metaphase and anaphase	up-down	3.04	-2.28	3.92e-09	5.07e-09	170	185
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - neddylation	up-down	2.12	-2.38	7.67e-07	5.07e-09	154	164
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - negative regulation of notch4 signaling	up-down	2.24	-2.85	8.43e-06	5.07e-09	47	50
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - orc1 removal from chromatin	up-down	2.54	-2.68	3.92e-09	5.07e-09	61	65
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of pten stability and activity	up-down	2.19	-2.58	3.14e-05	5.07e-09	57	63
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of ras by gaps	up-down	2.21	-2.85	1.33e-05	5.07e-09	52	55
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of runx2 expression and activity	up-down	2.06	-2.59	3.18e-04	5.07e-09	62	67
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - separation of sister chromatids	up-down	2.95	-2.35	3.92e-09	5.07e-09	138	152
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - switching of origins to a post replicative state	up-down	2.55	-2.7	3.92e-09	5.07e-09	73	77
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - the role of gtse1 in g2 m progression after g2 checkpoint	up-down	2.51	-2.54	1.19e-08	5.07e-09	55	66
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - translation	up-down	2.62	-2.49	3.92e-09	5.07e-09	186	212
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of polyamines	up-down	2.19	-2.6	2.11e-05	5.32e-09	51	52
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of axin	up-down	2.29	-2.6	7.56e-06	6.93e-09	45	49
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - proteasome	up-down	2.27	-2.64	2.49e-05	7.66e-09	38	39
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of dvl	up-down	2.27	-2.57	1.11e-05	8.12e-09	48	51
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - dna replication pre initiation	up-down	2.65	-2.48	3.92e-09	1.16e-08	74	78
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cross presentation of soluble exogenous antigens endosomes	up-down	2.03	-2.63	1.28e-03	1.37e-08	42	43
