disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - beta catenin independent wnt signaling	up-down	2.34	-1.81	2.18e-07	1.69e-03	121	124
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic spindle checkpoint	up-down	2.6	-1.83	4.85e-09	1.78e-03	92	86
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - dna repair	up-down	2.51	-1.64	4.85e-09	1.89e-03	254	254
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - adaptive immune system	up-down	2.15	-1.47	4.85e-09	1.90e-03	583	567
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna splicing minor pathway	up-down	1.77	-2.04	1.77e-02	2.09e-03	45	43
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - snrnp assembly	up-down	2.36	-1.95	1.75e-05	2.35e-03	46	44
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - disorders of transmembrane transporters	up-down	2.06	-1.71	1.48e-05	3.42e-03	149	147
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - flt3 signaling	up-down	1.45	-1.61	3.76e-02	3.70e-03	221	227
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - transcriptional regulation by tp53	up-down	2.33	-1.57	4.85e-09	4.27e-03	296	291
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - transcriptional regulation by runx2	up-down	2.36	-1.76	3.78e-07	4.78e-03	106	108
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - mapk family signaling cascades	up-down	1.56	-1.55	8.55e-03	4.92e-03	248	251
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular response to heat stress	up-down	1.84	-1.81	2.40e-03	5.49e-03	78	83
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of hsf1 mediated heat shock response	up-down	1.95	-1.82	8.59e-04	5.66e-03	66	67
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - antiviral mechanism by ifn stimulated genes	up-down	2.55	-1.81	2.27e-07	6.21e-03	61	70
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - copi dependent golgi to er retrograde traffic	up-down	1.81	-1.8	4.81e-03	6.27e-03	68	75
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - trna processing in the nucleus	up-down	1.99	-1.88	1.22e-03	6.43e-03	47	46
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of plk1 activity at g2 m transition	up-down	1.99	-1.82	6.58e-04	6.43e-03	74	74
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - dna damage recognition in gg ner	up-down	1.68	-1.88	3.22e-02	7.19e-03	37	34
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - ns1 mediated effects on host pathways	up-down	2.26	-1.88	3.47e-04	7.78e-03	32	34
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - translocation of slc2a4 glut4 to the plasma membrane	up-down	1.9	-1.82	3.71e-03	8.12e-03	48	55
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - glucose metabolism	up-down	1.76	-1.72	6.36e-03	8.48e-03	78	82
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	pid - erbb1 internalization pathway	up-down	1.75	-1.87	2.29e-02	9.23e-03	38	37
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna capping	up-down	2.14	-1.93	1.23e-03	9.80e-03	23	27
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - cholesterol biosynthesis	up-down	2	-1.95	6.03e-03	1.01e-02	23	20
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of the early elongation complex	up-down	2.12	-1.9	1.63e-03	1.04e-02	24	28
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - synthesis of active ubiquitin roles of e1 and e2 enzymes	up-down	1.74	-1.9	3.03e-02	1.11e-02	27	24
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - rho gtpases activate formins	up-down	2.77	-1.69	4.85e-09	1.21e-02	108	109
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - transcription of the hiv genome	up-down	2.16	-1.75	1.96e-04	1.41e-02	53	62
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - pi metabolism	up-down	1.75	-1.72	9.63e-03	1.50e-02	64	67
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - golgi associated vesicle biogenesis	up-down	1.98	-1.75	4.18e-03	1.53e-02	41	40
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - aurka activation by tpx2	up-down	1.95	-1.67	2.04e-03	1.65e-02	59	61
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - glycolysis	up-down	1.99	-1.67	1.21e-03	1.65e-02	59	63
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv transcription initiation	up-down	1.8	-1.78	1.32e-02	1.66e-02	37	42
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	biocarta - pyk2 pathway	up-down	2.03	-1.86	3.20e-03	1.67e-02	21	23
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - deadenylation dependent mrna decay	up-down	2.11	-1.83	6.18e-04	1.70e-02	46	43
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - recruitment of mitotic centrosome proteins and complexes	up-down	1.86	-1.74	3.61e-03	1.85e-02	64	65
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - c type lectin receptors clrs	up-down	2.39	-1.62	1.83e-07	1.88e-02	111	116
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of rna pol ii elongation complex	up-down	2.33	-1.71	2.93e-05	1.97e-02	43	50
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - runx1 regulates transcription of genes involved in differentiation of hscs	up-down	2.47	-1.68	4.15e-08	1.98e-02	89	94
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - recruitment of numa to mitotic centrosomes	up-down	1.77	-1.69	6.89e-03	2.03e-02	69	74
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv transcription elongation	up-down	2.15	-1.73	1.37e-03	2.03e-02	32	38
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - interactions of vpr with host cellular proteins	up-down	1.87	-1.8	8.51e-03	2.05e-02	30	31
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of mature transcript to cytoplasm	up-down	2.17	-1.62	1.18e-04	2.26e-02	64	61
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - dna damage bypass	up-down	1.76	-1.69	2.09e-02	2.28e-02	41	40
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic prometaphase	up-down	2.6	-1.52	4.85e-09	2.43e-02	158	160
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - resolution of sister chromatid cohesion	up-down	2.66	-1.58	4.85e-09	2.50e-02	97	99
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of the slbp dependant mature mrna	up-down	2.15	-1.76	6.58e-04	2.60e-02	30	30
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - protein ubiquitination	up-down	2.14	-1.64	1.80e-04	2.61e-02	67	58
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	kegg - nucleotide excision repair	up-down	1.73	-1.67	1.94e-02	2.63e-02	37	40
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - nuclear envelope ne reassembly	up-down	2.38	-1.65	5.56e-06	2.93e-02	52	54
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	biocarta - sm pathway	up-down	1.89	-1.76	1.22e-02	3.00e-02	13	13
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - interactions of rev with host cellular proteins	up-down	2.15	-1.72	6.39e-04	3.65e-02	30	30
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - phospholipid - metabolism	up-down	1.78	-1.47	9.41e-04	3.85e-02	166	148
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - tcr signaling	up-down	2.49	-1.61	5.12e-08	3.97e-02	96	105
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	biocarta - hbx pathway	up-down	1.72	-1.65	2.75e-02	4.16e-02	7	7
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - anchoring of the basal body to the plasma membrane	up-down	1.85	-1.54	1.12e-03	4.27e-02	84	78
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - programmed cell death	up-down	2.73	-1.47	4.85e-09	4.27e-02	158	161
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - abortive elongation of hiv 1 transcript in the absence of tat	up-down	1.92	-1.74	1.20e-02	4.32e-02	17	19
Pancreatic cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna decay by 5 to 3 exoribonuclease	up-down	1.83	-1.74	3.02e-02	4.56e-02	14	12
