disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Thyroid cancer	Alzheimer's disease	Gene Ontology	endoderm development	up-up	1.71	2.27	9.88e-03	4.27e-05	73	60
Thyroid cancer	Alzheimer's disease	Gene Ontology	granulocyte migration	up-up	2	2.01	2.51e-05	4.55e-05	132	119
Thyroid cancer	Alzheimer's disease	Gene Ontology	coagulation	up-up	1.45	1.72	3.71e-03	5.27e-05	323	285
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of response to external stimulus	up-up	1.64	1.45	1.50e-08	5.45e-05	1029	845
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of embryonic development	up-up	1.53	2.09	3.41e-02	5.64e-05	125	97
Thyroid cancer	Alzheimer's disease	Gene Ontology	basement membrane	up-up	1.76	2.16	5.68e-03	6.03e-05	92	71
Thyroid cancer	Alzheimer's disease	Gene Ontology	collagen metabolic process	up-up	2.21	2.07	1.83e-06	7.03e-05	103	93
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of inflammatory response	up-up	1.57	1.77	8.78e-04	8.09e-05	321	256
Thyroid cancer	Alzheimer's disease	Gene Ontology	erk1 and erk2 cascade	up-up	1.5	1.76	2.46e-03	8.79e-05	281	245
Thyroid cancer	Alzheimer's disease	Gene Ontology	anchoring junction	up-up	1.76	1.46	1.50e-08	1.01e-04	791	659
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of leukocyte proliferation	up-up	1.63	2.11	2.68e-02	1.24e-04	78	71
Thyroid cancer	Alzheimer's disease	Gene Ontology	cellular defense response	up-up	1.92	2.25	2.45e-03	1.27e-04	49	45
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell adhesion mediated by integrin	up-up	1.93	2.25	2.68e-03	1.28e-04	66	58
Thyroid cancer	Alzheimer's disease	Gene Ontology	keratinization	up-up	1.88	2.11	5.20e-04	1.73e-04	135	81
Thyroid cancer	Alzheimer's disease	Gene Ontology	taxis	up-up	1.87	1.5	1.50e-08	1.96e-04	611	516
Thyroid cancer	Alzheimer's disease	Gene Ontology	i kappab kinase nf kappab signaling	up-up	1.63	1.77	5.75e-04	2.15e-04	254	202
Thyroid cancer	Alzheimer's disease	Gene Ontology	vasculogenesis	up-up	1.8	2.07	6.20e-03	2.17e-04	78	70
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell adhesion	up-up	1.59	1.73	2.07e-03	2.21e-04	265	230
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of protein modification process	up-up	1.41	1.38	2.32e-05	2.41e-04	1162	964
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of epidermis development	up-up	1.79	2.09	9.12e-03	2.59e-04	82	72
Thyroid cancer	Alzheimer's disease	Gene Ontology	phagocytosis	up-up	1.92	1.72	6.63e-07	2.79e-04	253	214
Thyroid cancer	Alzheimer's disease	Gene Ontology	myeloid leukocyte migration	up-up	1.63	1.75	3.59e-03	3.93e-04	196	175
Thyroid cancer	Alzheimer's disease	Gene Ontology	cornification	up-up	1.72	2.05	1.20e-02	4.56e-04	95	73
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of tumor necrosis factor superfamily cytokine production	up-up	1.62	2.03	4.56e-02	5.07e-04	81	73
Thyroid cancer	Alzheimer's disease	Gene Ontology	blood microparticle	up-up	1.63	1.98	2.31e-02	6.32e-04	101	85
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of leukocyte migration	up-up	1.64	1.88	1.20e-02	6.33e-04	126	114
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of response to external stimulus	up-up	1.66	1.43	4.97e-07	6.57e-04	597	498
Thyroid cancer	Alzheimer's disease	Gene Ontology	endoplasmic reticulum lumen	up-up	1.81	1.63	1.57e-06	6.82e-04	298	246
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of peptidyl tyrosine phosphorylation	up-up	1.61	1.79	5.36e-03	6.97e-04	182	159
Thyroid cancer	Alzheimer's disease	Gene Ontology	activation of immune response	up-up	1.57	1.49	2.24e-05	6.97e-04	581	475
Thyroid cancer	Alzheimer's disease	Gene Ontology	peptidyl tyrosine modification	up-up	1.54	1.64	1.20e-03	7.98e-04	353	308
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of erk1 and erk2 cascade	up-up	1.73	1.75	3.00e-04	9.19e-04	187	168
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of anatomical structure morphogenesis	up-up	1.78	1.36	1.50e-08	9.22e-04	1028	852
Thyroid cancer	Alzheimer's disease	Gene Ontology	tube formation	up-up	1.52	1.83	4.20e-02	1.11e-03	147	116
Thyroid cancer	Alzheimer's disease	Gene Ontology	integrin mediated signaling pathway	up-up	2.03	1.93	9.50e-05	1.16e-03	101	90
Thyroid cancer	Alzheimer's disease	Gene Ontology	superoxide anion generation	up-up	1.74	2.14	3.80e-02	1.18e-03	35	31
Thyroid cancer	Alzheimer's disease	Gene Ontology	reproduction	up-up	1.3	1.32	4.70e-04	1.19e-03	1353	1027
Thyroid cancer	Alzheimer's disease	Gene Ontology	bone remodeling	up-up	1.6	1.89	3.21e-02	1.38e-03	90	79
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of defense response	up-up	1.58	1.42	2.19e-06	1.42e-03	717	577
Thyroid cancer	Alzheimer's disease	Gene Ontology	morphogenesis of embryonic epithelium	up-up	1.68	1.79	4.15e-03	1.53e-03	150	119
Thyroid cancer	Alzheimer's disease	Gene Ontology	leukocyte chemotaxis	up-up	1.76	1.63	2.91e-04	1.63e-03	206	185
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of cell death	up-up	1.37	1.27	1.89e-05	1.72e-03	1557	1313
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of mapk cascade	up-up	1.47	1.4	2.54e-04	1.88e-03	697	594
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to interferon gamma	up-up	1.94	1.72	8.83e-06	1.92e-03	178	148
Thyroid cancer	Alzheimer's disease	Gene Ontology	glial cell differentiation	up-up	1.53	1.69	8.16e-03	1.95e-03	209	178
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of epidermal cell differentiation	up-up	1.69	1.98	2.55e-02	2.06e-03	59	51
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of extracellular matrix organization	up-up	1.78	2.08	1.93e-02	2.07e-03	37	33
Thyroid cancer	Alzheimer's disease	Gene Ontology	protein kinase b signaling	up-up	1.7	1.66	3.00e-04	2.33e-03	243	212
Thyroid cancer	Alzheimer's disease	Gene Ontology	collagen binding	up-up	1.7	1.96	2.75e-02	2.35e-03	68	60
Thyroid cancer	Alzheimer's disease	Gene Ontology	lipid binding	up-up	1.26	1.39	2.60e-02	2.35e-03	685	530
Thyroid cancer	Alzheimer's disease	Gene Ontology	neutrophil migration	up-up	1.84	1.85	8.12e-04	2.36e-03	109	97
Thyroid cancer	Alzheimer's disease	Gene Ontology	exogenous protein binding	up-up	2.06	1.91	2.72e-04	2.44e-03	70	63
Thyroid cancer	Alzheimer's disease	Gene Ontology	hemidesmosome assembly	up-up	2.14	2.09	1.76e-03	2.48e-03	12	12
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell junction organization	up-up	1.8	1.59	5.30e-06	2.72e-03	288	239
Thyroid cancer	Alzheimer's disease	Gene Ontology	cellular response to mechanical stimulus	up-up	1.55	1.87	4.98e-02	2.79e-03	78	73
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of i kappab kinase nf kappab signaling	up-up	1.74	1.67	7.53e-04	2.79e-03	175	143
Thyroid cancer	Alzheimer's disease	Gene Ontology	aminoglycan catabolic process	up-up	1.79	1.92	1.07e-02	2.96e-03	64	55
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell substrate junction	up-up	1.77	1.48	4.72e-07	3.23e-03	400	352
Thyroid cancer	Alzheimer's disease	Gene Ontology	receptor signaling pathway via stat	up-up	1.7	1.73	3.20e-03	3.27e-03	152	124
Thyroid cancer	Alzheimer's disease	Gene Ontology	enzyme linked receptor protein signaling pathway	up-up	1.25	1.33	8.36e-03	3.48e-03	986	827
Thyroid cancer	Alzheimer's disease	Gene Ontology	hydrolase activity acting on acid phosphorus nitrogen bonds	up-up	1.77	1.76	6.16e-04	3.53e-03	165	130
Thyroid cancer	Alzheimer's disease	Gene Ontology	mhc protein complex	up-up	2.02	2.05	4.99e-03	3.64e-03	17	13
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of cytokine secretion	up-up	1.54	1.76	4.76e-02	3.71e-03	130	109
Thyroid cancer	Alzheimer's disease	Gene Ontology	epithelial tube formation	up-up	1.6	1.77	9.59e-03	3.72e-03	132	104
Thyroid cancer	Alzheimer's disease	Gene Ontology	leukocyte mediated immunity	up-up	1.95	1.33	1.50e-08	3.74e-03	743	622
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of receptor signaling pathway via stat	up-up	1.74	1.77	1.67e-03	3.77e-03	132	105
Thyroid cancer	Alzheimer's disease	Gene Ontology	immune response regulating signaling pathway	up-up	1.53	1.43	7.52e-05	3.82e-03	543	438
Thyroid cancer	Alzheimer's disease	Gene Ontology	apical plasma membrane	up-up	1.53	1.55	1.40e-03	3.99e-03	320	256
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte migration	up-up	1.67	1.65	9.44e-04	4.48e-03	187	164
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of peptidyl tyrosine phosphorylation	up-up	1.59	1.55	3.07e-03	4.57e-03	243	209
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of immune response	up-up	1.54	1.67	1.93e-02	4.58e-03	145	120
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of extrinsic apoptotic signaling pathway	up-up	1.75	1.74	1.62e-03	4.58e-03	146	130
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell cell junction	up-up	1.79	1.45	1.17e-07	4.73e-03	470	379
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of inflammatory response	up-up	1.5	1.71	3.40e-02	4.73e-03	132	112
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell matrix adhesion	up-up	1.72	1.58	1.89e-04	4.96e-03	210	187
Thyroid cancer	Alzheimer's disease	Gene Ontology	myeloid leukocyte activation	up-up	2.05	1.35	1.50e-08	5.15e-03	616	528
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of response to cytokine stimulus	up-up	1.48	1.69	2.89e-02	5.18e-03	163	138
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell junction assembly	up-up	1.75	1.51	7.86e-05	5.48e-03	239	206
Thyroid cancer	Alzheimer's disease	Gene Ontology	female pregnancy	up-up	1.59	1.59	6.88e-03	5.53e-03	184	167
Thyroid cancer	Alzheimer's disease	Gene Ontology	plasma membrane signaling receptor complex	up-up	1.47	1.61	2.75e-02	5.64e-03	186	150
Thyroid cancer	Alzheimer's disease	Gene Ontology	interferon gamma mediated signaling pathway	up-up	1.94	1.73	8.29e-04	5.79e-03	80	66
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to chemokine	up-up	1.64	1.78	4.11e-02	6.32e-03	89	85
Thyroid cancer	Alzheimer's disease	Gene Ontology	antigen binding	up-up	1.95	1.92	2.04e-03	6.47e-03	56	38
Thyroid cancer	Alzheimer's disease	Gene Ontology	multi multicellular organism process	up-up	1.58	1.6	3.34e-03	6.55e-03	221	196
Thyroid cancer	Alzheimer's disease	Gene Ontology	g protein coupled receptor signaling pathway	up-up	1.4	1.3	2.28e-04	7.10e-03	946	726
Thyroid cancer	Alzheimer's disease	Gene Ontology	actin filament based process	up-up	1.56	1.31	6.50e-06	7.12e-03	732	589
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of phosphorylation	up-up	1.41	1.21	2.65e-06	7.64e-03	1503	1244
Thyroid cancer	Alzheimer's disease	Gene Ontology	leukocyte mediated cytotoxicity	up-up	1.65	1.75	1.53e-02	7.90e-03	100	82
Thyroid cancer	Alzheimer's disease	Gene Ontology	cd40 signaling pathway	up-up	1.84	1.94	4.97e-02	8.48e-03	12	10
Thyroid cancer	Alzheimer's disease	Gene Ontology	gliogenesis	up-up	1.58	1.51	1.56e-03	8.58e-03	279	239
Thyroid cancer	Alzheimer's disease	Gene Ontology	growth	up-up	1.4	1.27	1.55e-04	8.66e-03	929	770
Thyroid cancer	Alzheimer's disease	Gene Ontology	cellular response to endogenous stimulus	up-up	1.25	1.22	3.27e-03	8.78e-03	1349	1142
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell activation involved in immune response	up-up	1.99	1.31	1.50e-08	8.80e-03	679	566
Thyroid cancer	Alzheimer's disease	Gene Ontology	mhc class ii protein complex	up-up	1.88	1.94	3.58e-02	8.84e-03	12	10
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of interleukin 8 secretion	up-up	1.98	1.96	5.49e-03	8.91e-03	16	15
Thyroid cancer	Alzheimer's disease	Gene Ontology	neural tube formation	up-up	1.59	1.74	4.19e-02	9.22e-03	104	85
Thyroid cancer	Alzheimer's disease	Gene Ontology	entry into host	up-up	1.9	1.66	2.18e-04	9.23e-03	128	114
Thyroid cancer	Alzheimer's disease	Gene Ontology	insulin like growth factor i binding	up-up	1.79	1.96	4.47e-02	9.36e-03	13	13
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to endogenous stimulus	up-up	1.28	1.22	5.61e-04	9.95e-03	1599	1363
Thyroid cancer	Alzheimer's disease	Gene Ontology	phosphatidylinositol 3 kinase signaling	up-up	1.5	1.66	3.96e-02	1.12e-02	144	130
Thyroid cancer	Alzheimer's disease	Gene Ontology	apoptotic cell clearance	up-up	2.07	1.86	1.31e-03	1.21e-02	42	36
Thyroid cancer	Alzheimer's disease	Gene Ontology	keratinocyte proliferation	up-up	1.74	1.86	3.20e-02	1.23e-02	44	36
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to hormone	up-up	1.23	1.25	3.09e-02	1.23e-02	948	822
Thyroid cancer	Alzheimer's disease	Gene Ontology	regeneration	up-up	1.63	1.53	3.18e-03	1.24e-02	185	163
Thyroid cancer	Alzheimer's disease	Gene Ontology	interleukin 8 secretion	up-up	1.92	1.91	1.44e-02	1.25e-02	30	25
Thyroid cancer	Alzheimer's disease	Gene Ontology	defense response to gram positive bacterium	up-up	1.87	1.79	2.40e-03	1.30e-02	76	53
Thyroid cancer	Alzheimer's disease	Gene Ontology	fibrinolysis	up-up	1.83	1.9	2.21e-02	1.30e-02	28	25
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell cell junction organization	up-up	1.59	1.55	6.56e-03	1.52e-02	184	145
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of extrinsic apoptotic signaling pathway	up-up	1.85	1.69	2.96e-03	1.53e-02	96	85
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of protein metabolic process	up-up	1.36	1.2	6.54e-06	1.58e-02	1604	1327
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of macrophage migration	up-up	1.8	1.92	4.67e-02	1.60e-02	21	19
Thyroid cancer	Alzheimer's disease	Gene Ontology	interleukin 1 production	up-up	1.63	1.64	3.03e-02	1.61e-02	96	76
Thyroid cancer	Alzheimer's disease	Gene Ontology	ameboidal type cell migration	up-up	1.57	1.41	3.11e-04	1.66e-02	382	331
Thyroid cancer	Alzheimer's disease	Gene Ontology	sarcolemma	up-up	1.7	1.53	6.00e-03	1.68e-02	134	115
Thyroid cancer	Alzheimer's disease	Gene Ontology	aminoglycan metabolic process	up-up	1.99	1.56	8.12e-06	1.73e-02	167	132
Thyroid cancer	Alzheimer's disease	Gene Ontology	natural killer cell activation	up-up	1.59	1.76	4.67e-02	1.73e-02	79	59
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of protein kinase b signaling	up-up	1.83	1.54	1.52e-04	1.92e-02	161	142
Thyroid cancer	Alzheimer's disease	Gene Ontology	tissue regeneration	up-up	1.87	1.72	2.73e-03	1.96e-02	71	60
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to protozoan	up-up	1.83	1.89	2.92e-02	1.97e-02	22	18
Thyroid cancer	Alzheimer's disease	Gene Ontology	endothelial cell proliferation	up-up	1.59	1.53	1.77e-02	2.03e-02	139	120
Thyroid cancer	Alzheimer's disease	Gene Ontology	endoderm formation	up-up	1.78	1.8	1.46e-02	2.03e-02	48	38
Thyroid cancer	Alzheimer's disease	Gene Ontology	actin cytoskeleton	up-up	1.8	1.34	4.05e-08	2.10e-02	492	391
Thyroid cancer	Alzheimer's disease	Gene Ontology	apical part of cell	up-up	1.62	1.41	8.93e-05	2.11e-02	386	311
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of defense response	up-up	1.6	1.34	5.63e-05	2.12e-02	473	389
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of response to biotic stimulus	up-up	1.55	1.33	1.20e-04	2.12e-02	491	396
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to interleukin 18	up-up	1.83	1.87	3.44e-02	2.18e-02	10	9
Thyroid cancer	Alzheimer's disease	Gene Ontology	developmental growth	up-up	1.52	1.28	1.01e-04	2.26e-02	630	530
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to organic cyclic compound	up-up	1.36	1.24	1.12e-03	2.35e-02	912	811
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of intracellular signal transduction	up-up	1.34	1.18	2.24e-05	2.38e-02	1722	1400
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to oxygen containing compound	up-up	1.35	1.2	3.70e-05	2.38e-02	1580	1376
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell aging	up-up	1.92	1.83	1.53e-02	2.42e-02	18	10
Thyroid cancer	Alzheimer's disease	Gene Ontology	neuroinflammatory response	up-up	1.7	1.67	3.17e-02	2.55e-02	61	56
Thyroid cancer	Alzheimer's disease	Gene Ontology	collagen catabolic process	up-up	2.19	1.69	1.37e-04	2.70e-02	46	42
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of chemotaxis	up-up	1.63	1.54	6.66e-03	2.80e-02	132	119
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of wound healing	up-up	1.6	1.58	3.81e-02	2.81e-02	74	65
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of peptide secretion	up-up	1.6	1.31	6.76e-05	2.81e-02	470	391
Thyroid cancer	Alzheimer's disease	Gene Ontology	detection of biotic stimulus	up-up	1.84	1.78	2.57e-02	2.84e-02	29	25
Thyroid cancer	Alzheimer's disease	Gene Ontology	glial cell activation	up-up	1.62	1.68	4.51e-02	3.12e-02	49	45
Thyroid cancer	Alzheimer's disease	Gene Ontology	extracellular matrix disassembly	up-up	2.28	1.61	4.38e-06	3.16e-02	76	64
Thyroid cancer	Alzheimer's disease	Gene Ontology	extrinsic apoptotic signaling pathway	up-up	1.6	1.38	3.31e-03	3.16e-02	213	191
Thyroid cancer	Alzheimer's disease	Gene Ontology	integrin binding	up-up	2.29	1.51	3.66e-08	3.16e-02	132	123
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of response to external stimulus	up-up	1.58	1.36	3.98e-04	3.19e-02	351	287
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of cell substrate adhesion	up-up	1.6	1.42	3.34e-03	3.21e-02	200	173
Thyroid cancer	Alzheimer's disease	Gene Ontology	signal transduction by protein phosphorylation	up-up	1.46	1.23	3.32e-05	3.26e-02	894	768
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte chemotaxis	up-up	1.51	1.55	4.67e-02	3.32e-02	107	98
Thyroid cancer	Alzheimer's disease	Gene Ontology	plasma membrane protein complex	up-up	1.5	1.29	2.26e-04	3.33e-02	541	441
Thyroid cancer	Alzheimer's disease	Gene Ontology	nucleotide receptor activity	up-up	1.91	1.8	3.15e-02	3.39e-02	20	15
Thyroid cancer	Alzheimer's disease	Gene Ontology	purinergic nucleotide receptor signaling pathway	up-up	2	1.8	9.38e-03	3.39e-02	21	15
Thyroid cancer	Alzheimer's disease	Gene Ontology	proteoglycan binding	up-up	2.12	1.68	6.62e-04	3.58e-02	36	36
Thyroid cancer	Alzheimer's disease	Gene Ontology	endothelial cell migration	up-up	1.61	1.45	3.52e-03	3.89e-02	198	174
Thyroid cancer	Alzheimer's disease	Gene Ontology	g protein coupled nucleotide receptor activity	up-up	1.86	1.76	2.64e-02	3.94e-02	13	10
Thyroid cancer	Alzheimer's disease	Gene Ontology	g protein coupled purinergic nucleotide receptor signaling pathway	up-up	1.86	1.76	2.64e-02	3.94e-02	13	10
Thyroid cancer	Alzheimer's disease	Gene Ontology	extracellular matrix binding	up-up	2.05	1.7	5.03e-04	4.01e-02	56	48
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of multi organism process	up-up	1.47	1.39	2.70e-02	4.07e-02	206	173
Thyroid cancer	Alzheimer's disease	Gene Ontology	aminoglycan biosynthetic process	up-up	1.93	1.47	3.24e-04	4.19e-02	113	88
Thyroid cancer	Alzheimer's disease	Gene Ontology	interleukin 18 mediated signaling pathway	up-up	1.77	1.78	4.98e-02	4.50e-02	7	7
Thyroid cancer	Alzheimer's disease	Gene Ontology	cellular response to abiotic stimulus	up-up	1.52	1.31	2.57e-03	4.54e-02	317	271
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of cytokine secretion	up-up	1.71	1.66	3.43e-02	4.64e-02	63	49
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell death	up-up	1.55	1.23	4.92e-06	4.97e-02	670	576
Thyroid cancer	Alzheimer's disease	Gene Ontology	aerobic respiration	down-down	-1.73	-2.9	1.09e-02	5.63e-09	78	68
Thyroid cancer	Alzheimer's disease	Gene Ontology	amide biosynthetic process	down-down	-1.38	-2.19	8.06e-03	5.63e-09	724	566
Thyroid cancer	Alzheimer's disease	Gene Ontology	atp metabolic process	down-down	-1.76	-2.61	1.04e-04	5.63e-09	272	227
Thyroid cancer	Alzheimer's disease	Gene Ontology	atp synthesis coupled electron transport	down-down	-2.51	-3.08	1.50e-08	5.63e-09	78	62
Thyroid cancer	Alzheimer's disease	Gene Ontology	catalytic complex	down-down	-1.38	-2.04	5.32e-04	5.63e-09	1281	990
Thyroid cancer	Alzheimer's disease	Gene Ontology	cellular macromolecule localization	down-down	-1.22	-1.71	3.41e-02	5.63e-09	1813	1416
Thyroid cancer	Alzheimer's disease	Gene Ontology	cellular protein containing complex assembly	down-down	-1.34	-2.06	9.46e-03	5.63e-09	939	747
Thyroid cancer	Alzheimer's disease	Gene Ontology	cellular respiration	down-down	-2.12	-3.05	2.10e-07	5.63e-09	166	132
Thyroid cancer	Alzheimer's disease	Gene Ontology	electron transport chain	down-down	-1.99	-2.68	1.66e-05	5.63e-09	161	133
Thyroid cancer	Alzheimer's disease	Gene Ontology	energy derivation by oxidation of organic compounds	down-down	-1.81	-2.51	5.35e-05	5.63e-09	251	204
Thyroid cancer	Alzheimer's disease	Gene Ontology	envelope	down-down	-1.59	-2.48	9.18e-08	5.63e-09	1129	826
Thyroid cancer	Alzheimer's disease	Gene Ontology	generation of precursor metabolites and energy	down-down	-1.72	-2.3	1.64e-06	5.63e-09	494	412
Thyroid cancer	Alzheimer's disease	Gene Ontology	inner mitochondrial membrane protein complex	down-down	-2.48	-3.24	1.50e-08	5.63e-09	115	80
Thyroid cancer	Alzheimer's disease	Gene Ontology	intracellular protein transport	down-down	-1.48	-1.94	4.16e-05	5.63e-09	1064	833
Thyroid cancer	Alzheimer's disease	Gene Ontology	intracellular transport	down-down	-1.37	-2.01	1.52e-04	5.63e-09	1621	1265
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrial electron transport nadh to ubiquinone	down-down	-2.42	-2.81	4.64e-07	5.63e-09	43	34
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrial envelope	down-down	-2	-2.76	1.50e-08	5.63e-09	699	488
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrial gene expression	down-down	-1.75	-2.89	1.83e-03	5.63e-09	162	109
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrial matrix	down-down	-1.99	-2.5	1.50e-08	5.63e-09	454	343
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrial protein complex	down-down	-2.28	-3.42	1.50e-08	5.63e-09	235	168
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrial respiratory chain complex assembly	down-down	-2.46	-2.81	1.50e-08	5.63e-09	87	51
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrial transport	down-down	-1.49	-2.3	2.25e-02	5.63e-09	241	186
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrion	down-down	-1.73	-2.44	1.50e-08	5.63e-09	1489	1099
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrion organization	down-down	-1.57	-2.63	2.60e-04	5.63e-09	498	374
Thyroid cancer	Alzheimer's disease	Gene Ontology	nadh dehydrogenase activity	down-down	-2.4	-2.77	1.93e-06	5.63e-09	35	26
Thyroid cancer	Alzheimer's disease	Gene Ontology	nadh dehydrogenase complex	down-down	-2.46	-2.71	1.68e-07	5.63e-09	40	29
Thyroid cancer	Alzheimer's disease	Gene Ontology	nadh dehydrogenase complex assembly	down-down	-2.35	-2.74	7.09e-07	5.63e-09	55	39
Thyroid cancer	Alzheimer's disease	Gene Ontology	ncrna processing	down-down	-1.48	-2.13	1.73e-02	5.63e-09	343	264
Thyroid cancer	Alzheimer's disease	Gene Ontology	organellar ribosome	down-down	-1.6	-2.77	3.15e-02	5.63e-09	85	56
Thyroid cancer	Alzheimer's disease	Gene Ontology	organelle inner membrane	down-down	-2.05	-3.05	1.50e-08	5.63e-09	499	340
Thyroid cancer	Alzheimer's disease	Gene Ontology	organonitrogen compound biosynthetic process	down-down	-1.22	-1.72	3.41e-02	5.63e-09	1662	1277
Thyroid cancer	Alzheimer's disease	Gene Ontology	oxidative phosphorylation	down-down	-2.61	-3.09	1.50e-08	5.63e-09	122	98
Thyroid cancer	Alzheimer's disease	Gene Ontology	oxidoreductase complex	down-down	-1.88	-2.78	1.00e-03	5.63e-09	96	77
Thyroid cancer	Alzheimer's disease	Gene Ontology	peptide biosynthetic process	down-down	-1.5	-2.15	8.35e-04	5.63e-09	594	461
Thyroid cancer	Alzheimer's disease	Gene Ontology	peptide metabolic process	down-down	-1.43	-1.95	2.56e-03	5.63e-09	726	576
Thyroid cancer	Alzheimer's disease	Gene Ontology	proton transmembrane transport	down-down	-1.73	-2.62	3.26e-03	5.63e-09	139	104
Thyroid cancer	Alzheimer's disease	Gene Ontology	proton transmembrane transporter activity	down-down	-1.8	-2.64	1.26e-03	5.63e-09	115	86
Thyroid cancer	Alzheimer's disease	Gene Ontology	proton transporting two sector atpase complex	down-down	-1.95	-2.79	4.38e-03	5.63e-09	47	36
Thyroid cancer	Alzheimer's disease	Gene Ontology	respirasome	down-down	-2.55	-3.12	1.50e-08	5.63e-09	80	61
Thyroid cancer	Alzheimer's disease	Gene Ontology	respiratory chain complex	down-down	-2.46	-3.08	4.60e-08	5.63e-09	67	50
Thyroid cancer	Alzheimer's disease	Gene Ontology	respiratory electron transport chain	down-down	-2.34	-3.04	4.81e-08	5.63e-09	96	75
Thyroid cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex	down-down	-1.79	-2.11	1.50e-08	5.63e-09	615	480
Thyroid cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex biogenesis	down-down	-1.53	-2.33	4.95e-03	5.63e-09	387	315
