disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Bladder cancer	Alzheimer's disease	Gene Ontology	chemokine production	down-up	-1.91	1.62	1.32e-03	2.03e-02	83	75
Bladder cancer	Alzheimer's disease	Gene Ontology	bone cell development	down-up	-1.85	1.81	1.25e-02	2.06e-02	36	31
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of leukocyte chemotaxis	down-up	-1.8	1.66	8.38e-03	2.08e-02	82	78
Bladder cancer	Alzheimer's disease	Gene Ontology	actin cytoskeleton	down-up	-1.85	1.34	6.96e-09	2.10e-02	473	391
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of defense response	down-up	-1.38	1.34	4.11e-03	2.12e-02	447	389
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of transcription from rna polymerase ii promoter involved in cellular response to chemical stimulus	down-up	-1.78	1.92	4.09e-02	2.12e-02	22	20
Bladder cancer	Alzheimer's disease	Gene Ontology	myd88 dependent toll like receptor signaling pathway	down-up	-1.76	1.88	3.12e-02	2.14e-02	34	27
Bladder cancer	Alzheimer's disease	Gene Ontology	developmental growth	down-up	-1.62	1.28	9.35e-07	2.26e-02	601	530
Bladder cancer	Alzheimer's disease	Gene Ontology	embryonic digestive tract development	down-up	-2.29	1.85	3.87e-04	2.29e-02	33	30
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of dna binding transcription factor activity	down-up	-1.35	1.36	1.45e-02	2.29e-02	385	336
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of cold induced thermogenesis	down-up	-1.67	1.56	5.78e-03	2.33e-02	92	87
Bladder cancer	Alzheimer's disease	Gene Ontology	response to organic cyclic compound	down-up	-1.35	1.24	4.69e-04	2.35e-02	879	811
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell proliferation involved in heart morphogenesis	down-up	-2.02	1.83	9.12e-03	2.37e-02	6	6
Bladder cancer	Alzheimer's disease	Gene Ontology	leukocyte adhesion to vascular endothelial cell	down-up	-1.7	1.79	4.86e-02	2.43e-02	35	35
Bladder cancer	Alzheimer's disease	Gene Ontology	heparin binding	down-up	-2.07	1.51	5.29e-06	2.49e-02	155	132
Bladder cancer	Alzheimer's disease	Gene Ontology	negative regulation of myeloid cell differentiation	down-up	-1.68	1.67	2.20e-02	2.50e-02	75	69
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of gamma delta t cell activation	down-up	-1.76	1.84	4.41e-02	2.51e-02	8	8
Bladder cancer	Alzheimer's disease	Gene Ontology	neuroinflammatory response	down-up	-2.44	1.67	3.92e-06	2.55e-02	59	56
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of lymphocyte apoptotic process	down-up	-1.62	1.79	4.17e-02	2.58e-02	52	40
Bladder cancer	Alzheimer's disease	Gene Ontology	lipopolysaccharide mediated signaling pathway	down-up	-1.58	1.72	3.81e-02	2.61e-02	53	50
Bladder cancer	Alzheimer's disease	Gene Ontology	pulmonary valve morphogenesis	down-up	-2.09	1.83	4.77e-03	2.61e-02	17	15
Bladder cancer	Alzheimer's disease	Gene Ontology	glycosaminoglycan binding	down-up	-1.85	1.5	3.44e-05	2.61e-02	211	180
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of blood pressure	down-up	-1.51	1.45	1.19e-02	2.65e-02	170	161
Bladder cancer	Alzheimer's disease	Gene Ontology	smad binding	down-up	-1.73	1.56	9.31e-03	2.67e-02	72	66
Bladder cancer	Alzheimer's disease	Gene Ontology	glomerular epithelial cell differentiation	down-up	-1.87	1.84	2.98e-02	2.68e-02	19	19
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of chemotaxis	down-up	-1.95	1.54	1.40e-04	2.80e-02	127	119
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of peptide secretion	down-up	-1.41	1.31	2.14e-03	2.81e-02	446	391
Bladder cancer	Alzheimer's disease	Gene Ontology	interleukin 1 beta production	down-up	-1.98	1.64	3.63e-04	2.82e-02	81	68
Bladder cancer	Alzheimer's disease	Gene Ontology	smooth muscle cell differentiation	down-up	-2.31	1.68	2.21e-05	2.86e-02	53	43
Bladder cancer	Alzheimer's disease	Gene Ontology	cell fate commitment involved in formation of primary germ layer	down-up	-1.78	1.81	2.49e-02	2.88e-02	30	26
Bladder cancer	Alzheimer's disease	Gene Ontology	response to laminar fluid shear stress	down-up	-2.1	1.81	6.90e-03	2.95e-02	13	13
Bladder cancer	Alzheimer's disease	Gene Ontology	transforming growth factor beta activated receptor activity	down-up	-2.32	1.83	2.13e-04	2.95e-02	11	11
Bladder cancer	Alzheimer's disease	Gene Ontology	glial cell activation	down-up	-2.42	1.68	1.74e-05	3.12e-02	47	45
Bladder cancer	Alzheimer's disease	Gene Ontology	steroid binding	down-up	-1.84	1.57	7.59e-04	3.16e-02	89	79
Bladder cancer	Alzheimer's disease	Gene Ontology	integrin binding	down-up	-2.05	1.51	2.16e-05	3.16e-02	129	123
Bladder cancer	Alzheimer's disease	Gene Ontology	negative regulation of response to external stimulus	down-up	-1.34	1.36	2.16e-02	3.19e-02	328	287
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of cell substrate adhesion	down-up	-1.91	1.42	1.48e-05	3.21e-02	188	173
Bladder cancer	Alzheimer's disease	Gene Ontology	signal transduction by protein phosphorylation	down-up	-1.57	1.23	8.39e-09	3.26e-02	861	768
Bladder cancer	Alzheimer's disease	Gene Ontology	negative regulation of t cell apoptotic process	down-up	-1.83	1.76	3.46e-02	3.32e-02	19	16
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte chemotaxis	down-up	-2.08	1.55	2.02e-05	3.32e-02	102	98
Bladder cancer	Alzheimer's disease	Gene Ontology	transforming growth factor beta receptor activity type i	down-up	-1.91	1.73	1.22e-02	3.32e-02	5	5
Bladder cancer	Alzheimer's disease	Gene Ontology	plasma membrane protein complex	down-up	-1.5	1.29	3.86e-04	3.33e-02	514	441
Bladder cancer	Alzheimer's disease	Gene Ontology	transforming growth factor beta receptor signaling pathway	down-up	-1.45	1.45	2.06e-02	3.35e-02	165	148
Bladder cancer	Alzheimer's disease	Gene Ontology	nucleotide receptor activity	down-up	-1.88	1.8	3.49e-02	3.39e-02	18	15
Bladder cancer	Alzheimer's disease	Gene Ontology	purinergic nucleotide receptor signaling pathway	down-up	-1.84	1.8	3.36e-02	3.39e-02	19	15
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of animal organ formation	down-up	-2.05	1.73	3.17e-03	3.48e-02	34	31
Bladder cancer	Alzheimer's disease	Gene Ontology	homeostasis of number of cells	down-up	-1.7	1.44	3.81e-04	3.53e-02	229	204
Bladder cancer	Alzheimer's disease	Gene Ontology	pathway restricted smad protein phosphorylation	down-up	-1.67	1.65	1.76e-02	3.57e-02	56	54
Bladder cancer	Alzheimer's disease	Gene Ontology	proteoglycan binding	down-up	-2.04	1.68	2.37e-03	3.58e-02	36	36
Bladder cancer	Alzheimer's disease	Gene Ontology	striated muscle cell differentiation	down-up	-1.87	1.37	1.24e-05	3.73e-02	248	218
Bladder cancer	Alzheimer's disease	Gene Ontology	endocardial cushion formation	down-up	-2.39	1.77	1.58e-04	3.77e-02	24	21
Bladder cancer	Alzheimer's disease	Gene Ontology	negative regulation of ossification	down-up	-1.62	1.67	3.80e-02	3.83e-02	67	59
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of interleukin 6 biosynthetic process	down-up	-1.81	1.76	3.93e-02	3.87e-02	15	14
Bladder cancer	Alzheimer's disease	Gene Ontology	endothelial cell migration	down-up	-1.82	1.45	1.12e-04	3.89e-02	185	174
Bladder cancer	Alzheimer's disease	Gene Ontology	animal organ formation	down-up	-1.94	1.64	2.63e-03	3.94e-02	61	54
Bladder cancer	Alzheimer's disease	Gene Ontology	cellular response to organic cyclic compound	down-up	-1.47	1.27	3.13e-04	4.04e-02	553	509
Bladder cancer	Alzheimer's disease	Gene Ontology	cardiac muscle tissue development	down-up	-1.77	1.43	6.74e-05	4.04e-02	195	177
Bladder cancer	Alzheimer's disease	Gene Ontology	branch elongation of an epithelium	down-up	-1.82	1.73	3.63e-02	4.04e-02	19	16
Bladder cancer	Alzheimer's disease	Gene Ontology	wnt protein binding	down-up	-2.11	1.76	2.02e-03	4.06e-02	30	26
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of cd4 positive alpha beta t cell activation	down-up	-1.88	1.7	1.29e-02	4.22e-02	34	31
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of neutrophil migration	down-up	-1.74	1.76	2.77e-02	4.25e-02	29	26
Bladder cancer	Alzheimer's disease	Gene Ontology	ventricular septum morphogenesis	down-up	-1.87	1.67	1.11e-02	4.42e-02	40	35
Bladder cancer	Alzheimer's disease	Gene Ontology	blood vessel endothelial cell migration	down-up	-1.76	1.53	3.19e-03	4.43e-02	105	101
Bladder cancer	Alzheimer's disease	Gene Ontology	negative regulation of cytokine secretion	down-up	-1.82	1.66	6.48e-03	4.64e-02	58	49
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of production of molecular mediator of immune response	down-up	-1.51	1.56	3.05e-02	4.74e-02	127	118
Bladder cancer	Alzheimer's disease	Gene Ontology	midgut development	down-up	-1.85	1.74	4.77e-02	4.74e-02	13	13
Bladder cancer	Alzheimer's disease	Gene Ontology	sterol binding	down-up	-1.92	1.68	2.58e-03	4.79e-02	53	46
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell death	down-up	-1.45	1.23	2.05e-04	4.97e-02	637	576
Bladder cancer	Alzheimer's disease	Gene Ontology	negative regulation of growth	down-up	-1.4	1.42	2.80e-02	4.99e-02	222	204
Bladder cancer	Alzheimer's disease	Gene Ontology	amide biosynthetic process	up-down	1.31	-2.19	2.43e-02	5.63e-09	687	566
Bladder cancer	Alzheimer's disease	Gene Ontology	anaphase promoting complex dependent catabolic process	up-down	2.1	-2.58	2.57e-05	5.63e-09	73	67
Bladder cancer	Alzheimer's disease	Gene Ontology	atp metabolic process	up-down	1.39	-2.61	3.93e-02	5.63e-09	251	227
Bladder cancer	Alzheimer's disease	Gene Ontology	catalytic activity acting on rna	up-down	2.03	-2.15	6.96e-09	5.63e-09	334	257
Bladder cancer	Alzheimer's disease	Gene Ontology	catalytic complex	up-down	1.54	-2.04	3.96e-08	5.63e-09	1210	990
Bladder cancer	Alzheimer's disease	Gene Ontology	cellular amide metabolic process	up-down	1.28	-1.91	2.20e-02	5.63e-09	921	770
Bladder cancer	Alzheimer's disease	Gene Ontology	cellular macromolecule catabolic process	up-down	1.3	-1.75	8.82e-03	5.63e-09	1011	816
Bladder cancer	Alzheimer's disease	Gene Ontology	cellular protein containing complex assembly	up-down	1.49	-2.06	2.98e-05	5.63e-09	870	747
Bladder cancer	Alzheimer's disease	Gene Ontology	envelope	up-down	1.42	-2.48	1.49e-04	5.63e-09	1048	826
Bladder cancer	Alzheimer's disease	Gene Ontology	hydrolase activity acting on acid anhydrides	up-down	1.44	-1.84	5.17e-04	5.63e-09	758	613
Bladder cancer	Alzheimer's disease	Gene Ontology	inner mitochondrial membrane protein complex	up-down	1.72	-3.24	5.10e-03	5.63e-09	101	80
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrial envelope	up-down	1.52	-2.76	1.10e-04	5.63e-09	643	488
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrial gene expression	up-down	2.41	-2.89	6.96e-09	5.63e-09	156	109
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrial matrix	up-down	1.79	-2.5	2.57e-07	5.63e-09	430	343
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrial protein complex	up-down	2.22	-3.42	6.96e-09	5.63e-09	217	168
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrial translation	up-down	2.49	-2.91	6.96e-09	5.63e-09	130	92
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrial translational termination	up-down	2.33	-2.71	1.50e-08	5.63e-09	85	58
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrion	up-down	1.44	-2.44	3.27e-06	5.63e-09	1386	1099
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrion organization	up-down	1.45	-2.63	4.01e-03	5.63e-09	452	374
Bladder cancer	Alzheimer's disease	Gene Ontology	ncrna metabolic process	up-down	2.29	-2.18	6.96e-09	5.63e-09	410	313
Bladder cancer	Alzheimer's disease	Gene Ontology	ncrna processing	up-down	2.37	-2.13	6.96e-09	5.63e-09	332	264
Bladder cancer	Alzheimer's disease	Gene Ontology	organellar ribosome	up-down	2.23	-2.77	4.56e-07	5.63e-09	83	56
Bladder cancer	Alzheimer's disease	Gene Ontology	organelle inner membrane	up-down	1.76	-3.05	4.80e-07	5.63e-09	460	340
Bladder cancer	Alzheimer's disease	Gene Ontology	peptidase complex	up-down	1.78	-2.57	4.40e-03	5.63e-09	79	71
Bladder cancer	Alzheimer's disease	Gene Ontology	peptide biosynthetic process	up-down	1.47	-2.15	1.11e-03	5.63e-09	559	461
Bladder cancer	Alzheimer's disease	Gene Ontology	peptide metabolic process	up-down	1.35	-1.95	1.04e-02	5.63e-09	682	576
Bladder cancer	Alzheimer's disease	Gene Ontology	protein containing complex assembly	up-down	1.21	-1.67	3.38e-02	5.63e-09	1538	1324
Bladder cancer	Alzheimer's disease	Gene Ontology	protein modification by small protein conjugation	up-down	1.34	-2.04	7.98e-03	5.63e-09	812	616
Bladder cancer	Alzheimer's disease	Gene Ontology	protein modification by small protein conjugation or removal	up-down	1.32	-2.03	5.75e-03	5.63e-09	972	748
Bladder cancer	Alzheimer's disease	Gene Ontology	proton transmembrane transport	up-down	1.57	-2.62	1.65e-02	5.63e-09	130	104
Bladder cancer	Alzheimer's disease	Gene Ontology	proton transmembrane transporter activity	up-down	1.49	-2.64	4.61e-02	5.63e-09	108	86
Bladder cancer	Alzheimer's disease	Gene Ontology	respiratory chain complex	up-down	1.68	-3.08	2.11e-02	5.63e-09	60	50
Bladder cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex	up-down	1.9	-2.11	6.96e-09	5.63e-09	577	480
Bladder cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex biogenesis	up-down	2.23	-2.33	6.96e-09	5.63e-09	370	315
Bladder cancer	Alzheimer's disease	Gene Ontology	ribosome biogenesis	up-down	2.33	-2.23	6.96e-09	5.63e-09	256	211
Bladder cancer	Alzheimer's disease	Gene Ontology	rna binding	up-down	1.88	-1.84	6.96e-09	5.63e-09	1418	1178
Bladder cancer	Alzheimer's disease	Gene Ontology	rna processing	up-down	1.95	-1.83	6.96e-09	5.63e-09	791	653
Bladder cancer	Alzheimer's disease	Gene Ontology	translational elongation	up-down	2.04	-2.73	1.92e-06	5.63e-09	123	90
Bladder cancer	Alzheimer's disease	Gene Ontology	translational termination	up-down	2.21	-2.76	1.31e-07	5.63e-09	100	72
Bladder cancer	Alzheimer's disease	Gene Ontology	trna metabolic process	up-down	2.2	-2.47	1.11e-08	5.63e-09	166	126
Bladder cancer	Alzheimer's disease	Gene Ontology	endopeptidase complex	up-down	1.69	-2.61	1.65e-02	5.80e-09	59	55
Bladder cancer	Alzheimer's disease	Gene Ontology	ribosome	up-down	1.66	-2.33	2.29e-03	7.59e-09	187	149
Bladder cancer	Alzheimer's disease	Gene Ontology	cellular amino acid metabolic process	up-down	1.39	-2.11	2.62e-02	7.85e-09	296	257
Bladder cancer	Alzheimer's disease	Gene Ontology	cellular protein complex disassembly	up-down	1.68	-2.27	7.48e-04	9.23e-09	203	160
Bladder cancer	Alzheimer's disease	Gene Ontology	ribosomal subunit	up-down	1.52	-2.35	3.22e-02	1.83e-08	148	121
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of cell cycle g2 m phase transition	up-down	2.17	-2.18	6.96e-09	3.66e-08	192	173
Bladder cancer	Alzheimer's disease	Gene Ontology	inner mitochondrial membrane organization	up-down	1.61	-2.58	4.96e-02	5.65e-08	39	31
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of cellular amino acid metabolic process	up-down	1.69	-2.56	2.08e-02	6.99e-08	54	52
Bladder cancer	Alzheimer's disease	Gene Ontology	catalytic activity acting on a trna	up-down	2.2	-2.42	1.62e-07	8.71e-08	111	83
Bladder cancer	Alzheimer's disease	Gene Ontology	ribonucleotide binding	up-down	1.4	-1.54	2.86e-06	1.28e-07	1674	1386
Bladder cancer	Alzheimer's disease	Gene Ontology	nucleolus	up-down	1.9	-1.72	6.96e-09	1.33e-07	816	667
Bladder cancer	Alzheimer's disease	Gene Ontology	cell cycle g2 m phase transition	up-down	2.05	-2.07	6.96e-09	1.64e-07	244	218
Bladder cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell cycle g2 m phase transition	up-down	2.01	-2.33	4.34e-05	3.09e-07	93	84
Bladder cancer	Alzheimer's disease	Gene Ontology	protein localization to organelle	up-down	1.32	-1.65	1.25e-02	5.09e-07	822	715
Bladder cancer	Alzheimer's disease	Gene Ontology	transferase complex	up-down	1.48	-1.71	2.73e-04	9.44e-07	702	565
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrial large ribosomal subunit	up-down	2.06	-2.46	1.39e-04	1.25e-06	55	35
Bladder cancer	Alzheimer's disease	Gene Ontology	posttranscriptional regulation of gene expression	up-down	1.54	-1.81	3.79e-04	1.32e-06	518	445
Bladder cancer	Alzheimer's disease	Gene Ontology	structural constituent of ribosome	up-down	1.6	-2.22	1.62e-02	1.75e-06	126	105
Bladder cancer	Alzheimer's disease	Gene Ontology	organelle localization	up-down	1.31	-1.73	4.51e-02	2.02e-06	563	479
Bladder cancer	Alzheimer's disease	Gene Ontology	ligase activity	up-down	1.7	-2.2	2.13e-03	2.05e-06	124	101
Bladder cancer	Alzheimer's disease	Gene Ontology	protein containing complex disassembly	up-down	1.5	-1.96	5.31e-03	2.06e-06	299	238
Bladder cancer	Alzheimer's disease	Gene Ontology	rrna metabolic process	up-down	2.26	-2.1	6.96e-09	2.09e-06	196	158
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrial membrane organization	up-down	1.59	-2.21	1.56e-02	2.26e-06	117	97
Bladder cancer	Alzheimer's disease	Gene Ontology	amino acid activation	up-down	1.7	-2.44	1.84e-02	2.63e-06	42	36
Bladder cancer	Alzheimer's disease	Gene Ontology	transcription coupled nucleotide excision repair	up-down	1.75	-2.29	5.06e-03	2.80e-06	68	65
Bladder cancer	Alzheimer's disease	Gene Ontology	mrna metabolic process	up-down	1.6	-1.67	9.35e-07	2.87e-06	711	614
Bladder cancer	Alzheimer's disease	Gene Ontology	unfolded protein binding	up-down	1.68	-2.22	7.17e-03	3.94e-06	97	84
Bladder cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex subunit organization	up-down	1.78	-2.07	4.98e-04	5.07e-06	165	151
Bladder cancer	Alzheimer's disease	Gene Ontology	protein folding	up-down	1.48	-2.04	2.21e-02	5.43e-06	180	157
Bladder cancer	Alzheimer's disease	Gene Ontology	large ribosomal subunit	up-down	1.6	-2.25	2.33e-02	6.16e-06	94	73
Bladder cancer	Alzheimer's disease	Gene Ontology	microtubule cytoskeleton	up-down	1.51	-1.56	9.99e-07	7.96e-06	1082	836
Bladder cancer	Alzheimer's disease	Gene Ontology	microtubule	up-down	1.56	-1.84	5.79e-04	8.19e-06	370	284
Bladder cancer	Alzheimer's disease	Gene Ontology	adenyl nucleotide binding	up-down	1.51	-1.48	3.63e-08	1.24e-05	1374	1147
Bladder cancer	Alzheimer's disease	Gene Ontology	macromolecule catabolic process	up-down	1.23	-1.5	4.81e-02	1.71e-05	1222	998
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrial small ribosomal subunit	up-down	1.82	-2.35	1.44e-02	2.08e-05	26	21
Bladder cancer	Alzheimer's disease	Gene Ontology	microtubule based process	up-down	1.62	-1.66	1.20e-06	2.64e-05	668	513
Bladder cancer	Alzheimer's disease	Gene Ontology	proteasome accessory complex	up-down	1.76	-2.35	4.09e-02	2.73e-05	22	23
Bladder cancer	Alzheimer's disease	Gene Ontology	trna processing	up-down	2.2	-2.11	1.76e-07	3.53e-05	118	89
Bladder cancer	Alzheimer's disease	Gene Ontology	ligase activity forming carbon oxygen bonds	up-down	1.79	-2.32	2.04e-02	4.02e-05	35	30
Bladder cancer	Alzheimer's disease	Gene Ontology	rna splicing via transesterification reactions	up-down	1.78	-1.79	5.59e-06	4.97e-05	298	261
Bladder cancer	Alzheimer's disease	Gene Ontology	rna catabolic process	up-down	1.44	-1.74	1.62e-02	6.04e-05	340	294
Bladder cancer	Alzheimer's disease	Gene Ontology	protein containing complex localization	up-down	1.56	-1.8	3.24e-03	8.83e-05	252	214
Bladder cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex binding	up-down	1.72	-2.02	2.74e-03	9.86e-05	118	97
Bladder cancer	Alzheimer's disease	Gene Ontology	nucleotide excision repair	up-down	1.85	-2.06	7.20e-04	1.14e-04	101	94
Bladder cancer	Alzheimer's disease	Gene Ontology	rna localization	up-down	2.01	-1.83	1.87e-07	1.67e-04	197	176
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of mrna catabolic process	up-down	1.49	-1.88	1.86e-02	1.99e-04	178	156
Bladder cancer	Alzheimer's disease	Gene Ontology	drug binding	up-down	1.47	-1.4	7.09e-08	2.88e-04	1526	1289
Bladder cancer	Alzheimer's disease	Gene Ontology	telomerase rna localization	up-down	2.05	-2.12	1.38e-03	4.42e-04	17	16
Bladder cancer	Alzheimer's disease	Gene Ontology	retrograde vesicle mediated transport golgi to endoplasmic reticulum	up-down	1.88	-1.98	8.70e-04	4.85e-04	76	71
Bladder cancer	Alzheimer's disease	Gene Ontology	atpase activity	up-down	1.93	-1.66	6.96e-09	5.30e-04	386	320
Bladder cancer	Alzheimer's disease	Gene Ontology	spliceosomal tri snrnp complex	up-down	2.05	-2.13	9.94e-04	8.09e-04	30	27
Bladder cancer	Alzheimer's disease	Gene Ontology	trna modification	up-down	1.93	-1.96	1.35e-04	8.15e-04	80	58
Bladder cancer	Alzheimer's disease	Gene Ontology	microtubule based movement	up-down	1.42	-1.73	2.39e-02	9.22e-04	252	178
Bladder cancer	Alzheimer's disease	Gene Ontology	rna splicing	up-down	1.73	-1.63	1.20e-05	1.06e-03	371	320
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of telomerase rna localization to cajal body	up-down	1.85	-2.09	1.68e-02	1.14e-03	13	12
Bladder cancer	Alzheimer's disease	Gene Ontology	mrna processing	up-down	1.69	-1.6	9.42e-06	1.21e-03	430	365
Bladder cancer	Alzheimer's disease	Gene Ontology	sm like protein family complex	up-down	2.04	-1.93	1.27e-04	1.40e-03	66	58
Bladder cancer	Alzheimer's disease	Gene Ontology	u2 type spliceosomal complex	up-down	1.91	-1.93	5.88e-04	1.70e-03	81	70
Bladder cancer	Alzheimer's disease	Gene Ontology	cell cycle phase transition	up-down	1.98	-1.49	6.96e-09	1.81e-03	554	479
Bladder cancer	Alzheimer's disease	Gene Ontology	preribosome	up-down	2.3	-1.97	1.82e-07	2.33e-03	67	53
Bladder cancer	Alzheimer's disease	Gene Ontology	microtubule polymerization or depolymerization	up-down	1.54	-1.86	2.45e-02	2.85e-03	103	90
Bladder cancer	Alzheimer's disease	Gene Ontology	kinetochore	up-down	2.68	-1.78	6.96e-09	2.90e-03	124	101
Bladder cancer	Alzheimer's disease	Gene Ontology	spliceosomal complex	up-down	1.75	-1.74	1.32e-03	3.09e-03	159	135
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of cell cycle phase transition	up-down	1.96	-1.54	6.96e-09	3.14e-03	409	351
Bladder cancer	Alzheimer's disease	Gene Ontology	cellular nitrogen compound catabolic process	up-down	1.38	-1.49	1.67e-02	3.20e-03	501	427
Bladder cancer	Alzheimer's disease	Gene Ontology	ribosomal large subunit biogenesis	up-down	1.93	-1.93	9.01e-04	3.39e-03	56	48
Bladder cancer	Alzheimer's disease	Gene Ontology	dna repair	up-down	2.26	-1.5	6.96e-09	3.85e-03	482	394
Bladder cancer	Alzheimer's disease	Gene Ontology	mitochondrial rna metabolic process	up-down	1.76	-1.94	8.75e-03	3.90e-03	43	32
Bladder cancer	Alzheimer's disease	Gene Ontology	spliceosomal snrnp assembly	up-down	2.03	-1.96	1.06e-03	4.45e-03	36	33
Bladder cancer	Alzheimer's disease	Gene Ontology	catalytic step 2 spliceosome	up-down	1.9	-1.83	5.58e-04	4.52e-03	76	64
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of mitochondrial gene expression	up-down	1.68	-2	4.89e-02	5.04e-03	27	17
Bladder cancer	Alzheimer's disease	Gene Ontology	protein localization to chromosome telomeric region	up-down	1.85	-1.99	9.96e-03	5.08e-03	27	25
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of mrna metabolic process	up-down	1.4	-1.59	4.49e-02	5.10e-03	288	250
Bladder cancer	Alzheimer's disease	Gene Ontology	rna export from nucleus	up-down	2.14	-1.72	1.01e-06	5.26e-03	116	101
Bladder cancer	Alzheimer's disease	Gene Ontology	nuclear export	up-down	1.87	-1.66	3.99e-05	5.27e-03	172	148
Bladder cancer	Alzheimer's disease	Gene Ontology	establishment of rna localization	up-down	1.78	-1.69	7.20e-04	5.52e-03	166	150
Bladder cancer	Alzheimer's disease	Gene Ontology	microtubule cytoskeleton organization	up-down	1.71	-1.49	9.35e-07	6.47e-03	494	389
Bladder cancer	Alzheimer's disease	Gene Ontology	rna polymerase complex	up-down	1.56	-1.81	2.74e-02	7.01e-03	92	83
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of microtubule based process	up-down	1.69	-1.62	1.31e-03	7.17e-03	195	166
Bladder cancer	Alzheimer's disease	Gene Ontology	ubiquitin like protein conjugating enzyme activity	up-down	1.8	-1.91	2.03e-02	7.42e-03	36	29
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of establishment of protein localization to chromosome	up-down	1.78	-1.96	2.08e-02	7.48e-03	10	10
Bladder cancer	Alzheimer's disease	Gene Ontology	antigen processing and presentation of peptide or polysaccharide antigen via mhc class ii	up-down	1.53	-1.78	3.47e-02	7.81e-03	89	82
Bladder cancer	Alzheimer's disease	Gene Ontology	organic cyclic compound catabolic process	up-down	1.31	-1.43	4.54e-02	8.02e-03	543	469
Bladder cancer	Alzheimer's disease	Gene Ontology	small nuclear ribonucleoprotein complex	up-down	2.05	-1.86	1.72e-04	9.04e-03	57	51
Bladder cancer	Alzheimer's disease	Gene Ontology	regulation of protein localization to chromosome telomeric region	up-down	1.89	-1.91	6.95e-03	9.82e-03	12	11
Bladder cancer	Alzheimer's disease	Gene Ontology	small subunit processome	up-down	1.93	-1.86	3.27e-03	1.05e-02	33	28
Bladder cancer	Alzheimer's disease	Gene Ontology	nucleobase containing compound transport	up-down	1.65	-1.58	2.05e-03	1.06e-02	207	179
Bladder cancer	Alzheimer's disease	Gene Ontology	centrosome	up-down	1.55	-1.47	1.24e-04	1.10e-02	522	417
Bladder cancer	Alzheimer's disease	Gene Ontology	precatalytic spliceosome	up-down	1.95	-1.85	6.41e-04	1.13e-02	49	42
Bladder cancer	Alzheimer's disease	Gene Ontology	nuclear pore	up-down	1.78	-1.77	4.56e-03	1.14e-02	74	70
Bladder cancer	Alzheimer's disease	Gene Ontology	rna capping	up-down	1.71	-1.89	4.54e-02	1.19e-02	31	30
Bladder cancer	Alzheimer's disease	Gene Ontology	spindle organization	up-down	2.27	-1.66	6.96e-09	1.29e-02	148	127
Bladder cancer	Alzheimer's disease	Gene Ontology	microtubule binding	up-down	1.4	-1.54	4.49e-02	1.33e-02	223	178
