disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - interleukin 4 and interleukin 13 signaling	up-up	1.81	1.94	1.64e-03	1.63e-04	90	100
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - pre notch expression and processing	up-up	1.7	2.09	1.25e-02	2.19e-04	61	67
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - collagen formation	up-up	1.59	2.02	2.62e-02	2.98e-04	77	72
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - transcriptional regulation of white adipocyte differentiation	up-up	1.53	1.99	4.91e-02	3.71e-04	64	69
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - systemic lupus erythematosus	up-up	1.79	1.92	5.08e-03	6.13e-04	68	81
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - interleukin 10 signaling	up-up	2.09	2.07	3.70e-04	9.05e-04	40	43
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - nfkb pathway	up-up	1.78	2.18	1.44e-02	9.56e-04	18	20
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - hivnef pathway	up-up	1.83	2.04	3.93e-03	1.26e-03	48	53
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - jak stat signaling pathway	up-up	1.67	1.74	7.72e-03	1.48e-03	117	131
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - positive epigenetic regulation of rrna expression	up-up	1.86	1.9	2.52e-03	2.51e-03	57	68
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - rela pathway	up-up	1.7	2.15	4.23e-02	2.98e-03	12	15
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - cellular senescence	up-up	1.92	1.63	8.33e-05	3.38e-03	133	151
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - rna polymerase ii transcription	up-up	1.66	1.24	1.22e-08	3.76e-03	982	955
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - senescence associated secretory phenotype sasp	up-up	1.87	1.8	2.65e-03	4.06e-03	65	74
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - integrin cell surface interactions	up-up	1.75	1.78	5.16e-03	5.21e-03	73	75
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - sumoylation	up-up	1.89	1.58	2.08e-04	5.36e-03	134	155
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - condensation of prophase chromosomes	up-up	1.82	1.87	7.03e-03	5.55e-03	33	44
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - upa upar pathway	up-up	1.78	1.95	1.57e-02	6.26e-03	37	38
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - meiotic recombination	up-up	1.7	1.79	1.69e-02	6.39e-03	42	54
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - il1r pathway	up-up	1.63	1.99	2.67e-02	6.92e-03	24	26
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - diseases of immune system	up-up	2.11	2.01	3.38e-04	7.91e-03	21	21
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - esr mediated signaling	up-up	1.6	1.58	1.01e-02	8.21e-03	156	163
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - small cell lung cancer	up-up	1.59	1.66	3.42e-02	9.34e-03	70	84
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - dna damage telomere stress induced senescence	up-up	1.83	1.7	6.23e-03	9.53e-03	45	59
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - epigenetic regulation of gene expression	up-up	2.08	1.58	3.18e-05	9.65e-03	89	99
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - ddx58 ifih1 mediated induction of interferon alpha beta	up-up	2.17	1.72	2.59e-05	1.01e-02	60	63
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - angiopoietin receptor pathway	up-up	1.61	1.78	3.61e-02	1.02e-02	44	48
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - nr1h3 nr1h2 regulate gene expression linked to cholesterol transport and efflux	up-up	1.58	1.93	4.52e-02	1.09e-02	30	26
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - oxidative stress induced senescence	up-up	1.73	1.65	7.57e-03	1.09e-02	73	87
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - cmyb pathway	up-up	1.93	1.66	1.07e-03	1.25e-02	70	78
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - chronic myeloid leukemia	up-up	1.82	1.69	3.54e-03	1.27e-02	58	66
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - cohesin loading onto chromatin	up-up	1.69	1.89	3.97e-02	1.27e-02	9	10
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - nkt pathway	up-up	1.75	1.97	2.62e-02	1.32e-02	20	24
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - leishmania infection	up-up	2.27	1.73	5.96e-06	1.32e-02	51	58
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - pi3kci pathway	up-up	1.93	1.79	2.52e-03	1.32e-02	38	43
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - tnfr2 pathway	up-up	1.87	1.95	7.08e-03	1.47e-02	15	17
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - b wich complex positively regulates rrna expression	up-up	1.88	1.75	2.52e-03	1.54e-02	47	55
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - cd40 pathway	up-up	1.77	1.98	1.56e-02	1.54e-02	13	15
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - deposition of new cenpa containing nucleosomes at the centromere	up-up	1.81	1.78	7.80e-03	1.54e-02	38	45
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - traf6 mediated irf7 activation	up-up	1.65	1.89	3.43e-02	1.63e-02	18	20
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - apoptosis	up-up	1.55	1.61	3.08e-02	1.63e-02	75	82
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - pcaf pathway	up-up	1.75	1.96	1.87e-02	1.74e-02	13	13
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - purinergic signaling in leishmaniasis infection	up-up	1.87	1.87	7.02e-03	1.80e-02	21	23
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - il6 7 pathway	up-up	1.96	1.72	1.82e-03	1.81e-02	38	46
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - clec7a inflammasome pathway	up-up	1.77	1.8	2.23e-02	1.84e-02	6	6
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - fcer1 pathway	up-up	2	1.67	5.51e-04	2.08e-02	49	58
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - interferon gamma signaling	up-up	1.67	1.62	1.69e-02	2.30e-02	60	66
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - primary immunodeficiency	up-up	2.08	1.81	3.31e-04	2.39e-02	31	33
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - p53 downstream pathway	up-up	2.02	1.47	2.56e-05	2.44e-02	108	115
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - toll like receptor signaling pathway	up-up	2.26	1.58	1.43e-06	2.66e-02	80	88
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - integrin1 pathway	up-up	1.61	1.69	2.11e-02	2.74e-02	57	60
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - nthi pathway	up-up	1.83	1.78	1.35e-02	3.01e-02	19	22
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - tp53 regulates transcription of cell death genes	up-up	2.01	1.74	1.41e-03	3.01e-02	37	34
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - il4 2pathway	up-up	1.61	1.62	3.02e-02	3.15e-02	50	57
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - toll like receptor cascades	up-up	2.11	1.47	2.95e-06	3.20e-02	131	132
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - caspase activation via death receptors in the presence of ligand	up-up	1.84	1.87	8.39e-03	4.22e-02	15	14
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - nod like receptor signaling pathway	up-up	1.88	1.63	2.43e-03	4.22e-02	50	51
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - leishmania infection	up-up	1.5	1.32	2.24e-02	4.24e-02	204	204
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - interferon alpha beta signaling	up-up	2.19	1.58	3.75e-05	4.37e-02	46	57
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - tnf pathway	up-up	2.07	1.6	4.99e-04	4.44e-02	37	41
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - toll endogenous pathway	up-up	2.13	1.76	2.92e-04	4.47e-02	19	20
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - mitotic telophase cytokinesis	up-up	1.82	1.83	1.61e-02	4.47e-02	12	13
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - mapk pathway	up-up	1.9	1.49	1.24e-03	4.55e-02	71	79
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - rb 1pathway	up-up	1.98	1.62	5.52e-04	4.57e-02	53	60
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - cell surface interactions at the vascular wall	up-up	1.81	1.47	1.47e-03	4.61e-02	110	123
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - eukaryotic translation elongation	up-up	1.75	1.53	2.08e-02	4.74e-02	22	64
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - alzheimers disease	down-down	-1.49	-2.34	1.75e-02	7.41e-09	123	134
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - oxidative phosphorylation	down-down	-2.73	-2.77	1.22e-08	7.41e-09	89	91
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - parkinsons disease	down-down	-2.11	-2.79	1.69e-05	7.41e-09	85	89
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - complex i biogenesis	down-down	-2.02	-2.58	1.82e-03	7.41e-09	38	34
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - protein localization	down-down	-1.69	-2.34	2.34e-03	7.41e-09	128	131
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - respiratory electron transport	down-down	-2.48	-2.8	1.45e-07	7.41e-09	72	67
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	down-down	-2.46	-2.89	2.40e-08	7.41e-09	89	85
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - the citric acid tca cycle and respiratory electron transport	down-down	-2.55	-2.91	1.22e-08	7.41e-09	133	129
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - transmission across chemical synapses	down-down	-1.68	-2.18	8.40e-04	7.41e-09	226	227
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - neuronal system	down-down	-1.57	-1.95	1.75e-04	1.91e-08	348	330
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - neurotransmitter receptors and postsynaptic signal transmission	down-down	-1.44	-2.13	2.08e-02	1.47e-07	165	169
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - cristae formation	down-down	-2	-2.36	4.24e-03	4.92e-06	19	23
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - cardiac muscle contraction	down-down	-1.9	-2.18	2.43e-03	7.64e-06	61	60
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - citrate cycle tca cycle	down-down	-2.46	-2.27	1.86e-05	1.27e-05	26	29
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - citric acid cycle tca cycle	down-down	-2.06	-2.31	3.11e-03	1.54e-05	18	20
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - pyruvate metabolism and citric acid tca cycle	down-down	-2.17	-2.26	1.39e-04	1.55e-05	47	48
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of amino acids and derivatives	down-down	-2.04	-1.74	1.10e-07	6.73e-05	241	281
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - transport of small molecules	down-down	-1.63	-1.55	1.34e-06	2.41e-04	595	543
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - trafficking of ampa receptors	down-down	-1.84	-2.13	1.38e-02	3.22e-04	27	28
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - pyruvate metabolism	down-down	-2.37	-2.07	1.47e-05	4.34e-04	36	34
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - glutathione metabolism	down-down	-1.69	-1.99	2.28e-02	1.07e-03	36	35
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - phase 0 rapid - depolarisation	down-down	-1.56	-2.02	4.82e-02	1.12e-03	36	34
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - formation of atp by chemiosmotic coupling	down-down	-1.78	-2.11	3.08e-02	1.36e-03	12	14
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - transferrin endocytosis and recycling	down-down	-2.02	-1.98	3.45e-03	3.15e-03	26	25
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - insulin receptor recycling	down-down	-2.38	-1.99	2.56e-05	3.74e-03	21	20
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - glycolysis gluconeogenesis	down-down	-1.56	-1.86	3.49e-02	4.21e-03	51	54
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - amino acids regulate mtorc1	down-down	-1.91	-1.9	2.99e-03	4.42e-03	45	36
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - ck1 pathway	down-down	-1.77	-2.01	4.12e-02	6.09e-03	13	14
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - vibrio cholerae infection	down-down	-1.85	-1.83	7.66e-03	9.07e-03	42	47
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - butanoate metabolism	down-down	-2.54	-1.86	3.18e-06	9.53e-03	28	31
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - neurotransmitter release cycle	down-down	-1.59	-1.72	2.47e-02	1.74e-02	47	45
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of lipids	down-down	-1.71	-1.36	4.12e-07	1.86e-02	562	546
Kidney cancer	Parkinson's disease	Canonical Pathways	biocarta - etc pathway	down-down	-1.89	-1.85	1.56e-02	2.18e-02	7	9
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - valine leucine and isoleucine degradation	down-down	-2.74	-1.74	1.75e-08	2.37e-02	38	40
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - terpenoid backbone biosynthesis	down-down	-1.85	-1.85	1.50e-02	2.61e-02	15	14
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - peroxisome	down-down	-2.15	-1.65	1.31e-04	2.66e-02	64	66
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - signaling by insulin receptor	down-down	-1.6	-1.65	2.08e-02	2.66e-02	66	66
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - mitochondrial fatty acid beta oxidation	down-down	-2.56	-1.75	2.01e-06	2.78e-02	28	26
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - glutathione conjugation	down-down	-2.03	-1.78	3.08e-03	3.30e-02	25	22
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - peroxisomal protein import	down-down	-1.79	-1.66	7.64e-03	3.78e-02	49	53
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - cholesterol biosynthesis	down-down	-1.99	-1.71	4.87e-03	4.45e-02	23	20
