disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Breast cancer	Alzheimer's disease	Gene Ontology	regulation of intracellular signal transduction	down-up	-1.23	1.18	9.79e-04	2.38e-02	1722	1400
Breast cancer	Alzheimer's disease	Gene Ontology	response to oxygen containing compound	down-up	-1.32	1.2	6.75e-07	2.38e-02	1580	1376
Breast cancer	Alzheimer's disease	Gene Ontology	heparin binding	down-up	-1.72	1.51	1.03e-03	2.49e-02	164	132
Breast cancer	Alzheimer's disease	Gene Ontology	positive regulation of endothelial cell proliferation	down-up	-1.53	1.63	3.68e-02	2.58e-02	92	78
Breast cancer	Alzheimer's disease	Gene Ontology	glycosaminoglycan binding	down-up	-1.54	1.5	3.62e-03	2.61e-02	223	180
Breast cancer	Alzheimer's disease	Gene Ontology	transmembrane receptor protein tyrosine kinase activity	down-up	-1.66	1.67	3.46e-02	2.65e-02	61	57
Breast cancer	Alzheimer's disease	Gene Ontology	regulation of blood pressure	down-up	-1.84	1.45	6.56e-05	2.65e-02	176	161
Breast cancer	Alzheimer's disease	Gene Ontology	smooth muscle cell differentiation	down-up	-1.97	1.68	1.88e-03	2.86e-02	57	43
Breast cancer	Alzheimer's disease	Gene Ontology	regulation of cell substrate adhesion	down-up	-1.69	1.42	5.40e-04	3.21e-02	200	173
Breast cancer	Alzheimer's disease	Gene Ontology	metanephric epithelium development	down-up	-1.78	1.77	2.92e-02	3.25e-02	26	22
Breast cancer	Alzheimer's disease	Gene Ontology	signal transduction by protein phosphorylation	down-up	-1.38	1.23	5.51e-05	3.26e-02	894	768
Breast cancer	Alzheimer's disease	Gene Ontology	vascular endothelial growth factor signaling pathway	down-up	-1.95	1.79	6.88e-03	3.54e-02	35	30
Breast cancer	Alzheimer's disease	Gene Ontology	endocardial cushion formation	down-up	-1.73	1.77	4.98e-02	3.77e-02	24	21
Breast cancer	Alzheimer's disease	Gene Ontology	endothelial cell migration	down-up	-2	1.45	2.93e-07	3.89e-02	198	174
Breast cancer	Alzheimer's disease	Gene Ontology	cellular response to organic cyclic compound	down-up	-1.27	1.27	1.44e-02	4.04e-02	570	509
Breast cancer	Alzheimer's disease	Gene Ontology	cardiac muscle tissue development	down-up	-1.64	1.43	1.52e-03	4.04e-02	203	177
Breast cancer	Alzheimer's disease	Gene Ontology	blood vessel endothelial cell migration	down-up	-2.09	1.53	4.15e-06	4.43e-02	112	101
Breast cancer	Alzheimer's disease	Gene Ontology	metanephric nephron epithelium development	down-up	-1.9	1.77	1.06e-02	4.51e-02	22	19
Breast cancer	Alzheimer's disease	Gene Ontology	negative regulation of muscle adaptation	down-up	-1.8	1.75	2.79e-02	4.72e-02	10	8
Breast cancer	Alzheimer's disease	Gene Ontology	regulation of lipoprotein lipase activity	down-up	-1.72	1.76	4.83e-02	4.72e-02	22	19
Breast cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell death	down-up	-1.32	1.23	2.40e-03	4.97e-02	670	576
Breast cancer	Alzheimer's disease	Gene Ontology	negative regulation of growth	down-up	-1.47	1.42	6.42e-03	4.99e-02	231	204
Breast cancer	Alzheimer's disease	Gene Ontology	anaphase promoting complex dependent catabolic process	up-down	2.08	-2.58	1.33e-05	5.63e-09	77	67
Breast cancer	Alzheimer's disease	Gene Ontology	catalytic activity acting on rna	up-down	1.73	-2.15	4.41e-06	5.63e-09	353	257
Breast cancer	Alzheimer's disease	Gene Ontology	catalytic complex	up-down	1.58	-2.04	1.07e-08	5.63e-09	1281	990
Breast cancer	Alzheimer's disease	Gene Ontology	cellular macromolecule catabolic process	up-down	1.23	-1.75	4.03e-02	5.63e-09	1085	816
Breast cancer	Alzheimer's disease	Gene Ontology	cellular macromolecule localization	up-down	1.21	-1.71	1.27e-02	5.63e-09	1813	1416
Breast cancer	Alzheimer's disease	Gene Ontology	cellular protein catabolic process	up-down	1.3	-1.96	2.49e-02	5.63e-09	721	531
Breast cancer	Alzheimer's disease	Gene Ontology	cellular protein containing complex assembly	up-down	1.42	-2.06	2.66e-04	5.63e-09	939	747
Breast cancer	Alzheimer's disease	Gene Ontology	envelope	up-down	1.24	-2.48	3.18e-02	5.63e-09	1129	826
Breast cancer	Alzheimer's disease	Gene Ontology	hydrolase activity acting on acid anhydrides	up-down	1.63	-1.84	3.85e-08	5.63e-09	811	613
Breast cancer	Alzheimer's disease	Gene Ontology	intrinsic component of organelle membrane	up-down	1.46	-2.17	8.38e-03	5.63e-09	363	253
Breast cancer	Alzheimer's disease	Gene Ontology	mitochondrial gene expression	up-down	1.76	-2.89	2.18e-04	5.63e-09	162	109
Breast cancer	Alzheimer's disease	Gene Ontology	mitochondrial protein complex	up-down	1.46	-3.42	2.61e-02	5.63e-09	235	168
Breast cancer	Alzheimer's disease	Gene Ontology	mitochondrial translation	up-down	1.85	-2.91	3.98e-04	5.63e-09	134	92
Breast cancer	Alzheimer's disease	Gene Ontology	mitochondrial translational termination	up-down	1.79	-2.71	3.21e-03	5.63e-09	87	58
Breast cancer	Alzheimer's disease	Gene Ontology	modification dependent macromolecule catabolic process	up-down	1.31	-2.14	3.89e-02	5.63e-09	591	426
Breast cancer	Alzheimer's disease	Gene Ontology	ncrna metabolic process	up-down	1.74	-2.18	1.03e-07	5.63e-09	429	313
Breast cancer	Alzheimer's disease	Gene Ontology	ncrna processing	up-down	1.71	-2.13	1.22e-05	5.63e-09	343	264
Breast cancer	Alzheimer's disease	Gene Ontology	organellar ribosome	up-down	1.83	-2.77	2.39e-03	5.63e-09	85	56
Breast cancer	Alzheimer's disease	Gene Ontology	peptidase complex	up-down	1.82	-2.57	1.27e-03	5.63e-09	82	71
Breast cancer	Alzheimer's disease	Gene Ontology	proteasomal protein catabolic process	up-down	1.35	-2.08	2.54e-02	5.63e-09	455	338
Breast cancer	Alzheimer's disease	Gene Ontology	protein containing complex assembly	up-down	1.34	-1.67	1.33e-04	5.63e-09	1660	1324
Breast cancer	Alzheimer's disease	Gene Ontology	protein modification by small protein conjugation	up-down	1.38	-2.04	9.21e-04	5.63e-09	864	616
Breast cancer	Alzheimer's disease	Gene Ontology	protein modification by small protein conjugation or removal	up-down	1.4	-2.03	1.42e-04	5.63e-09	1036	748
Breast cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex	up-down	1.43	-2.11	1.81e-03	5.63e-09	615	480
Breast cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex biogenesis	up-down	1.52	-2.33	8.57e-04	5.63e-09	387	315
Breast cancer	Alzheimer's disease	Gene Ontology	ribosome biogenesis	up-down	1.51	-2.23	4.91e-03	5.63e-09	268	211
Breast cancer	Alzheimer's disease	Gene Ontology	rna binding	up-down	1.52	-1.84	1.07e-08	5.63e-09	1524	1178
Breast cancer	Alzheimer's disease	Gene Ontology	rna processing	up-down	1.52	-1.83	1.22e-05	5.63e-09	838	653
Breast cancer	Alzheimer's disease	Gene Ontology	translational elongation	up-down	1.65	-2.73	7.29e-03	5.63e-09	126	90
Breast cancer	Alzheimer's disease	Gene Ontology	translational termination	up-down	1.75	-2.76	3.53e-03	5.63e-09	102	72
Breast cancer	Alzheimer's disease	Gene Ontology	trna metabolic process	up-down	1.79	-2.47	2.26e-04	5.63e-09	172	126
Breast cancer	Alzheimer's disease	Gene Ontology	endopeptidase complex	up-down	1.95	-2.61	5.89e-04	5.80e-09	61	55
Breast cancer	Alzheimer's disease	Gene Ontology	regulation of cell cycle g2 m phase transition	up-down	2.06	-2.18	1.07e-08	3.66e-08	206	173
Breast cancer	Alzheimer's disease	Gene Ontology	regulation of cellular amino acid metabolic process	up-down	1.83	-2.56	3.79e-03	6.99e-08	58	52
Breast cancer	Alzheimer's disease	Gene Ontology	catalytic activity acting on a trna	up-down	1.86	-2.42	3.56e-04	8.71e-08	114	83
Breast cancer	Alzheimer's disease	Gene Ontology	protein catabolic process	up-down	1.26	-1.72	4.20e-02	9.09e-08	869	648
Breast cancer	Alzheimer's disease	Gene Ontology	ribonucleotide binding	up-down	1.45	-1.54	2.97e-08	1.28e-07	1780	1386
Breast cancer	Alzheimer's disease	Gene Ontology	nucleolus	up-down	1.47	-1.72	2.71e-05	1.33e-07	863	667
Breast cancer	Alzheimer's disease	Gene Ontology	cell cycle g2 m phase transition	up-down	2.05	-2.07	1.07e-08	1.64e-07	261	218
Breast cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell cycle g2 m phase transition	up-down	1.73	-2.33	4.16e-03	3.09e-07	98	84
Breast cancer	Alzheimer's disease	Gene Ontology	protein modification by small protein removal	up-down	1.49	-2.03	1.19e-02	4.07e-07	265	218
Breast cancer	Alzheimer's disease	Gene Ontology	transferase complex	up-down	1.57	-1.71	2.37e-06	9.44e-07	742	565
Breast cancer	Alzheimer's disease	Gene Ontology	mitochondrial large ribosomal subunit	up-down	1.74	-2.46	1.21e-02	1.25e-06	56	35
Breast cancer	Alzheimer's disease	Gene Ontology	posttranscriptional regulation of gene expression	up-down	1.4	-1.81	6.00e-03	1.32e-06	555	445
Breast cancer	Alzheimer's disease	Gene Ontology	organelle localization	up-down	1.53	-1.73	1.12e-04	2.02e-06	607	479
Breast cancer	Alzheimer's disease	Gene Ontology	rrna metabolic process	up-down	1.57	-2.1	5.38e-03	2.09e-06	203	158
Breast cancer	Alzheimer's disease	Gene Ontology	transcription coupled nucleotide excision repair	up-down	1.58	-2.29	4.80e-02	2.80e-06	72	65
Breast cancer	Alzheimer's disease	Gene Ontology	unfolded protein binding	up-down	1.74	-2.22	2.34e-03	3.94e-06	105	84
Breast cancer	Alzheimer's disease	Gene Ontology	protein folding	up-down	1.57	-2.04	6.89e-03	5.43e-06	194	157
Breast cancer	Alzheimer's disease	Gene Ontology	microtubule cytoskeleton	up-down	1.69	-1.56	1.07e-08	7.96e-06	1178	836
Breast cancer	Alzheimer's disease	Gene Ontology	microtubule	up-down	1.59	-1.84	1.88e-04	8.19e-06	406	284
Breast cancer	Alzheimer's disease	Gene Ontology	adenyl nucleotide binding	up-down	1.53	-1.48	1.07e-08	1.24e-05	1458	1147
Breast cancer	Alzheimer's disease	Gene Ontology	antigen processing and presentation of peptide antigen	up-down	1.95	-2	7.20e-07	1.42e-05	179	154
Breast cancer	Alzheimer's disease	Gene Ontology	macromolecule catabolic process	up-down	1.22	-1.5	3.61e-02	1.71e-05	1308	998
Breast cancer	Alzheimer's disease	Gene Ontology	microtubule based process	up-down	1.71	-1.66	1.07e-08	2.64e-05	719	513
Breast cancer	Alzheimer's disease	Gene Ontology	proteasome accessory complex	up-down	1.79	-2.35	2.34e-02	2.73e-05	23	23
Breast cancer	Alzheimer's disease	Gene Ontology	trna processing	up-down	1.7	-2.11	3.05e-03	3.53e-05	121	89
Breast cancer	Alzheimer's disease	Gene Ontology	rna splicing via transesterification reactions	up-down	1.45	-1.79	7.77e-03	4.97e-05	317	261
Breast cancer	Alzheimer's disease	Gene Ontology	protein containing complex localization	up-down	1.63	-1.8	5.52e-04	8.83e-05	268	214
Breast cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex binding	up-down	1.74	-2.02	2.16e-03	9.86e-05	122	97
Breast cancer	Alzheimer's disease	Gene Ontology	nucleotide excision repair	up-down	1.58	-2.06	3.02e-02	1.14e-04	107	94
Breast cancer	Alzheimer's disease	Gene Ontology	rna localization	up-down	1.76	-1.83	1.33e-04	1.67e-04	211	176
Breast cancer	Alzheimer's disease	Gene Ontology	proteasome core complex	up-down	1.74	-2.18	2.99e-02	1.69e-04	18	16
Breast cancer	Alzheimer's disease	Gene Ontology	nuclear outer membrane endoplasmic reticulum membrane network	up-down	1.29	-1.5	1.17e-02	1.73e-04	1028	740
Breast cancer	Alzheimer's disease	Gene Ontology	antigen processing and presentation of exogenous peptide antigen via mhc class i	up-down	1.74	-2.14	8.57e-03	1.76e-04	70	61
Breast cancer	Alzheimer's disease	Gene Ontology	nuclear envelope	up-down	1.43	-1.66	7.30e-03	2.51e-04	451	357
Breast cancer	Alzheimer's disease	Gene Ontology	drug binding	up-down	1.52	-1.4	1.07e-08	2.88e-04	1622	1289
Breast cancer	Alzheimer's disease	Gene Ontology	proteasomal ubiquitin independent protein catabolic process	up-down	1.7	-2.15	4.83e-02	2.89e-04	20	18
Breast cancer	Alzheimer's disease	Gene Ontology	establishment of organelle localization	up-down	1.57	-1.69	2.92e-04	3.31e-04	396	316
Breast cancer	Alzheimer's disease	Gene Ontology	antigen processing and presentation	up-down	1.9	-1.77	2.19e-06	4.17e-04	212	184
Breast cancer	Alzheimer's disease	Gene Ontology	telomerase rna localization	up-down	1.97	-2.12	2.28e-03	4.42e-04	17	16
Breast cancer	Alzheimer's disease	Gene Ontology	tubulin binding	up-down	1.46	-1.73	8.22e-03	4.80e-04	329	245
Breast cancer	Alzheimer's disease	Gene Ontology	retrograde vesicle mediated transport golgi to endoplasmic reticulum	up-down	1.96	-1.98	1.58e-04	4.85e-04	81	71
Breast cancer	Alzheimer's disease	Gene Ontology	atpase activity	up-down	2.01	-1.66	1.07e-08	5.30e-04	416	320
Breast cancer	Alzheimer's disease	Gene Ontology	spliceosomal tri snrnp complex	up-down	1.98	-2.13	1.21e-03	8.09e-04	31	27
Breast cancer	Alzheimer's disease	Gene Ontology	trna modification	up-down	1.69	-1.96	9.10e-03	8.15e-04	82	58
Breast cancer	Alzheimer's disease	Gene Ontology	microtubule based movement	up-down	1.5	-1.73	1.06e-02	9.22e-04	271	178
Breast cancer	Alzheimer's disease	Gene Ontology	rna splicing	up-down	1.36	-1.63	2.84e-02	1.06e-03	397	320
Breast cancer	Alzheimer's disease	Gene Ontology	positive regulation of telomerase rna localization to cajal body	up-down	1.86	-2.09	7.18e-03	1.14e-03	13	12
Breast cancer	Alzheimer's disease	Gene Ontology	mrna processing	up-down	1.48	-1.6	1.86e-03	1.21e-03	461	365
Breast cancer	Alzheimer's disease	Gene Ontology	carbohydrate derivative biosynthetic process	up-down	1.35	-1.53	9.49e-03	1.35e-03	638	493
Breast cancer	Alzheimer's disease	Gene Ontology	sm like protein family complex	up-down	1.83	-1.93	1.82e-03	1.40e-03	69	58
Breast cancer	Alzheimer's disease	Gene Ontology	u2 type spliceosomal complex	up-down	1.66	-1.93	1.84e-02	1.70e-03	88	70
Breast cancer	Alzheimer's disease	Gene Ontology	cell cycle phase transition	up-down	1.99	-1.49	1.07e-08	1.81e-03	580	479
Breast cancer	Alzheimer's disease	Gene Ontology	threonine type peptidase activity	up-down	1.73	-2.05	4.23e-02	2.68e-03	19	17
Breast cancer	Alzheimer's disease	Gene Ontology	kinetochore	up-down	2.45	-1.78	1.07e-08	2.90e-03	132	101
Breast cancer	Alzheimer's disease	Gene Ontology	spliceosomal complex	up-down	1.6	-1.74	5.47e-03	3.09e-03	170	135
Breast cancer	Alzheimer's disease	Gene Ontology	regulation of cell cycle phase transition	up-down	1.87	-1.54	1.07e-08	3.14e-03	430	351
Breast cancer	Alzheimer's disease	Gene Ontology	dna repair	up-down	2.2	-1.5	1.07e-08	3.85e-03	517	394
Breast cancer	Alzheimer's disease	Gene Ontology	antigen processing and presentation of peptide antigen via mhc class i	up-down	1.71	-1.84	7.62e-03	3.95e-03	91	79
Breast cancer	Alzheimer's disease	Gene Ontology	spliceosomal snrnp assembly	up-down	1.64	-1.96	3.94e-02	4.45e-03	36	33
Breast cancer	Alzheimer's disease	Gene Ontology	catalytic step 2 spliceosome	up-down	1.64	-1.83	1.39e-02	4.52e-03	82	64
Breast cancer	Alzheimer's disease	Gene Ontology	disulfide oxidoreductase activity	up-down	1.7	-1.99	2.06e-02	4.53e-03	36	30
Breast cancer	Alzheimer's disease	Gene Ontology	protein localization to chromosome telomeric region	up-down	1.71	-1.99	4.68e-02	5.08e-03	27	25
Breast cancer	Alzheimer's disease	Gene Ontology	rna export from nucleus	up-down	1.85	-1.72	2.36e-04	5.26e-03	124	101
Breast cancer	Alzheimer's disease	Gene Ontology	nuclear export	up-down	1.67	-1.66	1.60e-03	5.27e-03	182	148
Breast cancer	Alzheimer's disease	Gene Ontology	establishment of rna localization	up-down	1.58	-1.69	7.00e-03	5.52e-03	180	150
Breast cancer	Alzheimer's disease	Gene Ontology	microtubule cytoskeleton organization	up-down	1.77	-1.49	1.07e-08	6.47e-03	531	389
Breast cancer	Alzheimer's disease	Gene Ontology	organelle assembly	up-down	1.38	-1.41	3.12e-03	6.47e-03	791	571
Breast cancer	Alzheimer's disease	Gene Ontology	intrinsic component of endoplasmic reticulum membrane	up-down	1.7	-1.72	1.46e-03	6.68e-03	151	104
Breast cancer	Alzheimer's disease	Gene Ontology	rna polymerase complex	up-down	1.58	-1.81	2.85e-02	7.01e-03	100	83
Breast cancer	Alzheimer's disease	Gene Ontology	regulation of microtubule based process	up-down	1.68	-1.62	6.54e-04	7.17e-03	209	166
Breast cancer	Alzheimer's disease	Gene Ontology	establishment of localization in cell	up-down	1.44	-1.48	2.43e-03	7.25e-03	517	416
Breast cancer	Alzheimer's disease	Gene Ontology	regulation of establishment of protein localization to chromosome	up-down	1.84	-1.96	8.01e-03	7.48e-03	10	10
Breast cancer	Alzheimer's disease	Gene Ontology	antigen processing and presentation of peptide or polysaccharide antigen via mhc class ii	up-down	1.9	-1.78	1.79e-04	7.81e-03	96	82
Breast cancer	Alzheimer's disease	Gene Ontology	small nuclear ribonucleoprotein complex	up-down	1.82	-1.86	3.12e-03	9.04e-03	60	51
Breast cancer	Alzheimer's disease	Gene Ontology	regulation of protein localization to chromosome telomeric region	up-down	1.87	-1.91	3.88e-03	9.82e-03	12	11
Breast cancer	Alzheimer's disease	Gene Ontology	nucleobase containing compound transport	up-down	1.61	-1.58	1.52e-03	1.06e-02	222	179
Breast cancer	Alzheimer's disease	Gene Ontology	protein n linked glycosylation	up-down	1.79	-1.73	3.45e-03	1.08e-02	75	58
Breast cancer	Alzheimer's disease	Gene Ontology	centrosome	up-down	1.76	-1.47	1.07e-08	1.10e-02	566	417
Breast cancer	Alzheimer's disease	Gene Ontology	multi organism localization	up-down	1.65	-1.85	2.02e-02	1.11e-02	60	50
Breast cancer	Alzheimer's disease	Gene Ontology	precatalytic spliceosome	up-down	1.74	-1.85	1.56e-02	1.13e-02	51	42
Breast cancer	Alzheimer's disease	Gene Ontology	nuclear pore	up-down	1.77	-1.77	3.21e-03	1.14e-02	82	70
Breast cancer	Alzheimer's disease	Gene Ontology	cellular response to heat	up-down	1.53	-1.64	3.52e-02	1.17e-02	125	107
Breast cancer	Alzheimer's disease	Gene Ontology	spindle organization	up-down	2.25	-1.66	1.07e-08	1.29e-02	160	127
Breast cancer	Alzheimer's disease	Gene Ontology	microtubule binding	up-down	1.46	-1.54	2.30e-02	1.33e-02	244	178
Breast cancer	Alzheimer's disease	Gene Ontology	carbohydrate derivative metabolic process	up-down	1.26	-1.34	1.86e-02	1.34e-02	1061	835
Breast cancer	Alzheimer's disease	Gene Ontology	positive regulation of telomere maintenance via telomere lengthening	up-down	1.79	-1.88	1.92e-02	1.34e-02	35	30
Breast cancer	Alzheimer's disease	Gene Ontology	methylosome	up-down	1.8	-1.88	1.12e-02	1.63e-02	12	12
Breast cancer	Alzheimer's disease	Gene Ontology	rna dependent dna biosynthetic process	up-down	1.8	-1.73	3.90e-03	1.63e-02	68	59
Breast cancer	Alzheimer's disease	Gene Ontology	microtubule associated complex	up-down	1.75	-1.62	7.00e-04	1.83e-02	147	104
Breast cancer	Alzheimer's disease	Gene Ontology	picln sm protein complex	up-down	1.76	-1.76	7.81e-03	1.96e-02	6	6
Breast cancer	Alzheimer's disease	Gene Ontology	rna modification	up-down	1.65	-1.61	3.21e-03	2.04e-02	152	106
Breast cancer	Alzheimer's disease	Gene Ontology	proteasome core complex beta subunit complex	up-down	1.79	-1.86	1.68e-02	2.08e-02	10	10
Breast cancer	Alzheimer's disease	Gene Ontology	histone mrna metabolic process	up-down	1.86	-1.83	1.21e-02	2.21e-02	25	17
Breast cancer	Alzheimer's disease	Gene Ontology	cytoskeleton dependent cytokinesis	up-down	1.87	-1.7	5.69e-04	2.39e-02	90	67
Breast cancer	Alzheimer's disease	Gene Ontology	positive regulation of establishment of protein localization to telomere	up-down	1.78	-1.82	1.02e-02	2.39e-02	8	8
Breast cancer	Alzheimer's disease	Gene Ontology	protein localization to nucleoplasm	up-down	1.76	-1.82	2.10e-02	2.39e-02	10	8
Breast cancer	Alzheimer's disease	Gene Ontology	isomerase activity	up-down	1.54	-1.56	2.16e-02	2.55e-02	149	110
Breast cancer	Alzheimer's disease	Gene Ontology	regulation of telomere maintenance via telomere lengthening	up-down	1.91	-1.69	8.46e-04	2.60e-02	57	46
Breast cancer	Alzheimer's disease	Gene Ontology	mitotic cell cycle	up-down	2.05	-1.31	1.07e-08	2.61e-02	956	792
Breast cancer	Alzheimer's disease	Gene Ontology	smn sm protein complex	up-down	1.89	-1.85	6.46e-03	2.72e-02	15	13
Breast cancer	Alzheimer's disease	Gene Ontology	spindle	up-down	2.05	-1.46	1.07e-08	2.80e-02	347	261
Breast cancer	Alzheimer's disease	Gene Ontology	establishment of protein localization to telomere	up-down	1.83	-1.75	1.56e-02	2.82e-02	16	16
Breast cancer	Alzheimer's disease	Gene Ontology	mitotic cytokinesis	up-down	1.97	-1.73	1.84e-04	2.84e-02	65	51
Breast cancer	Alzheimer's disease	Gene Ontology	postreplication repair	up-down	1.95	-1.73	7.82e-04	2.85e-02	50	39
Breast cancer	Alzheimer's disease	Gene Ontology	dna templated transcription elongation	up-down	1.72	-1.59	4.32e-03	2.95e-02	106	89
Breast cancer	Alzheimer's disease	Gene Ontology	microtubule organizing center	up-down	1.71	-1.36	1.07e-08	3.16e-02	737	520
Breast cancer	Alzheimer's disease	Gene Ontology	intracellular protein transmembrane transport	up-down	1.61	-1.7	4.72e-02	3.26e-02	45	33
Breast cancer	Alzheimer's disease	Gene Ontology	centriolar satellite	up-down	1.59	-1.66	2.29e-02	3.29e-02	96	69
Breast cancer	Alzheimer's disease	Gene Ontology	microtubule cytoskeleton organization involved in mitosis	up-down	2.25	-1.53	1.07e-08	3.45e-02	129	109
Breast cancer	Alzheimer's disease	Gene Ontology	u5 snrnp	up-down	1.71	-1.77	4.41e-02	3.73e-02	16	14
Breast cancer	Alzheimer's disease	Gene Ontology	host cellular component	up-down	1.75	-1.63	6.46e-03	3.78e-02	73	59
Breast cancer	Alzheimer's disease	Gene Ontology	spindle microtubule	up-down	2.11	-1.66	2.80e-05	3.82e-02	59	48
Breast cancer	Alzheimer's disease	Gene Ontology	condensed chromosome centromeric region	up-down	2.55	-1.57	1.07e-08	3.88e-02	115	87
Breast cancer	Alzheimer's disease	Gene Ontology	ncrna export from nucleus	up-down	1.94	-1.7	1.46e-03	4.01e-02	37	31
Breast cancer	Alzheimer's disease	Gene Ontology	chaperonin containing t complex	up-down	1.78	-1.77	8.38e-03	4.28e-02	9	9
Breast cancer	Alzheimer's disease	Gene Ontology	ciliary basal body plasma membrane docking	up-down	1.73	-1.54	5.61e-03	4.35e-02	94	77
Breast cancer	Alzheimer's disease	Gene Ontology	dna templated transcription termination	up-down	1.61	-1.58	2.53e-02	4.82e-02	71	58
Breast cancer	Parkinson's disease	Canonical Pathways	naba - matrisome	down-up	-1.31	1.66	4.22e-04	2.26e-08	951	731
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - transcriptional regulation of white adipocyte differentiation	down-up	-1.63	1.99	8.00e-03	3.71e-04	82	69
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - complement cascade	down-up	-1.66	1.96	1.83e-02	2.68e-03	57	49
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - metallothioneins bind metals	down-up	-1.98	2.04	2.85e-03	3.09e-03	9	9
Breast cancer	Parkinson's disease	Canonical Pathways	pid - integrin4 pathway	down-up	-1.88	2.04	1.37e-02	3.51e-03	11	11
Breast cancer	Parkinson's disease	Canonical Pathways	pid - rxr vdr pathway	down-up	-1.89	2.1	9.63e-03	3.98e-03	26	24
Breast cancer	Parkinson's disease	Canonical Pathways	kegg - complement and coagulation cascades	down-up	-1.46	1.77	4.24e-02	8.50e-03	67	64
Breast cancer	Parkinson's disease	Canonical Pathways	pid - angiopoietin receptor pathway	down-up	-1.62	1.78	2.26e-02	1.02e-02	49	48
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - response to metal ions	down-up	-1.98	1.99	5.90e-03	1.41e-02	12	12
Breast cancer	Parkinson's disease	Canonical Pathways	pid - il6 7 pathway	down-up	-1.7	1.72	1.75e-02	1.81e-02	47	46
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - runx3 regulates notch signaling	down-up	-1.87	1.95	1.80e-02	1.84e-02	14	12
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - nuclear receptor transcription pathway	down-up	-1.81	1.69	4.36e-03	2.99e-02	51	50
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - il 6 type cytokine receptor ligand interactions	down-up	-1.77	1.92	4.63e-02	3.01e-02	16	14
Breast cancer	Parkinson's disease	Canonical Pathways	kegg - adipocytokine signaling pathway	down-up	-1.55	1.58	3.44e-02	4.02e-02	66	61
Breast cancer	Parkinson's disease	Canonical Pathways	pid - ap1 pathway	down-up	-1.59	1.54	2.75e-02	4.25e-02	70	66
Breast cancer	Parkinson's disease	Canonical Pathways	naba - core matrisome	down-up	-1.62	1.39	1.63e-04	4.37e-02	266	196
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - interleukin 6 family signaling	down-up	-1.78	1.76	3.37e-02	4.57e-02	23	21
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - eukaryotic translation elongation	down-up	-2.45	1.53	6.24e-09	4.74e-02	74	64
Breast cancer	Parkinson's disease	Canonical Pathways	kegg - proteasome	up-down	1.97	-2.59	6.34e-04	7.41e-09	41	39
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - auf1 hnrnp d0 binds and destabilizes mrna	up-down	1.87	-2.57	3.34e-03	7.41e-09	50	48
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - cross presentation of soluble exogenous antigens endosomes	up-down	1.91	-2.58	1.37e-03	7.41e-09	47	43
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - defective cftr causes cystic fibrosis	up-down	1.76	-2.57	7.91e-03	7.41e-09	58	51
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - degradation of gli1 by the proteasome	up-down	1.75	-2.62	8.07e-03	7.41e-09	57	53
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - golgi to er retrograde transport	up-down	1.87	-2.42	5.76e-05	7.41e-09	127	103
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - hedgehog ligand biogenesis	up-down	1.83	-2.62	3.36e-03	7.41e-09	61	54
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - hiv infection	up-down	1.9	-2.17	2.90e-07	7.41e-09	221	196
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - host interactions of hiv factors	up-down	2.06	-2.47	1.57e-07	7.41e-09	127	113
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - membrane trafficking	up-down	1.29	-1.87	2.32e-02	7.41e-09	605	477
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of polyamines	up-down	2.05	-2.6	6.63e-05	7.41e-09	56	52
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - mitotic g2 g2 m phases	up-down	2.08	-2.21	7.78e-09	7.41e-09	187	163
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - negative regulation of notch4 signaling	up-down	1.71	-2.72	1.37e-02	7.41e-09	52	50
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - regulation of ras by gaps	up-down	1.72	-2.6	4.67e-03	7.41e-09	64	55
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - separation of sister chromatids	up-down	2.33	-2.24	6.20e-09	7.41e-09	179	151
