disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - the role of gtse1 in g2 m progression after g2 checkpoint	up-down	2.03	-2.54	1.41e-04	5.07e-09	62	66
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of polyamines	up-down	2.07	-2.6	3.15e-04	5.32e-09	51	52
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of axin	up-down	2.06	-2.6	2.36e-04	6.93e-09	46	49
Cervical cancer	Alzheimer's disease	Canonical Pathways	kegg - proteasome	up-down	2.17	-2.64	3.06e-05	7.66e-09	37	39
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of dvl	up-down	2.06	-2.57	2.32e-04	8.12e-09	49	51
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - dna replication pre initiation	up-down	2.69	-2.48	3.66e-09	1.16e-08	76	78
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - cross presentation of soluble exogenous antigens endosomes	up-down	1.9	-2.63	4.81e-03	1.37e-08	41	43
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - post translational protein modification	up-down	1.55	-1.65	1.86e-08	2.07e-08	1190	1021
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - apc c mediated degradation of cell cycle proteins	up-down	2.24	-2.49	1.24e-06	2.21e-08	75	73
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - scf skp2 mediated degradation of p27 p21	up-down	2.03	-2.51	1.84e-04	2.48e-08	53	57
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular response to hypoxia	up-down	1.92	-2.48	8.81e-04	5.04e-08	67	67
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - organelle biogenesis and maintenance	up-down	1.87	-2.1	1.30e-06	7.19e-08	251	222
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of mrna stability by proteins that bind au rich elements	up-down	2.16	-2.39	2.87e-06	7.19e-08	76	76
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - stabilization of p53	up-down	2.11	-2.49	6.72e-05	7.39e-08	50	51
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - asymmetric localization of pcp proteins	up-down	1.7	-2.47	1.76e-02	7.92e-08	56	56
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - g2 m checkpoints	up-down	2.78	-2.22	3.66e-09	9.31e-08	137	137
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - dectin 1 mediated noncanonical nf kb signaling	up-down	1.77	-2.46	9.71e-03	1.18e-07	55	57
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of runx3 expression and activity	up-down	2.18	-2.45	3.06e-05	1.96e-07	48	51
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - abc transporter disorders	up-down	1.63	-2.36	3.19e-02	4.00e-07	64	64
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - s phase	up-down	2.79	-2.2	3.66e-09	5.17e-07	150	140
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - cyclin a cdk2 associated events at s phase entry	up-down	2.22	-2.31	6.85e-07	5.78e-07	77	77
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - downstream signaling events of b cell receptor bcr	up-down	1.79	-2.32	6.43e-03	1.56e-06	72	73
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - m phase	up-down	2.8	-1.84	3.66e-09	1.80e-06	331	316
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle	up-down	2.99	-1.7	3.66e-09	1.81e-06	564	534
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - uch proteinases	up-down	2.23	-2.25	2.53e-07	1.99e-06	78	76
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - g1 s dna damage checkpoints	up-down	2.3	-2.31	1.23e-06	2.00e-06	60	61
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - processing of capped intron containing pre mrna	up-down	2.85	-2.01	3.66e-09	2.11e-06	205	188
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - transcription coupled nucleotide excision repair tc ner	up-down	2.17	-2.3	1.77e-06	2.86e-06	69	69
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - nucleotide excision repair	up-down	2.33	-2.23	4.34e-09	3.27e-06	99	95
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of tc ner pre incision complex	up-down	1.78	-2.36	9.50e-03	4.15e-06	47	47
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - fceri mediated nf kb activation	up-down	1.63	-2.27	2.13e-02	6.88e-06	71	71
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv life cycle	up-down	2.4	-2.1	3.66e-09	7.24e-06	128	126
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - mapk6 mapk4 signaling	up-down	1.7	-2.2	1.08e-02	8.14e-06	80	79
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - trna aminoacylation	up-down	1.79	-2.38	6.40e-03	1.01e-05	38	32
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle mitotic	up-down	2.97	-1.7	3.66e-09	1.21e-05	466	444
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by notch4	up-down	1.79	-2.21	2.43e-03	2.28e-05	73	74
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular responses to external stimuli	up-down	1.63	-1.65	9.85e-06	3.11e-05	492	475
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of beta catenin by the destruction complex	up-down	1.75	-2.11	4.03e-03	4.67e-05	73	76
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - pten regulation	up-down	1.87	-2.05	1.21e-04	4.83e-05	124	118
Cervical cancer	Alzheimer's disease	Canonical Pathways	kegg - aminoacyl trna biosynthesis	up-down	1.71	-2.3	2.10e-02	5.35e-05	37	28
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial biogenesis	up-down	1.54	-2.13	3.82e-02	6.12e-05	81	75
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic g1 phase and g1 s transition	up-down	2.81	-1.93	3.66e-09	6.43e-05	136	138
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna splicing	up-down	2.73	-1.91	3.66e-09	8.89e-05	164	147
Cervical cancer	Alzheimer's disease	Canonical Pathways	kegg - ubiquitin mediated proteolysis	up-down	1.97	-2.01	2.98e-05	1.08e-04	121	110
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - global genome nucleotide excision repair gg ner	up-down	2.23	-2.11	2.81e-07	1.23e-04	79	74
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - infectious disease	up-down	1.58	-1.54	2.08e-05	2.58e-04	595	582
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - ub specific processing proteases	up-down	1.89	-1.85	5.77e-05	2.58e-04	155	160
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - deubiquitination	up-down	1.96	-1.76	3.43e-07	3.66e-04	220	217
Cervical cancer	Alzheimer's disease	Canonical Pathways	kegg - rna degradation	up-down	2.32	-2.1	5.43e-07	4.38e-04	56	47
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - trna processing	up-down	2.35	-1.95	3.66e-09	4.38e-04	96	84
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - antigen processing cross presentation	up-down	1.91	-1.97	4.94e-04	4.68e-04	77	82
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - cilium assembly	up-down	1.84	-1.8	6.16e-05	6.01e-04	170	147
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - dual incision in tc ner	up-down	2.18	-2.03	3.57e-05	6.07e-04	58	56
Cervical cancer	Alzheimer's disease	Canonical Pathways	kegg - spliceosome	up-down	2.67	-1.88	3.66e-09	8.97e-04	108	97
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of incision complex in gg ner	up-down	2.03	-2.03	3.65e-04	9.27e-04	40	39
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - viral messenger rna synthesis	up-down	2.34	-2.03	1.33e-06	1.19e-03	36	38
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - tnfr2 non canonical nf kb pathway	up-down	1.64	-1.91	1.71e-02	1.21e-03	90	88
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - clec7a dectin 1 signaling	up-down	1.63	-1.9	2.52e-02	1.25e-03	86	89
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - rrna modification in the nucleus and cytosol	up-down	1.6	-2.01	4.83e-02	1.44e-03	53	47
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by the b cell receptor bcr	up-down	1.51	-1.84	3.22e-02	1.56e-03	96	99
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic spindle checkpoint	up-down	2.79	-1.83	3.66e-09	1.78e-03	94	86
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - dna repair	up-down	2.74	-1.64	3.66e-09	1.89e-03	270	254
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - adaptive immune system	up-down	1.58	-1.47	1.26e-05	1.90e-03	643	567
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna splicing minor pathway	up-down	2.17	-2.04	3.71e-05	2.09e-03	48	43
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - snrnp assembly	up-down	2.51	-1.95	1.03e-08	2.35e-03	46	44
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - disorders of transmembrane transporters	up-down	1.72	-1.71	1.70e-03	3.42e-03	149	147
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - transcriptional regulation by tp53	up-down	2.4	-1.57	3.66e-09	4.27e-03	318	291
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - folding of actin by cct tric	up-down	1.82	-1.98	7.17e-03	4.50e-03	8	9
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - transcriptional regulation by runx2	up-down	1.51	-1.76	3.27e-02	4.78e-03	108	108
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular response to heat stress	up-down	2.16	-1.81	2.78e-06	5.49e-03	86	83
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of hsf1 mediated heat shock response	up-down	2.29	-1.82	5.14e-07	5.66e-03	67	67
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - antiviral mechanism by ifn stimulated genes	up-down	2.39	-1.81	4.60e-09	6.21e-03	70	70
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - copi dependent golgi to er retrograde traffic	up-down	1.59	-1.8	3.58e-02	6.27e-03	80	75
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - trna processing in the nucleus	up-down	2.41	-1.88	1.35e-07	6.43e-03	51	46
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of plk1 activity at g2 m transition	up-down	2.2	-1.82	5.43e-07	6.43e-03	78	74
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - dna damage recognition in gg ner	up-down	1.7	-1.88	2.45e-02	7.19e-03	37	34
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - translesion synthesis by polk	up-down	1.76	-1.89	2.55e-02	7.56e-03	17	15
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - ns1 mediated effects on host pathways	up-down	2.45	-1.88	3.53e-08	7.78e-03	33	34
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - glucose metabolism	up-down	2.16	-1.72	2.78e-06	8.48e-03	83	82
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - protein folding	up-down	1.65	-1.76	1.44e-02	8.75e-03	81	76
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna capping	up-down	1.85	-1.93	8.87e-03	9.80e-03	25	27
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of the early elongation complex	up-down	1.97	-1.9	1.92e-03	1.04e-02	27	28
Cervical cancer	Alzheimer's disease	Canonical Pathways	kegg - purine metabolism	up-down	1.51	-1.67	2.89e-02	1.06e-02	142	130
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - rho gtpases activate formins	up-down	2.59	-1.69	3.66e-09	1.21e-02	114	109
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - translesion synthesis by polh	up-down	1.89	-1.89	8.57e-03	1.24e-02	19	18
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - ksrp khsrp binds and destabilizes mrna	up-down	1.91	-1.83	6.39e-03	1.38e-02	17	15
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - transcription of the hiv genome	up-down	2.23	-1.75	1.32e-05	1.41e-02	58	62
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - aurka activation by tpx2	up-down	2.4	-1.67	3.69e-08	1.65e-02	65	61
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - glycolysis	up-down	2.33	-1.67	2.96e-07	1.65e-02	64	63
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv transcription initiation	up-down	2.02	-1.78	3.90e-04	1.66e-02	40	42
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - deadenylation dependent mrna decay	up-down	1.84	-1.83	5.31e-03	1.70e-02	54	43
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - recruitment of mitotic centrosome proteins and complexes	up-down	2.26	-1.74	4.61e-07	1.85e-02	68	65
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - c type lectin receptors clrs	up-down	1.44	-1.62	3.95e-02	1.88e-02	120	116
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - apc cdc20 mediated degradation of nek2a	up-down	1.9	-1.83	4.25e-03	1.90e-02	23	18
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of rna pol ii elongation complex	up-down	1.97	-1.71	8.97e-04	1.97e-02	49	50
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - runx1 regulates transcription of genes involved in differentiation of hscs	up-down	1.96	-1.68	1.47e-04	1.98e-02	91	94
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - recruitment of numa to mitotic centrosomes	up-down	2.13	-1.69	4.97e-06	2.03e-02	76	74
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv transcription elongation	up-down	2.1	-1.73	2.94e-04	2.03e-02	36	38
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - interactions of vpr with host cellular proteins	up-down	2.37	-1.8	5.43e-07	2.05e-02	31	31
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of mature transcript to cytoplasm	up-down	2.63	-1.62	3.66e-09	2.26e-02	65	61
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - dna damage bypass	up-down	2.2	-1.69	2.95e-05	2.28e-02	44	40
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic prometaphase	up-down	2.87	-1.52	3.66e-09	2.43e-02	167	160
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - resolution of sister chromatid cohesion	up-down	2.73	-1.58	3.66e-09	2.50e-02	102	99
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of the slbp dependant mature mrna	up-down	2.37	-1.76	6.43e-07	2.60e-02	30	30
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - protein ubiquitination	up-down	1.88	-1.64	8.88e-04	2.61e-02	71	58
Cervical cancer	Alzheimer's disease	Canonical Pathways	kegg - nucleotide excision repair	up-down	2.25	-1.67	1.80e-05	2.63e-02	41	40
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - resolution of ap sites via the multiple nucleotide patch replacement pathway	up-down	2.34	-1.73	3.31e-06	2.78e-02	23	22
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - nuclear envelope ne reassembly	up-down	2.22	-1.65	4.50e-06	2.93e-02	57	54
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - rna polymerase iii transcription initiation from type 3 promoter	up-down	1.71	-1.72	2.63e-02	2.93e-02	23	22
Cervical cancer	Alzheimer's disease	Canonical Pathways	biocarta - sm pathway	up-down	1.95	-1.76	4.37e-03	3.00e-02	13	13
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - processing and activation of sumo	up-down	1.85	-1.67	4.73e-03	3.36e-02	8	7
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - interactions of rev with host cellular proteins	up-down	2.34	-1.72	1.39e-06	3.65e-02	30	30
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - tcr signaling	up-down	1.91	-1.61	1.18e-04	3.97e-02	102	105
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - dual incision in gg ner	up-down	2.18	-1.68	3.24e-05	4.11e-02	39	37
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - recognition of dna damage by pcna containing replication complex	up-down	1.99	-1.74	8.28e-04	4.23e-02	29	28
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - anchoring of the basal body to the plasma membrane	up-down	2.19	-1.54	1.28e-06	4.27e-02	85	78
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - programmed cell death	up-down	1.91	-1.47	2.95e-05	4.27e-02	164	161
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - inhibition of the proteolytic activity of apc c required for the onset of anaphase by mitotic spindle checkpoint components	up-down	2.01	-1.71	2.65e-03	4.28e-02	18	13
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - abortive elongation of hiv 1 transcript in the absence of tat	up-down	1.86	-1.74	1.70e-02	4.32e-02	18	19
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - perk regulates gene expression	up-down	1.94	-1.69	2.31e-03	4.52e-02	30	30
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna decay by 5 to 3 exoribonuclease	up-down	1.76	-1.74	3.94e-02	4.56e-02	15	12
Cervical cancer	Alzheimer's disease	Canonical Pathways	reactome - pcna dependent long patch base excision repair	up-down	2.28	-1.7	1.22e-05	4.80e-02	20	20
