disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell population proliferation	down-up	-1.5	2.02	3.34e-05	5.63e-09	754	734
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of developmental process	down-up	-1.73	1.66	8.56e-09	5.63e-09	1159	1092
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of immune system process	down-up	-1.82	1.71	8.56e-09	5.63e-09	863	843
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of multicellular organismal process	down-up	-1.68	1.51	8.56e-09	5.63e-09	1483	1412
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of transcription by rna polymerase ii	down-up	-1.21	1.99	3.72e-02	5.63e-09	1002	952
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of vasculature development	down-up	-2.42	2.44	8.56e-09	5.63e-09	163	158
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cell activation	down-up	-1.84	2.11	3.17e-08	5.63e-09	451	432
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cell adhesion	down-up	-1.94	1.83	8.56e-09	5.63e-09	572	563
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cell population proliferation	down-up	-1.54	1.89	8.56e-09	5.63e-09	1347	1310
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of immune system process	down-up	-1.9	1.83	8.56e-09	5.63e-09	1221	1185
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte proliferation	down-up	-1.48	2.38	2.49e-02	5.63e-09	186	183
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of lymphocyte activation	down-up	-1.48	2.09	1.67e-03	5.63e-09	354	337
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of vasculature development	down-up	-2.3	2.18	8.56e-09	5.63e-09	286	274
Lung cancer	Alzheimer's disease	Gene Ontology	response to bacterium	down-up	-1.99	2.17	8.56e-09	5.63e-09	492	459
Lung cancer	Alzheimer's disease	Gene Ontology	response to biotic stimulus	down-up	-1.63	1.63	8.56e-09	5.63e-09	1141	1089
Lung cancer	Alzheimer's disease	Gene Ontology	response to lipid	down-up	-1.78	1.72	8.56e-09	5.63e-09	791	784
Lung cancer	Alzheimer's disease	Gene Ontology	response to molecule of bacterial origin	down-up	-2.13	2.11	8.56e-09	5.63e-09	291	289
Lung cancer	Alzheimer's disease	Gene Ontology	response to wounding	down-up	-1.86	1.93	8.56e-09	5.63e-09	561	557
Lung cancer	Alzheimer's disease	Gene Ontology	skeletal system development	down-up	-1.34	2.33	2.17e-02	5.63e-09	447	419
Lung cancer	Alzheimer's disease	Gene Ontology	tube development	down-up	-1.85	2.35	8.56e-09	5.63e-09	896	858
Lung cancer	Alzheimer's disease	Gene Ontology	tube morphogenesis	down-up	-1.97	2.34	8.56e-09	5.63e-09	726	694
Lung cancer	Alzheimer's disease	Gene Ontology	t cell activation	down-up	-1.7	2.18	1.31e-05	5.63e-09	389	373
Lung cancer	Alzheimer's disease	Gene Ontology	urogenital system development	down-up	-1.33	2.13	4.95e-02	5.63e-09	292	284
Lung cancer	Alzheimer's disease	Gene Ontology	wound healing	down-up	-1.87	2.02	8.56e-09	5.63e-09	464	461
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell adhesion	down-up	-2.04	2	8.56e-09	8.21e-09	340	333
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte differentiation	down-up	-1.7	2.13	2.76e-04	8.43e-09	233	218
Lung cancer	Alzheimer's disease	Gene Ontology	response to cytokine	down-up	-1.76	1.6	8.56e-09	1.12e-08	947	972
Lung cancer	Alzheimer's disease	Gene Ontology	t cell differentiation	down-up	-1.54	2.22	9.93e-03	1.22e-08	207	197
Lung cancer	Alzheimer's disease	Gene Ontology	cytokine receptor activity	down-up	-1.89	2.6	1.07e-03	1.33e-08	85	84
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of cytokine production	down-up	-1.78	2.12	7.71e-05	1.83e-08	221	220
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cell cell adhesion	down-up	-1.72	1.96	1.13e-05	2.37e-08	343	332
Lung cancer	Alzheimer's disease	Gene Ontology	renal system development	down-up	-1.33	2.09	4.10e-02	2.66e-08	260	249
Lung cancer	Alzheimer's disease	Gene Ontology	defense response to other organism	down-up	-1.52	1.62	8.76e-06	2.75e-08	839	805
Lung cancer	Alzheimer's disease	Gene Ontology	heart development	down-up	-1.83	1.82	1.33e-08	4.92e-08	486	460
Lung cancer	Alzheimer's disease	Gene Ontology	muscle structure development	down-up	-1.68	1.76	1.00e-06	4.99e-08	537	505
Lung cancer	Alzheimer's disease	Gene Ontology	cytokine binding	down-up	-2.02	2.4	3.61e-05	5.18e-08	112	111
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of immune response	down-up	-1.88	1.62	8.56e-09	6.55e-08	784	775
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell activation	down-up	-1.67	2.06	2.94e-04	7.28e-08	269	263
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of immune effector process	down-up	-2.08	1.98	8.56e-09	7.72e-08	320	314
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell differentiation	down-up	-1.47	1.72	2.81e-04	8.51e-08	589	539
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of t cell activation	down-up	-1.51	2.07	4.08e-03	9.03e-08	265	256
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cell differentiation	down-up	-1.52	1.46	8.56e-09	1.12e-07	1529	1408
Lung cancer	Alzheimer's disease	Gene Ontology	t cell proliferation	down-up	-1.63	2.21	3.72e-03	1.66e-07	158	154
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of intracellular signal transduction	down-up	-1.68	1.6	8.56e-09	1.67e-07	843	794
Lung cancer	Alzheimer's disease	Gene Ontology	receptor complex	down-up	-1.6	1.93	2.31e-04	1.67e-07	339	323
Lung cancer	Alzheimer's disease	Gene Ontology	artery morphogenesis	down-up	-1.84	2.58	9.86e-03	2.43e-07	57	59
Lung cancer	Alzheimer's disease	Gene Ontology	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	down-up	-1.78	2.02	9.21e-05	3.03e-07	217	206
Lung cancer	Alzheimer's disease	Gene Ontology	myeloid cell differentiation	down-up	-1.63	1.88	8.11e-05	4.28e-07	344	329
Lung cancer	Alzheimer's disease	Gene Ontology	tumor necrosis factor superfamily cytokine production	down-up	-1.95	2.24	1.72e-04	6.02e-07	125	124
Lung cancer	Alzheimer's disease	Gene Ontology	side of membrane	down-up	-2	1.8	8.56e-09	7.99e-07	428	407
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of leukocyte cell cell adhesion	down-up	-1.64	2.08	4.11e-03	9.19e-07	185	183
Lung cancer	Alzheimer's disease	Gene Ontology	cellular response to biotic stimulus	down-up	-2.03	2.05	1.07e-06	1.07e-06	196	194
Lung cancer	Alzheimer's disease	Gene Ontology	epithelial cell development	down-up	-1.47	2.08	3.79e-02	1.07e-06	185	174
Lung cancer	Alzheimer's disease	Gene Ontology	defense response to bacterium	down-up	-1.47	2.11	2.55e-02	1.51e-06	178	157
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of lymphocyte activation	down-up	-1.55	2.23	2.47e-02	1.62e-06	118	120
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell activation	down-up	-1.98	2.13	9.09e-06	1.69e-06	160	159
Lung cancer	Alzheimer's disease	Gene Ontology	interleukin 6 production	down-up	-1.78	2.19	1.33e-03	1.81e-06	126	115
Lung cancer	Alzheimer's disease	Gene Ontology	artery development	down-up	-1.85	2.37	1.89e-03	1.85e-06	81	78
Lung cancer	Alzheimer's disease	Gene Ontology	t cell activation involved in immune response	down-up	-1.72	2.34	6.36e-03	1.85e-06	83	79
Lung cancer	Alzheimer's disease	Gene Ontology	epithelial cell proliferation	down-up	-1.78	1.82	2.47e-06	1.95e-06	333	321
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of locomotion	down-up	-2.09	1.66	8.56e-09	1.96e-06	476	467
Lung cancer	Alzheimer's disease	Gene Ontology	alpha beta t cell differentiation	down-up	-1.91	2.36	5.76e-04	2.09e-06	89	81
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cellular component movement	down-up	-2.14	1.54	8.56e-09	2.19e-06	846	803
Lung cancer	Alzheimer's disease	Gene Ontology	growth factor binding	down-up	-1.56	2.21	1.40e-02	2.36e-06	117	120
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell cell adhesion	down-up	-1.63	1.96	1.30e-03	2.54e-06	221	217
Lung cancer	Alzheimer's disease	Gene Ontology	cytokine metabolic process	down-up	-1.77	2.23	2.29e-03	2.99e-06	104	100
Lung cancer	Alzheimer's disease	Gene Ontology	heart morphogenesis	down-up	-1.9	1.93	3.52e-06	3.20e-06	224	209
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of hemopoiesis	down-up	-1.75	2.19	3.92e-03	4.79e-06	115	113
Lung cancer	Alzheimer's disease	Gene Ontology	epithelial cell apoptotic process	down-up	-2.05	2.26	8.94e-05	4.88e-06	89	90
Lung cancer	Alzheimer's disease	Gene Ontology	signaling receptor binding	down-up	-1.48	1.4	5.39e-07	5.03e-06	1239	1185
Lung cancer	Alzheimer's disease	Gene Ontology	interleukin 8 production	down-up	-1.95	2.38	2.16e-03	5.47e-06	63	62
Lung cancer	Alzheimer's disease	Gene Ontology	muscle organ development	down-up	-1.54	1.86	1.61e-03	5.95e-06	330	308
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of phosphatidylinositol 3 kinase signaling	down-up	-1.98	2.31	5.41e-04	6.06e-06	79	80
Lung cancer	Alzheimer's disease	Gene Ontology	response to growth factor	down-up	-1.8	1.56	8.56e-09	6.97e-06	588	572
Lung cancer	Alzheimer's disease	Gene Ontology	pattern recognition receptor signaling pathway	down-up	-1.53	2.04	1.78e-02	7.18e-06	160	154
Lung cancer	Alzheimer's disease	Gene Ontology	cell substrate adhesion	down-up	-1.98	1.83	3.63e-08	8.74e-06	294	284
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of mapk cascade	down-up	-1.77	1.65	8.56e-07	1.08e-05	441	437
Lung cancer	Alzheimer's disease	Gene Ontology	response to bmp	down-up	-1.53	2.12	2.86e-02	1.23e-05	135	122
Lung cancer	Alzheimer's disease	Gene Ontology	innate immune response	down-up	-1.59	1.54	3.09e-06	1.30e-05	690	671
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of body fluid levels	down-up	-1.82	1.66	6.78e-08	1.46e-05	420	419
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of signaling	down-up	-1.5	1.36	8.56e-09	1.74e-05	1560	1439
Lung cancer	Alzheimer's disease	Gene Ontology	cytokine secretion	down-up	-1.83	1.94	1.84e-04	1.82e-05	183	175
Lung cancer	Alzheimer's disease	Gene Ontology	immune effector process	down-up	-1.93	1.43	8.56e-09	2.07e-05	933	924
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of immune response	down-up	-1.75	1.54	1.78e-08	2.32e-05	616	609
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of phosphorus metabolic process	down-up	-1.74	1.44	8.56e-09	2.40e-05	937	905
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of myeloid cell differentiation	down-up	-1.57	1.88	6.87e-03	2.46e-05	190	184
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cytokine production	down-up	-1.52	1.7	1.60e-03	2.55e-05	381	365
Lung cancer	Alzheimer's disease	Gene Ontology	cell chemotaxis	down-up	-1.91	1.81	1.08e-06	2.70e-05	241	246
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of phagocytosis	down-up	-2.03	2.18	3.19e-04	2.99e-05	78	79
Lung cancer	Alzheimer's disease	Gene Ontology	multicellular organismal homeostasis	down-up	-1.47	1.65	1.57e-03	3.17e-05	421	388
Lung cancer	Alzheimer's disease	Gene Ontology	glomerulus development	down-up	-1.86	2.3	7.32e-03	3.36e-05	57	56
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of leukocyte differentiation	down-up	-1.86	2.01	9.34e-04	3.43e-05	128	127
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell differentiation	down-up	-1.74	1.47	8.56e-09	3.67e-05	831	794
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte mediated immunity	down-up	-2.21	1.91	6.16e-08	3.95e-05	166	161
Lung cancer	Alzheimer's disease	Gene Ontology	cellular response to lipid	down-up	-1.71	1.56	2.95e-07	4.28e-05	509	509
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of leukocyte cell cell adhesion	down-up	-1.57	2.11	3.03e-02	4.28e-05	95	99
Lung cancer	Alzheimer's disease	Gene Ontology	granulocyte migration	down-up	-1.83	2.01	4.68e-04	4.55e-05	117	119
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell cell adhesion	down-up	-1.83	1.96	4.75e-04	4.82e-05	142	140
Lung cancer	Alzheimer's disease	Gene Ontology	toll like receptor signaling pathway	down-up	-1.51	2.02	3.21e-02	4.88e-05	120	115
Lung cancer	Alzheimer's disease	Gene Ontology	coagulation	down-up	-2.07	1.72	8.56e-09	5.27e-05	276	285
Lung cancer	Alzheimer's disease	Gene Ontology	endothelial cell apoptotic process	down-up	-2.19	2.32	1.87e-04	5.38e-05	49	48
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of response to external stimulus	down-up	-1.7	1.45	8.56e-09	5.45e-05	886	845
Lung cancer	Alzheimer's disease	Gene Ontology	pri mirna transcription by rna polymerase ii	down-up	-2.01	2.33	2.59e-03	5.45e-05	40	41
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of hemopoiesis	down-up	-1.44	1.66	4.18e-03	6.39e-05	382	365
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of inflammatory response	down-up	-1.84	1.77	3.92e-06	8.09e-05	279	256
Lung cancer	Alzheimer's disease	Gene Ontology	erk1 and erk2 cascade	down-up	-2.01	1.76	3.99e-08	8.79e-05	250	245
Lung cancer	Alzheimer's disease	Gene Ontology	lymphocyte mediated immunity	down-up	-1.81	1.81	1.43e-04	9.19e-05	207	200
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell population proliferation	down-up	-1.55	1.49	3.03e-05	9.24e-05	591	580
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of epithelial cell apoptotic process	down-up	-2.1	2.18	1.67e-04	9.26e-05	68	69
Lung cancer	Alzheimer's disease	Gene Ontology	anchoring junction	down-up	-1.81	1.46	8.56e-09	1.01e-04	692	659
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of phagocytosis	down-up	-2.02	2.22	8.59e-04	1.01e-04	56	57
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of hemopoiesis	down-up	-1.81	1.9	6.52e-04	1.02e-04	155	156
Lung cancer	Alzheimer's disease	Gene Ontology	cardiac septum morphogenesis	down-up	-1.93	2.11	2.61e-03	1.08e-04	65	65
Lung cancer	Alzheimer's disease	Gene Ontology	endothelium development	down-up	-2.62	2.03	8.56e-09	1.18e-04	105	105
Lung cancer	Alzheimer's disease	Gene Ontology	mesenchyme development	down-up	-1.5	1.81	6.74e-03	1.23e-04	228	210
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of alpha beta t cell activation	down-up	-2.14	2.11	6.63e-05	1.24e-04	74	71
Lung cancer	Alzheimer's disease	Gene Ontology	cellular defense response	down-up	-1.81	2.25	1.81e-02	1.27e-04	42	45
Lung cancer	Alzheimer's disease	Gene Ontology	outflow tract morphogenesis	down-up	-1.87	2.14	3.32e-03	1.30e-04	72	72
Lung cancer	Alzheimer's disease	Gene Ontology	complement activation	down-up	-1.93	2.18	3.33e-03	1.43e-04	54	60
Lung cancer	Alzheimer's disease	Gene Ontology	aorta development	down-up	-1.85	2.26	6.17e-03	1.46e-04	50	47
Lung cancer	Alzheimer's disease	Gene Ontology	taxis	down-up	-1.78	1.5	3.60e-08	1.96e-04	539	516
Lung cancer	Alzheimer's disease	Gene Ontology	i kappab kinase nf kappab signaling	down-up	-1.48	1.77	1.04e-02	2.15e-04	228	202
Lung cancer	Alzheimer's disease	Gene Ontology	vasculogenesis	down-up	-1.87	2.07	3.62e-03	2.17e-04	73	70
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell adhesion	down-up	-1.72	1.73	2.60e-04	2.21e-04	228	230
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of humoral immune response	down-up	-1.74	2.14	1.87e-02	2.24e-04	54	60
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of protein modification process	down-up	-1.62	1.38	8.56e-09	2.41e-04	1011	964
Lung cancer	Alzheimer's disease	Gene Ontology	cardiac muscle tissue morphogenesis	down-up	-1.84	2.14	1.14e-02	2.51e-04	58	55
Lung cancer	Alzheimer's disease	Gene Ontology	phagocytosis	down-up	-2.21	1.72	8.56e-09	2.79e-04	214	214
Lung cancer	Alzheimer's disease	Gene Ontology	alpha beta t cell proliferation	down-up	-1.8	2.29	3.39e-02	3.48e-04	23	24
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of wound healing	down-up	-1.73	1.89	4.11e-03	3.70e-04	125	124
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of leukocyte differentiation	down-up	-1.52	2.04	4.91e-02	3.88e-04	80	77
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of tumor necrosis factor superfamily cytokine production	down-up	-1.93	2.18	3.27e-03	3.90e-04	46	48
Lung cancer	Alzheimer's disease	Gene Ontology	myeloid leukocyte migration	down-up	-1.99	1.75	4.52e-06	3.93e-04	173	175
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of epithelial cell proliferation	down-up	-2.06	1.81	9.55e-06	4.31e-04	155	155
Lung cancer	Alzheimer's disease	Gene Ontology	lymphocyte activation involved in immune response	down-up	-1.6	1.88	7.13e-03	4.66e-04	144	133
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of adaptive immune response	down-up	-2.07	1.88	5.52e-06	4.85e-04	134	129
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cell killing	down-up	-1.9	1.96	2.25e-03	4.95e-04	74	75
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of tumor necrosis factor superfamily cytokine production	down-up	-1.6	2.03	2.94e-02	5.07e-04	72	73
Lung cancer	Alzheimer's disease	Gene Ontology	cell killing	down-up	-1.69	1.85	3.68e-03	5.23e-04	123	125
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of lymphocyte differentiation	down-up	-1.76	2	7.18e-03	5.98e-04	79	83
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of fat cell differentiation	down-up	-1.85	1.9	7.92e-04	6.16e-04	104	88
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of leukocyte migration	down-up	-1.65	1.88	1.72e-02	6.33e-04	114	114
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of response to external stimulus	down-up	-1.69	1.43	5.08e-07	6.57e-04	514	498
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of epithelial cell apoptotic process	down-up	-1.81	2.2	2.25e-02	6.65e-04	39	40
Lung cancer	Alzheimer's disease	Gene Ontology	cardiac chamber morphogenesis	down-up	-1.92	1.88	4.08e-04	6.67e-04	114	114
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of lymphocyte mediated immunity	down-up	-2.02	1.83	4.70e-05	6.72e-04	121	115
Lung cancer	Alzheimer's disease	Gene Ontology	cd4 positive alpha beta t cell activation	down-up	-2.1	1.96	1.46e-04	6.77e-04	76	70
Lung cancer	Alzheimer's disease	Gene Ontology	muscle organ morphogenesis	down-up	-1.76	2.02	9.14e-03	6.82e-04	72	69
Lung cancer	Alzheimer's disease	Gene Ontology	coronary vasculature development	down-up	-2.03	2.21	1.27e-03	6.93e-04	44	37
Lung cancer	Alzheimer's disease	Gene Ontology	activation of immune response	down-up	-1.67	1.49	2.48e-06	6.97e-04	480	475
Lung cancer	Alzheimer's disease	Gene Ontology	muscle system process	down-up	-1.89	1.54	2.41e-08	7.21e-04	374	374
Lung cancer	Alzheimer's disease	Gene Ontology	interferon gamma production	down-up	-1.66	1.9	1.92e-02	7.57e-04	92	87
Lung cancer	Alzheimer's disease	Gene Ontology	peptidyl tyrosine modification	down-up	-1.57	1.64	9.56e-04	7.98e-04	312	308
Lung cancer	Alzheimer's disease	Gene Ontology	cellular response to vascular endothelial growth factor stimulus	down-up	-2.18	2.13	1.55e-04	8.09e-04	50	46
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cellular response to growth factor stimulus	down-up	-1.77	1.7	3.58e-05	8.20e-04	229	205
Lung cancer	Alzheimer's disease	Gene Ontology	mesenchyme morphogenesis	down-up	-1.96	2.08	2.29e-03	8.88e-04	49	45
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of erk1 and erk2 cascade	down-up	-2.14	1.75	3.71e-07	9.19e-04	165	168
Lung cancer	Alzheimer's disease	Gene Ontology	muscle cell proliferation	down-up	-2.08	1.7	1.03e-06	9.19e-04	177	173
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of anatomical structure morphogenesis	down-up	-1.73	1.36	8.56e-09	9.22e-04	929	852
Lung cancer	Alzheimer's disease	Gene Ontology	transmembrane receptor protein serine threonine kinase signaling pathway	down-up	-1.48	1.64	4.29e-03	9.22e-04	274	256
Lung cancer	Alzheimer's disease	Gene Ontology	circulatory system process	down-up	-2.06	1.47	8.56e-09	9.98e-04	464	462
Lung cancer	Alzheimer's disease	Gene Ontology	actinin binding	down-up	-1.87	2.15	1.34e-02	1.05e-03	33	31
Lung cancer	Alzheimer's disease	Gene Ontology	muscle tissue development	down-up	-1.65	1.57	8.73e-05	1.16e-03	334	318
Lung cancer	Alzheimer's disease	Gene Ontology	endocrine process	down-up	-1.87	1.89	3.27e-03	1.17e-03	77	75
Lung cancer	Alzheimer's disease	Gene Ontology	cardiac septum development	down-up	-1.96	1.87	4.75e-04	1.18e-03	95	92
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of immune effector process	down-up	-1.9	1.86	1.01e-03	1.20e-03	94	99
Lung cancer	Alzheimer's disease	Gene Ontology	fat cell differentiation	down-up	-2.11	1.72	3.91e-07	1.23e-03	178	162
Lung cancer	Alzheimer's disease	Gene Ontology	myeloid leukocyte differentiation	down-up	-1.72	1.71	1.00e-03	1.26e-03	180	168
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of defense response	down-up	-1.65	1.42	1.91e-06	1.42e-03	612	577
Lung cancer	Alzheimer's disease	Gene Ontology	leukocyte chemotaxis	down-up	-1.76	1.63	4.08e-04	1.63e-03	182	185
Lung cancer	Alzheimer's disease	Gene Ontology	endocardial cushion development	down-up	-2.19	2.11	3.56e-04	1.67e-03	43	40
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cell death	down-up	-1.38	1.27	9.57e-06	1.72e-03	1355	1313
Lung cancer	Alzheimer's disease	Gene Ontology	transforming growth factor beta binding	down-up	-1.84	2.17	4.07e-02	1.76e-03	20	18
Lung cancer	Alzheimer's disease	Gene Ontology	cd4 positive alpha beta t cell differentiation	down-up	-1.77	2.01	1.07e-02	1.82e-03	64	58
Lung cancer	Alzheimer's disease	Gene Ontology	mesenchymal cell differentiation	down-up	-1.44	1.68	4.36e-02	1.85e-03	180	167
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of ossification	down-up	-1.62	1.75	5.65e-03	1.86e-03	174	157
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of mapk cascade	down-up	-1.71	1.4	7.52e-08	1.88e-03	614	594
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of alpha beta t cell differentiation	down-up	-1.71	1.99	2.21e-02	1.91e-03	55	51
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte mediated cytotoxicity	down-up	-2.1	1.97	6.49e-04	1.92e-03	59	57
Lung cancer	Alzheimer's disease	Gene Ontology	response to interferon gamma	down-up	-1.9	1.72	1.35e-04	1.92e-03	142	148
Lung cancer	Alzheimer's disease	Gene Ontology	inositol lipid mediated signaling	down-up	-1.93	1.69	6.62e-05	1.98e-03	162	162
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of extracellular matrix organization	down-up	-1.84	2.08	1.45e-02	2.07e-03	34	33
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of transmembrane receptor protein serine threonine kinase signaling pathway	down-up	-1.5	1.72	1.41e-02	2.15e-03	196	180
Lung cancer	Alzheimer's disease	Gene Ontology	coronary vasculature morphogenesis	down-up	-1.94	2.09	1.64e-02	2.29e-03	14	14
Lung cancer	Alzheimer's disease	Gene Ontology	protein kinase b signaling	down-up	-1.85	1.66	2.40e-05	2.33e-03	210	212
Lung cancer	Alzheimer's disease	Gene Ontology	t cell differentiation involved in immune response	down-up	-1.89	1.99	6.78e-03	2.33e-03	59	52
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of immune effector process	down-up	-2.09	1.63	2.59e-07	2.35e-03	171	175
Lung cancer	Alzheimer's disease	Gene Ontology	lipid binding	down-up	-1.48	1.39	1.15e-04	2.35e-03	617	530
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of coagulation	down-up	-1.69	1.82	1.91e-02	2.35e-03	74	74
Lung cancer	Alzheimer's disease	Gene Ontology	response to steroid hormone	down-up	-1.36	1.52	1.66e-02	2.36e-03	335	335
Lung cancer	Alzheimer's disease	Gene Ontology	neutrophil migration	down-up	-1.8	1.85	2.57e-03	2.36e-03	96	97
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of leukocyte mediated immunity	down-up	-2.01	2.07	4.73e-03	2.41e-03	35	40
Lung cancer	Alzheimer's disease	Gene Ontology	muscle contraction	down-up	-1.84	1.55	1.31e-06	2.42e-03	299	299
Lung cancer	Alzheimer's disease	Gene Ontology	carreceptor activity	down-up	-1.67	1.96	2.40e-02	2.44e-03	69	60
Lung cancer	Alzheimer's disease	Gene Ontology	heart valve development	down-up	-2.12	1.95	3.68e-04	2.48e-03	53	51
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of transmembrane receptor protein serine threonine kinase signaling pathway	down-up	-1.7	1.86	1.49e-02	2.56e-03	91	90
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of endothelial cell apoptotic process	down-up	-2	2.18	4.33e-03	2.64e-03	28	28
Lung cancer	Alzheimer's disease	Gene Ontology	toll like receptor 4 signaling pathway	down-up	-1.76	2.11	3.23e-02	2.66e-03	29	26
Lung cancer	Alzheimer's disease	Gene Ontology	cardiac chamber development	down-up	-1.86	1.71	3.18e-04	2.71e-03	149	144
Lung cancer	Alzheimer's disease	Gene Ontology	cell junction organization	down-up	-1.62	1.59	8.57e-04	2.72e-03	251	239
Lung cancer	Alzheimer's disease	Gene Ontology	cellular response to mechanical stimulus	down-up	-1.6	1.87	2.94e-02	2.79e-03	72	73
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of bicellular tight junction assembly	down-up	-1.87	2.12	2.57e-02	2.85e-03	19	19
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of systemic arterial blood pressure	down-up	-1.73	1.85	1.09e-02	2.85e-03	84	85
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cytokine biosynthetic process	down-up	-1.78	1.94	1.19e-02	2.90e-03	61	60
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell death	down-up	-1.35	1.33	1.55e-03	2.95e-03	797	793
